YOLO_Foot,YOLO_Contact_Time,YOLO_Start_Time,YOLO_Step_Count,Runscribe_Foot,Runscribe_Start_Time,Runscribe_Step_Count,Runscribe_Contact_Time,Runscribe_Footstrike_Type,Runscribe_Power,Runscribe_Cadence,YOLO_Time_Diff,YOLO_Cadence,Watch_Cadence,Watch_GCT,Watch_Heart_Rate
r,300.3003003003003,0.4004004004004005,1,r,0.4000000000000003,5.0,270.0,13.0,118.0,162.6016,0.7173840507173841,167.27441860465115,,,
l,300.3003003003003,0.7007007007007008,1,l,0.8350000000000009,8.0,275.0,13.0,0.0,162.1622,0.7841174507841177,153.0382978723404,0.0,0.0,75.0
r,283.616950283617,1.1177844511177846,2,r,1.1380000000000017,6.0,278.0,11.0,120.0,161.7251,0.7340674007340675,163.47272727272724,0.0,0.0,75.0
l,266.9336002669336,1.4848181514848184,2,l,1.575000000000001,9.0,309.0,12.0,0.0,160.6426,0.7340674007340675,163.47272727272724,0.0,0.0,75.0
r,266.9336002669338,1.851851851851852,3,r,1.8800000000000008,7.0,286.0,14.0,119.0,161.9433,0.7340674007340677,163.47272727272718,0.0,0.0,75.0
l,316.9836503169834,2.218885552218886,3,l,2.322000000000001,10.0,283.0,12.0,0.0,163.7108,0.7340674007340668,163.4727272727274,0.0,0.0,75.0
r,283.6169502836165,2.58591925258592,4,r,2.6210000000000004,8.0,281.0,13.0,45.0,165.0619,0.7173840507173841,167.27441860465115,0.0,0.0,75.0
l,283.61695028361737,2.952952952952953,4,l,3.055,11.0,285.0,12.0,0.0,167.8322,0.7340674007340682,163.4727272727271,0.0,0.0,75.0
r,300.3003003003002,3.303303303303304,5,r,3.3480000000000025,9.0,294.0,12.0,0.0,169.0141,0.7340674007340677,163.47272727272718,0.0,0.0,75.0
l,283.616950283617,3.687020353687021,5,l,3.770000000000002,12.0,303.0,11.0,0.0,166.6667,0.7173840507173836,167.27441860465126,0.0,0.0,75.0
r,300.3003003003002,4.037370704037372,6,r,4.058000000000002,10.0,284.0,13.0,0.0,166.4355,0.7173840507173841,167.27441860465115,0.0,0.0,75.0
l,300.3003003003011,4.404404404404405,6,l,4.490000000000002,13.0,303.0,11.0,0.0,164.3836,0.7173840507173841,167.27441860465115,0.0,0.0,75.0
r,300.3003003003002,4.754754754754756,7,r,4.779000000000004,11.0,288.0,14.0,0.0,163.4877,0.7340674007340668,163.4727272727274,0.0,0.0,75.0
l,300.3003003003011,5.121788455121789,7,l,5.220000000000001,14.0,302.0,12.0,0.0,165.7459,0.7340674007340677,163.47272727272718,0.0,0.0,75.0
r,300.3003003003002,5.488822155488823,8,r,5.513000000000002,12.0,307.0,12.0,0.0,164.1587,0.7173840507173841,167.27441860465115,0.0,0.0,75.0
l,300.3003003003002,5.855855855855856,8,l,5.944000000000001,15.0,318.0,10.0,670.0,162.6016,0.7173840507173841,167.27441860465115,0.0,0.0,75.0
r,316.9836503169847,6.206206206206207,9,r,6.244,13.0,304.0,14.0,0.0,165.2893,0.7507507507507514,159.83999999999986,0.0,0.0,75.0
l,333.6670003336675,6.5732399065732405,9,l,6.682,16.0,306.0,12.0,696.0,164.8352,0.7340674007340677,163.47272727272718,0.0,0.0,79.0
r,300.3003003003002,6.956956956956958,10,r,6.969999999999999,14.0,313.0,12.0,0.0,162.3816,0.7173840507173841,167.27441860465115,0.0,0.0,79.0
l,316.98365031698376,7.307307307307308,10,l,7.409999999999998,17.0,320.0,11.0,604.0,165.2893,0.7340674007340677,163.47272727272718,0.0,0.0,79.0
r,316.98365031698376,7.674341007674342,11,r,7.709,15.0,294.0,11.0,0.0,166.205,0.7340674007340668,163.4727272727274,0.0,0.0,81.0
