YOLO_Foot,YOLO_Contact_Time,YOLO_Start_Time,YOLO_Step_Count,Runscribe_Foot,Runscribe_Start_Time,Runscribe_Step_Count,Runscribe_Contact_Time,Runscribe_Footstrike_Type,Runscribe_Power,Runscribe_Cadence,YOLO_Time_Diff,YOLO_Cadence,Watch_Cadence,Watch_GCT,Watch_Heart_Rate
l,233.4500583625146,0.0500250125062531,1,l,0.0499999999999971,9.0,204.0,5.0,0.0,179.3722,0.6169751542437885,194.49729729729737,,,
r,200.1000500250125,0.416875104218776,1,r,0.3999999999999986,13.0,218.0,3.0,230.0,189.2744,0.6003001500750376,199.9,,,
l,233.4500583625146,0.6670001667500416,2,l,0.7190000000000012,10.0,217.0,2.0,0.0,177.2526,0.6670001667500416,179.91000000000005,0.0,0.0,95.0
r,200.1000500250125,1.0171752542938135,2,r,1.033999999999999,14.0,205.0,4.0,249.0,174.9271,0.6836751709187927,175.5219512195122,0.0,0.0,95.0
l,200.1000500250125,1.3340003335000832,3,l,1.3959999999999937,11.0,205.0,5.0,0.0,179.91,0.7337001834250456,163.55454545454552,0.0,0.0,95.0
r,183.4250458562618,1.7008504252126062,3,r,1.720000000000006,15.0,223.0,1.0,320.0,180.9955,0.6503251625812905,184.523076923077,30.0,0.0,95.0
l,166.7500416875107,2.067700516925129,4,l,2.062999999999996,12.0,216.0,1.0,0.0,187.2075,0.5836251459062867,205.6114285714285,30.0,0.0,95.0
r,216.7750541937638,2.3511755877938967,4,r,2.3830000000000027,16.0,220.0,1.0,314.0,182.9268,0.6503251625812911,184.5230769230768,30.0,0.0,95.0
l,250.1250625312656,2.6513256628314155,5,l,2.7040000000000006,13.0,212.0,2.0,0.0,180.9955,0.6670001667500416,179.91000000000005,134.0,0.0,96.0
r,216.77505419376288,3.001500750375188,5,r,3.0389999999999944,17.0,215.0,2.0,339.0,178.0415,0.6503251625812903,184.52307692307704,134.0,0.0,96.0
l,250.1250625312656,3.318325829581457,6,l,3.3669999999999973,14.0,230.0,1.0,0.0,177.7778,0.7003501750875443,171.342857142857,134.0,0.0,96.0
r,233.4500583625138,3.651825912956478,6,r,3.713000000000001,18.0,221.0,1.0,442.0,178.8376,0.6670001667500411,179.91000000000017,150.0,0.0,98.0
l,216.7750541937634,4.018676004669001,7,l,4.0419999999999945,15.0,220.0,1.0,0.0,176.7305,0.7003501750875429,171.34285714285733,150.0,0.0,98.0
r,233.4500583625152,4.318826079706519,7,r,4.384000000000008,19.0,224.0,1.0,532.0,178.0415,0.6836751709187929,175.52195121951215,150.0,0.0,98.0
l,183.4250458562616,4.719026179756544,8,l,4.7209999999999965,16.0,222.0,1.0,782.0,179.91,0.667000166750042,179.9099999999999,150.0,343.0,101.0
r,233.4500583625152,5.002501250625312,8,r,5.058,20.0,217.0,1.0,642.0,176.4706,0.6836751709187929,175.52195121951215,150.0,343.0,101.0
l,183.4250458562616,5.386026346506586,9,l,5.387999999999998,17.0,222.0,1.0,798.0,174.6725,0.667000166750042,179.9099999999999,150.0,343.0,101.0
r,216.7750541937634,5.686176421544105,9,r,5.738000000000007,21.0,215.0,2.0,651.0,176.4706,0.6836751709187929,175.52195121951215,180.0,268.0,103.0
