YOLO_Foot,YOLO_Contact_Time,YOLO_Start_Time,YOLO_Step_Count,Runscribe_Foot,Runscribe_Start_Time,Runscribe_Step_Count,Runscribe_Contact_Time,Runscribe_Footstrike_Type,Runscribe_Power,Runscribe_Cadence,YOLO_Time_Diff,YOLO_Cadence,Watch_Cadence,Watch_GCT,Watch_Heart_Rate
l,250.1250625312656,0.3668500917125229,1,l,0.1999999999999993,12.0,262.0,7.0,41.0,196.0784,0.6503251625812906,184.52307692307696,,,
r,166.7500416875104,0.767050191762548,1,r,0.5969999999999942,10.0,245.0,10.0,0.0,187.2075,0.5669501417375354,211.65882352941176,202.0,0.0,111.0
l,233.4500583625149,1.0171752542938135,2,l,0.8120000000000012,13.0,258.0,7.0,54.0,181.5431,0.6169751542437887,194.49729729729728,202.0,0.0,111.0
r,216.7750541937636,1.3340003335000834,2,r,1.2379999999999995,11.0,275.0,7.0,0.0,178.0415,0.6503251625812907,184.5230769230769,202.0,0.0,111.0
l,250.12506253126588,1.6341504085376022,3,l,1.4730000000000008,14.0,249.0,7.0,60.0,174.9271,0.6670001667500418,179.90999999999997,202.0,0.0,111.0
r,216.7750541937636,1.984325496081374,3,r,1.912000000000006,12.0,318.0,6.0,0.0,169.4915,0.6503251625812909,184.52307692307684,202.0,0.0,111.0
l,250.1250625312656,2.301150575287644,4,l,2.1590000000000025,15.0,260.0,5.0,67.0,177.2526,0.6836751709187925,175.52195121951226,202.0,0.0,111.0
r,250.1250625312652,2.634650658662665,4,r,2.6200000000000045,13.0,255.0,7.0,0.0,177.7778,0.7170251792562952,167.35813953488363,202.0,0.0,111.0
l,250.1250625312656,2.9848257462064365,5,l,2.836000000000002,16.0,270.0,6.0,80.0,171.184,0.6670001667500434,179.90999999999954,202.0,0.0,111.0
r,216.77505419376288,3.35167583791896,5,r,3.2950000000000017,14.0,322.0,6.0,0.0,173.4104,0.683675170918792,175.52195121951237,202.0,0.0,111.0
l,266.8000667000156,3.65182591295648,6,l,3.536999999999999,17.0,264.0,6.0,166.0,177.7778,0.700350175087542,171.34285714285755,202.0,0.0,111.0
r,233.4500583625143,4.035351008837752,6,r,3.987000000000009,15.0,247.0,5.0,0.0,176.4706,0.6836751709187929,175.52195121951215,202.0,0.0,111.0
l,266.800066700017,4.352176088044022,7,l,4.212,18.0,260.0,4.0,233.0,169.7313,0.7003501750875438,171.34285714285713,202.0,0.0,111.0
r,216.7750541937634,4.719026179756545,7,r,4.667000000000016,16.0,261.0,6.0,0.0,171.184,0.7170251792562947,167.35813953488375,202.0,0.0,111.0
l,250.1250625312661,5.052526263131566,8,l,4.918999999999997,19.0,260.0,5.0,257.0,172.6619,0.6836751709187929,175.52195121951215,202.0,0.0,111.0
r,200.1000500250125,5.43605135901284,8,r,5.368000000000009,17.0,263.0,6.0,0.0,170.9402,0.6836751709187929,175.52195121951215,202.0,0.0,111.0
l,266.800066700017,5.736201434050359,9,l,5.613999999999997,20.0,270.0,5.0,246.0,168.0672,0.7003501750875447,171.3428571428569,175.0,0.0,121.0
r,233.4500583625143,6.119726529931633,9,r,6.070000000000007,18.0,264.0,6.0,0.0,168.0672,0.6836751709187929,175.52195121951215,175.0,0.0,121.0
l,266.800066700017,6.436551609137903,10,l,6.327999999999999,21.0,266.0,4.0,259.0,170.697,0.7170251792562938,167.35813953488395,175.0,0.0,121.0
r,250.1250625312652,6.803401700850426,10,r,6.784000000000006,19.0,254.0,7.0,0.0,167.5978,0.7170251792562938,167.35813953488395,175.0,0.0,121.0
l,266.800066700017,7.153576788394197,11,l,7.030999999999999,22.0,262.0,5.0,271.0,165.0619,0.7003501750875438,171.34285714285713,175.0,0.0,121.0
r,233.4500583625152,7.52042688010672,11,r,7.500000000000014,20.0,268.0,7.0,556.0,169.4915,0.7337001834250456,163.55454545454552,175.0,0.0,121.0
l,266.800066700017,7.853926963481741,12,l,7.757999999999999,23.0,262.0,5.0,274.0,176.7305,0.7170251792562956,167.35813953488355,175.0,0.0,121.0
r,233.45005836251607,8.254127063531765,12,r,8.208000000000013,21.0,259.0,7.0,473.0,176.2115,0.6670001667500429,179.90999999999968,175.0,0.0,121.0
l,266.8000667000161,8.570952142738037,13,l,8.436999999999998,24.0,263.0,5.0,275.0,174.6725,0.6836751709187912,175.5219512195126,175.0,0.0,121.0
r,250.1250625312661,8.921127230281808,13,r,8.88900000000001,22.0,261.0,5.0,375.0,174.9271,0.7170251792562965,167.35813953488332,175.0,0.0,121.0
l,266.80006670001785,9.254627313656828,14,l,9.124,25.0,268.0,5.0,201.0,172.4138,0.7003501750875447,171.3428571428569,175.0,0.0,121.0
r,233.4500583625107,9.638152409538105,14,r,9.575000000000015,23.0,262.0,7.0,274.0,167.1309,0.6836751709187912,175.5219512195126,175.0,0.0,121.0
l,250.12506253126784,9.954977488744372,15,l,9.819999999999997,26.0,264.0,5.0,149.0,167.364,0.7170251792562947,167.35813953488375,175.0,0.0,121.0
r,233.4500583625143,10.321827580456896,15,r,10.29300000000002,24.0,262.0,6.0,171.0,172.4138,0.7170251792562947,167.35813953488375,175.0,0.0,121.0
l,250.12506253126432,10.672002668000667,16,l,10.537,27.0,276.0,5.0,170.0,169.2525,0.7003501750875429,171.34285714285733,175.0,0.0,121.0
r,233.4500583625143,11.03885275971319,16,r,10.98900000000002,25.0,257.0,7.0,173.0,171.9198,0.7003501750875412,171.34285714285778,175.0,0.0,121.0
l,266.80006670001785,11.37235284308821,17,l,11.246,28.0,260.0,4.0,198.0,171.9198,0.7003501750875465,171.34285714285647,175.0,0.0,121.0
r,233.45005836251607,11.739202934800732,17,r,11.687000000000026,26.0,259.0,6.0,180.0,169.2525,0.7170251792562965,167.35813953488332,175.0,0.0,121.0
l,250.1250625312625,12.072703018175757,18,l,11.943999999999996,29.0,270.0,6.0,195.0,171.184,0.7003501750875412,171.34285714285778,175.0,0.0,121.0
r,233.45005836251607,12.456228114057028,18,r,12.396000000000017,27.0,255.0,7.0,218.0,169.9717,0.7003501750875447,171.3428571428569,175.0,0.0,121.0
l,266.80006670001785,12.773053193263298,19,l,12.644999999999996,30.0,268.0,5.0,194.0,169.7313,0.7003501750875465,171.34285714285647,175.0,0.0,121.0
r,216.77505419376251,13.156578289144573,19,r,13.102000000000018,28.0,262.0,5.0,259.0,171.4286,0.7003501750875429,171.34285714285733,175.0,0.0,121.0
l,266.8000667000161,13.473403368350844,20,l,13.351999999999997,31.0,264.0,7.0,237.0,169.2525,0.7003501750875394,171.3428571428582,175.0,0.0,121.0
r,233.4500583625143,13.856928464232116,20,r,13.80200000000002,29.0,250.0,6.0,243.0,166.205,0.7003501750875447,171.3428571428569,175.0,0.0,121.0
l,266.8000667000196,14.173753543438384,21,l,14.060999999999993,32.0,268.0,4.0,285.0,170.9402,0.7170251792562965,167.35813953488332,175.0,0.0,121.0
r,250.12506253126784,14.55727863931966,21,r,14.52400000000003,30.0,271.0,7.0,245.0,170.9402,0.7170251792562947,167.35813953488375,175.0,0.0,121.0
l,266.80006670001785,14.89077872269468,22,l,14.762999999999993,33.0,270.0,6.0,291.0,168.3029,0.7003501750875447,171.3428571428569,175.0,0.0,121.0
r,233.4500583625143,15.274303818575955,22,r,15.226000000000028,31.0,261.0,7.0,242.0,170.2128,0.7503751875937965,159.92000000000007,175.0,0.0,121.0
l,266.8000667000143,15.591128897782225,23,l,15.475999999999996,34.0,274.0,5.0,284.0,170.697,0.7170251792562947,167.35813953488375,169.0,0.0,0.0
r,183.4250458562607,16.02467900616975,23,r,15.931000000000026,32.0,265.0,5.0,240.0,165.7459,0.7837251959313001,153.11489361702107,169.0,0.0,0.0
l,266.80006670001785,16.30815407703852,24,l,16.178999999999995,35.0,269.0,5.0,258.0,169.4915,0.7170251792562965,167.35813953488332,169.0,0.0,0.0
r,116.7250291812571,16.808404202101052,24,r,16.65500000000003,33.0,266.0,7.0,274.0,173.913,0.5836251459062858,205.61142857142883,169.0,0.0,0.0
l,250.12506253126432,17.025179256294816,25,l,16.887,36.0,264.0,5.0,235.0,166.4355,0.7003501750875429,171.34285714285733,169.0,0.0,0.0
r,233.4500583625143,17.392029348007338,25,r,17.345000000000027,34.0,251.0,5.0,273.0,167.1309,0.7170251792562929,167.35813953488417,169.0,0.0,0.0
l,266.8000667000143,17.72552943138236,26,l,17.608,37.0,270.0,5.0,232.0,171.6738,0.7170251792562894,167.358139534885,169.0,0.0,0.0
r,233.4500583625178,18.10905452726363,26,r,18.06300000000003,35.0,259.0,6.0,224.0,169.4915,0.7170251792363693,167.35813953953445,169.0,0.0,0.0
l,266.8000667000214,18.44255461063865,27,l,18.307,38.0,268.0,5.0,231.0,173.1602,0.7170251792563,167.3581395348825,169.0,0.0,0.0
r,233.450058399999,18.8260797065,27,r,18.77100000000003,36.0,269.0,6.0,174.0,175.6955,0.6836751709387201,175.52195121439618,169.0,0.0,0.0
l,250.12506253126432,19.15957978989495,28,l,19.0,39.0,268.0,4.0,185.0,170.9402,0.6670001667500394,179.91000000000065,169.0,0.0,0.0
r,233.4500583625143,19.50975487743872,28,r,19.454000000000025,37.0,263.0,5.0,178.0,170.9402,0.7503751875938001,159.91999999999933,169.0,0.0,0.0
l,266.8000667000214,19.826579956644988,29,l,19.702,40.0,268.0,6.0,144.0,171.6738,0.7170251792562965,167.35813953488332,169.0,0.0,0.0
r,200.1000500250107,20.26013006503252,29,r,20.15600000000003,38.0,262.0,8.0,178.0,169.9717,0.6336501584125358,189.3789473684222,169.0,0.0,0.0
l,266.8000667000214,20.543605135901284,30,l,20.401000000000003,41.0,254.0,7.0,157.0,171.184,0.7170251792562965,167.35813953488332,169.0,0.0,0.0
r,250.12506253126432,20.893780223445056,30,r,,,,,,,0.7170251792562965,167.35813953488332,169.0,0.0,0.0
l,233.4500583625107,21.26063031515758,31,l,21.102000000000004,42.0,272.0,5.0,174.0,169.7313,0.6836751709187894,175.52195121951306,169.0,0.0,0.0
r,233.4500583625143,21.610805402701352,31,r,21.56600000000003,40.0,255.0,7.0,207.0,169.9717,0.7170251792562929,167.35813953488417,169.0,0.0,0.0
l,250.12506253127145,21.94430548607637,32,l,21.80900000000001,43.0,259.0,4.0,193.0,171.9198,0.70035017508755,171.34285714285562,169.0,0.0,0.0
r,216.7750541937643,22.327830581957645,32,r,22.27200000000004,41.0,263.0,6.0,187.0,175.1825,0.7003501750875429,171.34285714285733,169.0,0.0,0.0
l,266.8000667000108,22.64465566116392,33,l,22.50700000000001,44.0,274.0,5.0,199.0,172.1664,0.7003501750875394,171.3428571428582,169.0,0.0,0.0
r,233.4500583625143,23.028180757045188,33,r,22.95700000000004,42.0,260.0,6.0,193.0,169.4915,0.6836751709187929,175.52195121951215,169.0,0.0,0.0
l,266.8000667000214,23.34500583625146,34,l,23.20400000000001,45.0,260.0,5.0,203.0,169.2525,0.7003501750875429,171.34285714285733,169.0,0.0,0.0
r,233.4500583625107,23.71185592796398,34,r,23.665000000000035,43.0,264.0,9.0,214.0,169.9717,0.7170251792563,167.3581395348825,169.0,0.0,0.0
l,266.80006670001785,24.045356011339003,35,l,23.91300000000001,46.0,260.0,6.0,201.0,169.2525,0.7170251792562965,167.35813953488332,169.0,0.0,0.0
r,233.4500583625107,24.42888110722028,35,r,24.37100000000004,44.0,251.0,5.0,215.0,170.9402,0.7837251959312965,153.11489361702175,169.0,0.0,0.0
l,266.80006670001785,24.7623811905953,36,l,24.62200000000002,47.0,264.0,6.0,209.0,165.7459,0.7003501750875394,171.3428571428582,169.0,0.0,0.0
r,150.0750375187536,25.212606303151578,36,r,25.07300000000004,45.0,255.0,6.0,211.0,164.8352,0.6169751542437858,194.4972972972982,169.0,0.0,0.0
l,266.8000667000214,25.46273136568284,37,l,25.34600000000001,48.0,264.0,4.0,243.0,167.8322,0.7337001834250501,163.55454545454452,169.0,0.0,0.0
r,250.12506253126784,25.829581457395363,37,r,25.801000000000045,46.0,271.0,6.0,205.0,168.7764,0.8337502084375572,143.92799999999912,169.0,0.0,0.0
l,250.12506253126784,26.19643154910789,38,l,26.06100000000002,49.0,260.0,5.0,280.0,173.6614,0.7170251792562929,167.35813953488417,169.0,0.0,0.0
r,133.4000333500036,26.66333166583292,38,r,26.512000000000043,47.0,261.0,6.0,186.0,170.4545,0.6503251625812858,184.5230769230783,169.0,0.0,0.0
l,250.12506253126784,26.91345672836418,39,l,26.752000000000017,50.0,263.0,5.0,279.0,169.7313,0.6836751709187894,175.52195121951306,169.0,0.0,0.0
r,183.4250458562643,27.313656828414207,39,r,27.21600000000004,48.0,256.0,7.0,199.0,172.9107,0.6503251625812929,184.52307692307627,169.0,0.0,0.0
l,266.8000667000214,27.59713189928297,40,l,27.459000000000017,51.0,268.0,4.0,284.0,171.9198,0.70035017508755,171.34285714285562,169.0,0.0,0.0
r,233.4500583625143,27.9639819909955,40,r,27.91000000000004,49.0,266.0,6.0,188.0,168.0672,0.8170752042688001,146.86530612244917,169.0,0.0,0.0
l,266.8000667000108,28.29748207437052,41,l,28.157000000000025,52.0,266.0,5.0,291.0,170.2128,0.7003501750875429,171.34285714285733,169.0,0.0,0.0
r,116.7250291812607,28.7810571952643,41,r,28.62400000000004,50.0,257.0,5.0,188.0,169.0141,0.6003001500750322,199.90000000000177,169.0,0.0,0.0
l,266.80006670001785,28.997832249458064,42,l,28.862000000000023,53.0,272.0,5.0,283.0,165.7459,0.7003501750875429,171.34285714285733,169.0,0.0,0.0
r,233.4500583625214,29.38135734533933,42,r,29.33400000000005,51.0,257.0,6.0,215.0,169.9717,0.7170251792563,167.3581395348825,169.0,0.0,0.0
l,283.4750708687643,29.698182424545607,43,l,29.586000000000027,54.0,264.0,5.0,278.0,173.1602,0.7337001834250465,163.5545454545453,169.0,0.0,0.0
r,233.4500583625107,30.098382524595632,43,r,30.04000000000005,52.0,262.0,6.0,269.0,173.1602,0.7003501750875394,171.3428571428582,169.0,0.0,0.0
l,266.8000667000143,30.431882607970653,44,l,30.279000000000025,55.0,268.0,5.0,276.0,173.6614,0.6836751709187965,175.52195121951124,169.0,0.0,0.0
r,233.4500583625178,30.79873269968317,44,r,30.733000000000047,53.0,258.0,7.0,292.0,168.5393,0.70035017508755,171.34285714285562,169.0,0.0,0.0
l,266.8000667000108,31.11555777888945,45,l,30.97000000000002,56.0,266.0,5.0,257.0,169.7313,0.6836751709187894,175.52195121951306,169.0,0.0,0.0
r,233.4500583625178,31.49908287477072,45,r,31.44500000000005,54.0,260.0,6.0,281.0,172.9107,0.7003501750875429,171.34285714285733,169.0,0.0,0.0
l,283.4750708687643,31.79923294980824,46,l,31.67700000000002,57.0,264.0,5.0,215.0,167.8322,0.7337001834250465,163.5545454545453,169.0,0.0,0.0
r,233.4500583625143,32.199433049858264,46,r,32.13900000000005,55.0,253.0,6.0,245.0,166.6667,0.7003501750875429,171.34285714285733,169.0,0.0,0.0
l,250.1250625312607,32.532933133233286,47,l,32.392000000000024,58.0,264.0,4.0,246.0,168.5393,0.7170251792562965,167.35813953488332,169.0,0.0,0.0
r,233.4500583625143,32.89978322494581,47,r,32.85900000000005,56.0,263.0,6.0,280.0,169.2525,0.733700183425043,163.55454545454612,169.0,0.0,0.0
l,250.1250625312607,33.24995831248958,48,l,33.10400000000003,59.0,264.0,6.0,271.0,169.2525,0.7170251792562894,167.358139534885,169.0,0.0,0.0
r,216.7750541937678,33.63348340837085,48,r,33.56800000000004,57.0,264.0,5.0,282.0,169.0141,0.7003501750875429,171.34285714285733,169.0,0.0,0.0
l,250.12506253126784,33.96698349174587,49,l,33.813000000000024,60.0,268.0,4.0,256.0,166.6667,0.7003501750875429,171.34285714285733,169.0,0.0,0.0
r,233.4500583625214,34.33383358345839,49,r,34.27800000000005,58.0,259.0,6.0,273.0,169.4915,0.7170251792562965,167.35813953488332,169.0,0.0,0.0
l,266.8000667000285,34.667333666833414,50,l,34.53300000000003,61.0,264.0,5.0,262.0,171.6738,0.7170251792562965,167.35813953488332,169.0,0.0,0.0
r,233.4500583625143,35.05085876271469,50,r,34.98600000000005,59.0,262.0,7.0,219.0,167.5978,0.7170251792562965,167.35813953488332,169.0,0.0,0.0
l,266.8000667000214,35.38435884608971,51,l,35.23200000000003,62.0,268.0,5.0,269.0,171.184,0.7003501750875358,171.3428571428591,169.0,0.0,0.0
r,233.4500583625143,35.767883941970986,51,r,35.702000000000055,60.0,257.0,8.0,173.0,172.9107,0.7003501750875429,171.34285714285733,169.0,0.0,0.0
l,266.8000667000356,36.08470902117725,52,l,35.933000000000035,63.0,266.0,5.0,282.0,168.3029,0.7170251792563036,167.35813953488167,169.0,0.0,0.0
