YOLO_Foot,YOLO_Contact_Time,YOLO_Start_Time,YOLO_Step_Count,Runscribe_Foot,Runscribe_Start_Time,Runscribe_Step_Count,Runscribe_Contact_Time,Runscribe_Footstrike_Type,Runscribe_Power,Runscribe_Cadence,YOLO_Time_Diff,YOLO_Cadence,Watch_Cadence,Watch_GCT,Watch_Heart_Rate
r,233.4500583625146,0.0500250125062531,1,r,0.0360000000000013,13.0,258.0,10.0,144.0,193.2367,0.7337001834250458,163.55454545454546,0.0,,0.0
l,266.8000667000166,0.3335000833750208,1,l,0.2989999999999995,11.0,311.0,12.0,0.0,162.1622,0.8004002001000501,149.92499999999998,0.0,,0.0
r,183.4250458562614,0.783725195931299,2,r,0.6570000000000036,14.0,264.0,13.0,154.0,154.2416,0.7670501917625479,156.44347826086957,0.0,,0.0
l,233.4500583625145,1.1339002834750709,2,l,1.038999999999998,12.0,414.0,12.0,0.0,147.2393,0.7670501917625479,156.44347826086957,0.0,,0.0
r,216.7750541937636,1.5507753876938468,3,r,1.4350000000000025,15.0,276.0,12.0,166.0,151.3241,0.7170251792562949,167.3581395348837,0.0,,0.0
l,250.12506253126537,1.9009504752376187,3,l,1.8539999999999957,13.0,420.0,12.0,0.0,163.0435,0.7170251792562949,167.3581395348837,0.0,,0.0
r,250.1250625312656,2.2678005669501418,4,r,2.2280000000000015,16.0,288.0,10.0,154.0,165.2893,0.7337001834250456,163.55454545454552,0.0,,0.0
l,266.8000667000165,2.6179756544939137,4,l,2.5899999999999963,14.0,265.0,10.0,0.0,163.9344,0.7337001834250456,163.55454545454552,0.0,,0.0
r,250.1250625312656,3.0015007503751874,5,r,2.954000000000004,17.0,278.0,10.0,187.0,168.3029,0.7170251792562947,167.35813953488375,0.0,,0.0
l,266.8000667000165,3.3516758379189593,5,l,3.3219999999999956,15.0,267.0,11.0,0.0,166.205,0.7337001834250456,163.55454545454552,0.0,,0.0
r,250.1250625312661,3.718525929631482,6,r,3.667000000000005,18.0,282.0,9.0,145.0,163.0435,0.7170251792562952,167.35813953488363,0.0,,0.0
l,250.1250625312661,4.085376021344005,6,l,4.043999999999997,16.0,275.0,11.0,0.0,165.2893,0.7337001834250456,163.55454545454552,0.0,,0.0
r,283.475070868767,4.435551108887777,7,r,4.403000000000002,19.0,280.0,9.0,159.0,163.2653,0.7337001834250456,163.55454545454552,0.0,,0.0
l,250.1250625312661,4.8190762047690505,7,l,4.769999999999996,17.0,275.0,10.0,0.0,163.0435,0.7337001834250465,163.5545454545453,0.0,,0.0
r,266.8000667000161,5.169251292312823,8,r,5.138000000000002,20.0,278.0,11.0,165.0,163.4877,0.7503751875937965,159.92000000000007,0.0,,0.0
l,250.1250625312652,5.552776388194097,8,l,5.505999999999993,18.0,269.0,11.0,0.0,162.1622,0.7503751875937965,159.92000000000007,0.0,,0.0
r,250.1250625312661,5.919626479906619,9,r,5.872,21.0,280.0,10.0,186.0,160.8579,0.7337001834250456,163.55454545454552,0.0,,0.0
l,233.4500583625143,6.3031515757878935,9,l,6.245999999999995,19.0,291.0,11.0,251.0,160.0,0.7337001834250456,163.55454545454552,0.0,,0.0
r,266.800066700017,6.653326663331665,10,r,6.618000000000002,22.0,274.0,11.0,195.0,160.6426,0.7503751875937974,159.9199999999999,0.0,,0.0
l,266.800066700017,7.036851759212939,10,l,6.995999999999988,20.0,269.0,11.0,234.0,166.4355,0.7337001834250456,163.55454545454552,0.0,,0.0
r,250.1250625312652,7.403701850925462,11,r,7.364999999999998,23.0,270.0,13.0,203.0,173.1602,0.7170251792562938,167.35813953488395,0.0,,0.0
l,233.4500583625143,7.770551942637985,11,l,7.716999999999992,21.0,259.0,11.0,224.0,169.2525,0.7003501750875447,171.3428571428569,0.0,,0.0
r,250.1250625312661,8.120727030181756,12,r,8.057999999999996,24.0,268.0,11.0,209.0,166.205,0.7003501750875447,171.3428571428569,0.0,,0.0
l,250.12506253126432,8.47090211772553,12,l,8.425999999999988,22.0,267.0,11.0,233.0,171.6738,0.7003501750875429,171.34285714285733,0.0,,0.0
r,233.4500583625143,8.821077205269301,13,r,8.779999999999998,25.0,266.0,11.0,184.0,172.6619,0.7003501750875429,171.34285714285733,0.0,,0.0
l,233.45005836251607,9.171252292813072,13,l,9.124999999999991,23.0,258.0,10.0,238.0,173.4104,0.7003501750875429,171.34285714285733,0.0,,0.0
r,233.4500583625143,9.521427380356844,14,r,9.47499999999999,26.0,262.0,10.0,196.0,176.2115,0.6670001667500447,179.9099999999992,0.0,,0.0
