YOLO_Foot,YOLO_Contact_Time,YOLO_Start_Time,YOLO_Step_Count,Runscribe_Foot,Runscribe_Start_Time,Runscribe_Step_Count,Runscribe_Contact_Time,Runscribe_Footstrike_Type,Runscribe_Power,Runscribe_Cadence,YOLO_Time_Diff,YOLO_Cadence,Watch_Cadence,Watch_GCT,Watch_Heart_Rate
r,190.0750375187594,0.1834250458562614,1,r,0.1799999999999997,7.0,201.0,14.0,126.0,187.7934,0.6336501584125396,189.37894736842105,,,
l,216.3638962338321,0.5169251292312823,1,l,0.4799999999999969,6.0,187.0,14.0,99.0,181.8182,0.6336501584125395,189.37894736842108,0.0,0.0,0.0
r,223.4250458562614,0.817075204268801,2,r,0.8190000000000026,8.0,201.0,16.0,141.0,184.8998,0.6836751709187927,175.5219512195122,0.0,0.0,0.0
l,210.0750375187594,1.1505752876438218,2,l,1.1399999999999937,7.0,211.0,16.0,111.0,185.4714,0.6336501584125396,189.37894736842105,0.0,0.0,0.0
r,190.0750375187594,1.5007503751875937,3,r,1.4680000000000035,9.0,208.0,15.0,154.0,189.5735,0.6003001500750373,199.90000000000003,0.0,0.0,0.0
l,226.7500416875107,1.7842254460563614,3,l,1.786999999999999,8.0,219.0,16.0,126.0,186.9159,0.6503251625812907,184.5230769230769,0.0,0.0,0.0
r,223.4250458562616,2.101050525262631,4,r,2.100999999999999,10.0,212.0,16.0,152.0,186.0465,0.6336501584125398,189.378947368421,0.0,0.0,0.0
l,226.75004168751028,2.434550608637652,4,l,2.429000000000002,9.0,217.0,16.0,144.0,185.4714,0.6503251625812907,184.5230769230769,0.0,0.0,0.0
r,240.1000500250129,2.734700683675171,5,r,2.746000000000002,11.0,206.0,16.0,164.0,186.6252,0.6670001667500416,179.91000000000005,0.0,0.0,0.0
l,226.75004168751028,3.0848757712189427,5,l,3.0760000000000005,10.0,207.0,16.0,142.0,186.9159,0.6503251625812907,184.5230769230769,0.0,0.0,0.0
r,223.4250458562616,3.4017008504252124,6,r,3.389000000000003,12.0,206.0,16.0,176.0,186.6252,0.6336501584125398,189.378947368421,0.0,0.0,0.0
l,210.0750375187585,3.7352009338002334,6,l,3.718000000000004,11.0,203.0,16.0,121.0,185.7585,0.6336501584125394,189.3789473684211,0.0,0.0,80.0
r,223.4250458562616,4.035351008837752,7,r,4.032000000000004,13.0,204.0,16.0,132.0,187.5,0.6336501584125394,189.3789473684211,0.0,0.0,80.0
l,226.7500416875116,4.368851092212773,7,l,4.364000000000004,12.0,213.0,16.0,138.0,188.9764,0.6336501584125394,189.3789473684211,0.0,0.0,80.0
r,240.1000500250125,4.669001167250292,8,r,4.672000000000011,14.0,203.0,14.0,147.0,188.9764,0.6503251625812903,184.52307692307704,0.0,0.0,80.0
l,226.7500416875107,5.002501250625312,8,l,4.999000000000009,13.0,201.0,16.0,156.0,187.5,0.6336501584125402,189.37894736842085,0.0,0.0,80.0
r,223.4250458562616,5.319326329831582,9,r,5.307000000000016,15.0,205.0,14.0,129.0,187.7934,0.6336501584125402,189.37894736842085,0.0,0.0,80.0
l,226.7500416875098,5.636151409037852,9,l,5.63900000000001,14.0,197.0,16.0,148.0,187.2075,0.6336501584125394,189.3789473684211,0.0,0.0,80.0
r,223.4250458562607,5.952976488244122,10,r,5.946000000000012,16.0,201.0,16.0,134.0,188.383,0.6336501584125394,189.3789473684211,0.0,0.0,80.0
l,243.4250458562607,6.269801567450392,10,l,6.280000000000015,15.0,204.0,13.0,152.0,186.9159,0.6503251625812903,184.52307692307704,0.0,0.0,80.0
r,240.1000500250125,6.586626646656661,11,r,6.58300000000002,17.0,210.0,15.0,138.0,187.7934,0.6336501584125394,189.3789473684211,0.0,0.0,80.0
l,226.7500416875107,6.920126730031682,11,l,6.922000000000018,16.0,203.0,13.0,180.0,188.383,0.6336501584125394,189.3789473684211,0.0,0.0,80.0
r,240.1000500250125,7.220276805069201,12,r,7.222000000000023,18.0,200.0,16.0,146.0,186.0465,0.6503251625812903,184.52307692307704,0.0,0.0,80.0
