YOLO_Foot,YOLO_Contact_Time,YOLO_Start_Time,YOLO_Step_Count,Runscribe_Foot,Runscribe_Start_Time,Runscribe_Step_Count,Runscribe_Contact_Time,Runscribe_Footstrike_Type,Runscribe_Power,Runscribe_Cadence,YOLO_Time_Diff,YOLO_Cadence,Watch_Cadence,Watch_GCT,Watch_Heart_Rate
r,200.1000500250125,0.0,1,r,0.0,11.0,186.0,15.0,0.0,344.8276,0.5669501417375354,211.65882352941176,0.0,,0.0
l,250.1250625312656,0.2334500583625146,1,l,0.2340000000000017,16.0,247.0,9.0,284.0,188.9764,0.6336501584125396,189.37894736842105,0.0,,0.0
r,183.4250458562614,0.5669501417375354,2,r,0.3480000000000132,12.0,363.0,10.0,0.0,216.6065,0.5836251459062863,205.6114285714286,0.0,,0.0
l,200.1000500250125,0.8671002167750541,2,l,0.8689999999999998,17.0,205.0,5.0,219.0,205.8319,0.5669501417375353,211.6588235294118,0.0,,0.0
r,200.1000500250125,1.1505752876438218,3,r,0.9020000000000152,13.0,321.0,14.0,0.0,120.2405,0.5669501417375353,211.6588235294118,0.0,,0.0
l,216.7750541937636,1.4340503585125894,3,l,1.4519999999999982,18.0,210.0,6.0,150.0,204.4293,0.6003001500750376,199.9,0.0,,0.0
r,216.7750541937636,1.717525429381357,4,r,1.9000000000000057,14.0,236.0,10.0,0.0,217.3913,0.6169751542437887,194.49729729729728,0.0,,0.0
l,200.1000500250125,2.034350508587627,4,l,2.0390000000000015,19.0,201.0,4.0,203.0,193.5484,0.6169751542437885,194.49729729729734,0.0,,0.0
r,200.1000500250125,2.334500583625146,5,r,2.4520000000000124,15.0,197.0,12.0,0.0,202.3609,0.5836251459062862,205.61142857142866,0.0,,0.0
l,200.1000500250125,2.6513256628314155,5,l,2.658999999999999,20.0,203.0,3.0,187.0,195.122,0.6003001500750376,199.9,0.0,,0.0
r,233.4500583625147,2.918125729531432,6,r,3.045000000000016,16.0,231.0,8.0,0.0,204.7782,0.6336501584125398,189.378947368421,0.0,,0.0
l,216.7750541937634,3.251625812906453,6,l,3.274000000000001,21.0,205.0,3.0,231.0,195.7586,0.6336501584125389,189.37894736842125,0.0,,0.0
r,216.7750541937634,3.551775887943972,7,r,3.6310000000000144,17.0,306.0,6.0,0.0,200.3339,0.6336501584125394,189.3789473684211,0.0,,0.0
l,216.7750541937638,3.885275971318992,7,l,3.887000000000001,22.0,213.0,3.0,307.0,192.3077,0.6169751542437889,194.4972972972972,0.0,,0.0
r,216.7750541937634,4.185426046356511,8,r,4.230000000000004,18.0,326.0,5.0,0.0,193.5484,0.6169751542437885,194.49729729729734,0.0,,0.0
l,216.7750541937634,4.502251125562781,8,l,4.510999999999996,23.0,207.0,3.0,311.0,192.6164,0.6169751542437885,194.49729729729734,0.0,,0.0
r,216.7750541937634,4.8024012006003,9,r,4.8500000000000085,19.0,234.0,5.0,120.0,197.0443,0.6169751542437885,194.49729729729734,0.0,,0.0
l,233.4500583625152,5.119226279806569,9,l,5.133999999999993,24.0,214.0,3.0,316.0,191.6933,0.6336501584125402,189.37894736842085,0.0,,0.0
r,233.4500583625152,5.419376354844088,10,r,5.459000000000017,20.0,320.0,5.0,145.0,190.4762,0.6336501584125402,189.37894736842085,0.0,,0.0
l,216.7750541937634,5.7528764382191095,10,l,5.759999999999991,25.0,207.0,2.0,318.0,193.8611,0.6169751542437885,194.49729729729734,0.0,,0.0
r,216.7750541937634,6.053026513256628,11,r,6.089000000000013,21.0,312.0,5.0,154.0,193.2367,0.6169751542437885,194.49729729729734,0.0,,0.0
l,216.7750541937634,6.369851592462898,11,l,6.378999999999991,26.0,211.0,2.0,335.0,192.6164,0.6336501584125394,189.3789473684211,0.0,,0.0
r,216.7750541937634,6.670001667500417,12,r,6.710000000000008,22.0,234.0,5.0,171.0,193.2367,0.6336501584125394,189.3789473684211,0.0,,0.0
l,200.1000500250125,7.003501750875437,12,l,7.001999999999988,27.0,204.0,3.0,331.0,191.0828,0.6336501584125394,189.3789473684211,0.0,,0.0
r,216.7750541937634,7.303651825912956,13,r,7.331000000000017,23.0,318.0,4.0,202.0,192.3077,0.6169751542437885,194.49729729729734,0.0,,0.0
l,200.1000500250125,7.637151909287977,13,l,7.629999999999988,28.0,215.0,2.0,337.0,192.0,0.6169751542437885,194.49729729729734,0.0,,0.0
r,216.7750541937634,7.920626980156745,14,r,7.9550000000000125,24.0,262.0,4.0,240.0,194.4895,0.6336501584125402,189.37894736842085,0.0,,0.0
l,216.7750541937643,8.254127063531765,14,l,8.254999999999981,29.0,213.0,2.0,317.0,192.6164,0.6169751542437893,194.49729729729705,0.0,,0.0
r,216.77505419376251,8.554277138569285,15,r,8.572000000000017,25.0,240.0,5.0,274.0,191.3876,0.6336501584125394,189.3789473684211,0.0,,0.0
l,216.7750541937607,8.871102217775555,15,l,8.877999999999979,30.0,219.0,2.0,289.0,189.8734,0.6336501584125394,189.3789473684211,0.0,,0.0
r,216.7750541937643,9.187927296981824,16,r,9.199000000000026,26.0,321.0,4.0,311.0,192.0,0.6169751542437876,194.49729729729762,0.0,,0.0
l,216.77505419376251,9.504752376188094,16,l,9.509999999999984,31.0,215.0,2.0,304.0,189.5735,0.6336501584125376,189.37894736842165,0.0,,0.0
r,233.4500583625143,9.804902451225612,17,r,9.824000000000026,27.0,250.0,3.0,374.0,191.6933,0.6503251625812929,184.52307692307627,0.0,,0.0
l,216.7750541937643,10.138402534600631,17,l,10.142999999999986,32.0,217.0,2.0,318.0,192.926,0.6336501584125411,189.3789473684206,0.0,,0.0
r,200.1000500250107,10.455227613806905,18,r,10.450000000000031,28.0,237.0,4.0,436.0,191.3876,0.6169751542437858,194.4972972972982,0.0,,0.0
l,216.77505419376251,10.772052693013173,18,l,10.764999999999986,33.0,209.0,3.0,319.0,191.3876,0.6336501584125394,189.3789473684211,0.0,,0.0
r,216.775054193766,11.07220276805069,19,r,11.077000000000028,29.0,234.0,4.0,476.0,192.0,0.6169751542437893,194.49729729729705,0.0,,0.0
l,200.1000500250125,11.405702851425712,19,l,11.391999999999989,34.0,210.0,3.0,306.0,191.6933,0.6169751542437876,194.49729729729762,0.0,,0.0
r,216.7750541937643,11.68917792229448,20,r,11.70200000000004,30.0,236.0,3.0,479.0,189.8734,0.6336501584125394,189.3789473684211,0.0,,0.0
