YOLO_Foot,YOLO_Contact_Time,YOLO_Start_Time,YOLO_Step_Count,Runscribe_Foot,Runscribe_Start_Time,Runscribe_Step_Count,Runscribe_Contact_Time,Runscribe_Footstrike_Type,Runscribe_Power,Runscribe_Cadence,YOLO_Time_Diff,YOLO_Cadence,Watch_Cadence,Watch_GCT,Watch_Heart_Rate
l,266.8000667000166,0.0500250125062531,1,l,0.0490000000000065,26.0,284.0,16.0,0.0,315.7895,0.7003501750875437,171.34285714285716,0.0,,0.0
r,366.8500917125229,0.3835250958812739,1,r,0.3990000000000009,16.0,354.0,9.0,0.0,160.4278,0.7337001834250458,163.55454545454546,0.0,,0.0
l,383.5250958812739,0.7503751875937968,2,l,0.9460000000000122,28.0,288.0,16.0,0.0,288.4615,0.7170251792562948,167.35813953488372,0.0,,0.0
r,383.5250958812739,1.1172252793063198,2,r,1.1470000000000056,17.0,357.0,9.0,0.0,156.25,0.783725195931299,153.11489361702127,0.0,,0.0
l,416.8751042187759,1.4674003668500917,3,l,1.362000000000009,29.0,445.0,8.0,0.0,22.6202,0.7837251959312987,153.11489361702132,0.0,,0.0
r,400.2001000500248,1.9009504752376187,3,r,1.914999999999992,18.0,359.0,9.0,0.0,154.2416,0.783725195931299,153.11489361702127,0.0,,0.0
l,416.8751042187759,2.2511255627813904,4,l,,,,,,,0.8004002001000501,149.92499999999998,0.0,,0.0
r,400.200100050025,2.6846756711689177,4,r,2.6929999999999836,19.0,359.0,7.0,0.0,151.5152,0.7670501917625479,156.44347826086957,0.0,,117.0
l,416.8751042187759,3.0515257628814405,5,l,,,,,,,0.817075204268801,146.865306122449,0.0,,117.0
r,400.200100050025,3.4517258629314655,5,r,3.484999999999999,20.0,340.0,8.0,0.0,152.4778,0.7837251959312992,153.1148936170212,0.0,,117.0
l,366.8500917125232,3.8686009671502415,6,l,,,,,,,0.8004002001000501,149.92499999999998,0.0,,115.0
r,416.8751042187759,4.235451058862765,6,r,4.271999999999991,21.0,374.0,5.0,0.0,150.0,0.817075204268801,146.865306122449,0.0,,115.0
l,383.52509588127407,4.669001167250292,7,l,,,,,,,0.7670501917625474,156.44347826086968,0.0,,115.0
r,400.200100050025,5.052526263131566,7,r,5.072000000000003,22.0,366.0,8.0,0.0,153.4527,0.7670501917625474,156.44347826086968,0.0,,115.0
l,416.8751042187768,5.436051359012839,8,l,,,,,,,0.8004002001000501,149.92499999999998,0.0,,115.0
r,416.8751042187759,5.819576454894113,8,r,5.853999999999999,23.0,348.0,7.0,0.0,151.5152,0.7837251959312992,153.1148936170212,0.0,,113.0
l,400.200100050025,6.236451559112889,9,l,6.667000000000002,30.0,368.0,10.0,0.0,158.3113,0.7503751875937974,159.9199999999999,0.0,,113.0
r,416.8751042187759,6.603301650825412,9,r,6.646000000000001,24.0,351.0,7.0,281.0,157.0681,0.8004002001000501,149.92499999999998,0.0,,114.0
l,416.8751042187759,6.9868267467066865,10,l,7.424999999999997,31.0,300.0,12.0,0.0,152.6718,0.7670501917625474,156.44347826086968,0.0,,114.0
r,400.20010005002587,7.403701850925462,10,r,7.409999999999997,25.0,375.0,5.0,308.0,153.4527,0.7503751875937974,159.9199999999999,0.0,,114.0
l,433.5501083875277,7.753876938469234,11,l,8.210999999999999,32.0,340.0,14.0,0.0,154.4402,0.800400200100051,149.92499999999984,0.0,,114.0
r,433.5501083875268,8.15407703851926,11,r,8.191999999999993,26.0,373.0,5.0,360.0,155.0388,0.7503751875937965,159.92000000000007,0.0,,114.0
l,400.200100050025,8.554277138569285,12,l,8.988,33.0,354.0,12.0,0.0,149.2537,0.8004002001000519,149.92499999999967,0.0,,115.0
r,433.5501083875268,8.904452226113056,12,r,8.96599999999998,27.0,340.0,5.0,404.0,153.6492,0.8170752042688001,146.86530612244917,0.0,,115.0
l,366.8500917125197,9.354677338669337,13,l,9.792000000000002,34.0,338.0,11.0,0.0,155.8442,0.767050191762543,156.4434782608706,0.0,,115.0
r,400.2001000500232,9.721527430381856,13,r,9.746999999999986,28.0,367.0,6.0,351.0,153.0612,0.7837251959313001,153.11489361702107,0.0,,113.0
l,400.2001000500268,10.12172753043188,14,l,10.561999999999998,35.0,382.0,10.0,0.0,148.5149,0.7837251959313019,153.11489361702073,0.0,,113.0
r,416.875104218775,10.505252626313156,14,r,10.530999999999976,29.0,377.0,6.0,295.0,155.0388,0.8004002001000519,149.92499999999967,0.0,,114.0
l,416.875104218775,10.905452726363182,15,l,11.370000000000005,36.0,364.0,10.0,0.0,153.4527,0.8004002001000501,149.92499999999998,0.0,,114.0
r,416.8751042187733,11.305652826413208,15,r,11.304999999999978,30.0,379.0,5.0,294.0,147.4201,0.7837251959312965,153.11489361702175,0.0,,114.0
l,383.5250958812732,11.705852926463232,16,l,12.152,37.0,342.0,10.0,0.0,154.4402,0.7503751875937965,159.92000000000007,0.0,,115.0
r,416.8751042187768,12.089378022344505,16,r,12.118999999999971,31.0,393.0,4.0,272.0,156.25,0.7337001834250465,163.5545454545453,0.0,,115.0
l,433.5501083875286,12.456228114057028,17,l,12.929000000000002,38.0,370.0,10.0,296.0,155.8442,0.8004002001000501,149.92499999999998,0.0,,115.0
r,450.2251125562768,12.823078205769551,17,r,,,,,,,0.8504252126063001,141.10588235294168,0.0,,116.0
l,416.8751042187733,13.256628314157078,18,l,13.698999999999998,39.0,356.0,12.0,272.0,153.4527,0.8170752042688001,146.86530612244917,0.0,,116.0
r,416.8751042187786,13.673503418375851,18,r,13.666999999999987,33.0,379.0,5.0,288.0,148.1481,0.7837251959313001,153.11489361702107,154.0,,117.0
l,400.200100050025,14.073703518425878,19,l,14.480999999999996,40.0,372.0,12.0,210.0,154.2416,0.7837251959313001,153.11489361702107,154.0,,117.0
r,416.8751042187768,14.457228614307152,19,r,14.47699999999999,34.0,405.0,7.0,255.0,153.4527,0.8004002001000519,149.92499999999967,154.0,,117.0
l,416.8751042187733,14.857428714357178,20,l,15.258999999999986,41.0,352.0,9.0,191.0,153.4527,0.8504252126063019,141.10588235294136,154.0,,117.0
r,450.2251125562768,15.257628814407203,20,r,15.258999999999986,35.0,375.0,6.0,233.0,148.1481,0.8337502084375519,143.92800000000003,154.0,,117.0
l,366.850091712525,15.70785392696348,21,l,16.040999999999983,42.0,361.0,11.0,176.0,150.9434,0.6836751709187929,175.52195121951215,154.0,,116.0
r,400.200100050025,16.091379022844755,21,r,16.06899999999999,36.0,399.0,6.0,259.0,150.1877,0.7337001834250465,163.5545454545453,154.0,,116.0
l,466.9001167250286,16.391529097882273,22,l,16.835999999999984,43.0,364.0,11.0,175.0,157.0681,0.8504252126063037,141.10588235294108,154.0,,116.0
r,416.875104218775,16.825079206269802,22,r,16.86799999999998,37.0,379.0,7.0,243.0,153.2567,0.8337502084375501,143.92800000000034,154.0,,116.0
l,400.200100050025,17.241954310488577,23,l,17.59999999999998,44.0,354.0,11.0,147.0,150.7538,0.8170752042688001,146.86530612244917,154.0,,116.0
r,383.525095881275,17.658829414707352,23,r,17.650999999999982,38.0,471.0,6.0,257.0,145.2785,0.8004002001000465,149.92500000000067,154.0,,115.0
l,416.875104218775,18.059029514757377,24,l,18.395999999999987,45.0,316.0,11.0,123.0,151.5152,0.8004002001000501,149.92499999999998,154.0,,115.0
r,400.2001000500286,18.4592296148074,24,r,,,,,,,0.8170752042688001,146.86530612244917,154.0,,115.0
l,400.200100050025,18.859429714857427,25,l,19.187999999999988,46.0,433.0,11.0,121.0,151.7067,0.7837251959313001,153.11489361702107,154.0,,115.0
r,383.5250958812786,19.2763048190762,25,r,19.284999999999968,40.0,358.0,7.0,264.0,149.2537,0.7837251959313072,153.11489361701967,154.0,,115.0
l,400.200100050025,19.643154910788727,26,l,19.978999999999985,47.0,424.0,12.0,84.0,150.7538,0.8004002001000501,149.92499999999998,154.0,,114.0
r,416.8751042187715,20.060030015007506,26,r,20.088999999999984,41.0,391.0,6.0,256.0,150.7538,0.8170752042687965,146.8653061224498,154.0,,114.0
l,400.2001000500215,20.443555110888777,27,l,20.77499999999999,48.0,416.0,12.0,85.0,151.8987,0.8337502084375501,143.92800000000034,154.0,,114.0
r,383.525095881275,20.877105219276302,27,r,20.88499999999999,42.0,367.0,6.0,258.0,152.2843,0.8004002001000501,149.92499999999998,154.0,,114.0
l,400.200100050025,21.277305319326327,28,l,21.565,49.0,378.0,10.0,107.0,150.0,0.7837251959313001,153.11489361702107,154.0,,114.0
r,400.200100050025,21.677505419376352,28,r,21.672999999999988,43.0,397.0,5.0,264.0,149.6259,0.8004002001000465,149.92500000000067,154.0,,114.0
l,400.200100050025,22.061030515257627,29,l,22.36500000000001,50.0,414.0,12.0,104.0,152.4778,0.7837251959313001,153.11489361702107,154.0,,114.0
r,400.2001000500286,22.4779056194764,29,r,22.47499999999999,44.0,407.0,6.0,259.0,152.4778,0.7837251959313036,153.11489361702036,154.0,,114.0
l,416.875104218775,22.844755711188927,30,l,23.152,51.0,354.0,11.0,76.0,150.0,0.767050191762543,156.4434782608706,154.0,,114.0
r,383.525095881275,23.261630815407702,30,r,23.262,45.0,360.0,7.0,288.0,151.1335,0.7670501917625465,156.44347826086985,154.0,,114.0
l,416.8751042187786,23.61180590295147,31,l,23.952000000000012,52.0,432.0,8.0,79.0,147.7833,0.8170752042688001,146.86530612244917,154.0,,114.0
r,400.2001000500215,24.02868100717025,31,r,24.055999999999997,46.0,359.0,6.0,324.0,155.0388,0.8004002001000501,149.92499999999998,154.0,,114.0
l,383.5250958812786,24.42888110722027,32,l,24.76400000000001,53.0,366.0,10.0,180.0,147.2393,0.8004002001000536,149.92499999999933,154.0,,114.0
r,400.200100050025,24.8290812072703,32,r,24.83,47.0,397.0,5.0,307.0,148.5149,0.7837251959313001,153.11489361702107,156.0,,114.0
l,400.200100050025,25.229281307320324,33,l,25.579000000000008,54.0,358.0,11.0,180.0,152.6718,0.8004002001000501,149.92499999999998,156.0,,114.0
r,416.875104218775,25.6128064032016,33,r,25.638000000000005,48.0,381.0,6.0,303.0,153.0612,0.7837251959313001,153.11489361702107,154.0,,115.0
l,400.200100050025,26.029681507420374,34,l,26.36500000000001,55.0,356.0,12.0,195.0,145.2785,0.7337001834250465,163.5545454545453,154.0,,115.0
r,433.55010838752503,26.3965315991329,34,r,26.421999999999997,49.0,385.0,8.0,302.0,151.8987,0.8004002001000501,149.92499999999998,154.0,,115.0
