YOLO_Foot,YOLO_Contact_Time,YOLO_Start_Time,YOLO_Step_Count,Runscribe_Foot,Runscribe_Start_Time,Runscribe_Step_Count,Runscribe_Contact_Time,Runscribe_Footstrike_Type,Runscribe_Power,Runscribe_Cadence,YOLO_Time_Diff,YOLO_Cadence,Watch_Cadence,Watch_GCT,Watch_Heart_Rate,Manual_Foot,Manual_Contact_Time,Manual_Start_Time
r,66.7000166750041,0.0,1,r,0.1999999999999993,6.0,165.0,13.0,0.0,219.7802,0.2334500583625146,514.0285714285714,,,,,,
l,566.9501417500416,0.100050025,1,l,0.5,8.0,181.0,16.0,146.0,228.5714,0.1334000333625146,899.5499999156672,,,,,,
r,200.1000500250124,0.2334500583625146,2,r,,,,,,,0.2334500583625146,514.0285714285714,,,,,,
r,200.1000500250124,0.2334500583625146,3,r,,,,,,,0.5502751375687844,218.0727272727273,,,,,,
l,200.1000500250124,0.4669001167250292,2,l,,,,,,,0.5669501417375354,211.65882352941176,,,,,,
r,166.7500416875104,0.783725195931299,4,r,0.7459999999999987,7.0,185.0,15.0,0.0,228.5714,0.4835751208937802,248.15172413793104,0.0,0.0,0.0,,,
l,166.75004168751028,1.0338502584625646,3,l,1.0249999999999986,9.0,193.0,16.0,176.0,220.1835,0.5336001334000333,224.8875,0.0,0.0,0.0,,,
r,216.7750541937634,1.2673003168250792,5,r,1.2709999999999972,8.0,201.0,13.0,0.0,225.9887,0.5336001334000333,224.8875,0.0,0.0,0.0,,,
l,183.4250458562611,1.567450391862598,4,l,1.5700000000000005,10.0,201.0,16.0,165.0,225.9887,0.5336001334000331,224.8875000000001,0.0,0.0,100.0,,,
r,216.7750541937636,1.8009004502251125,6,r,1.802,9.0,207.0,15.0,0.0,228.1369,0.5336001334000333,224.8875,0.0,0.0,100.0,,,
l,200.1000500250129,2.101050525262631,5,l,2.100999999999999,11.0,203.0,16.0,159.0,223.4637,0.5002501250625313,239.88,0.0,0.0,100.0,,,
r,233.4500583625147,2.334500583625146,7,r,2.327999999999996,10.0,211.0,14.0,0.0,227.704,0.5169251292312822,232.14193548387104,0.0,0.0,100.0,,,
l,216.7750541937634,2.6013006503251623,6,l,2.6380000000000017,12.0,201.0,16.0,153.0,229.8851,0.5336001334000335,224.8874999999999,222.0,170.0,100.0,,,
r,233.4500583625147,2.851425712856428,8,r,2.854999999999997,11.0,211.0,13.0,0.0,223.4637,0.5336001334000331,224.8875000000001,222.0,170.0,100.0,,,
l,216.7750541937638,3.134900783725196,7,l,3.16,13.0,209.0,16.0,189.0,223.4637,0.5336001334000331,224.8875000000001,222.0,170.0,100.0,,,
r,233.4500583625147,3.385025846256461,9,r,3.391999999999996,12.0,209.0,13.0,0.0,226.8431,0.5502751375687844,218.0727272727273,222.0,170.0,100.0,,,
l,216.77505419376288,3.668500917125229,8,l,3.6970000000000014,14.0,212.0,14.0,216.0,220.1835,0.5169251292312822,232.14193548387104,222.0,148.0,100.0,,,
r,233.4500583625147,3.9353009838252455,10,r,3.920999999999996,13.0,214.0,13.0,468.0,218.1818,0.5169251292312826,232.1419354838708,222.0,148.0,100.0,,,
l,233.4500583625143,4.185426046356511,9,l,4.242000000000001,15.0,208.0,16.0,251.0,222.6345,0.5502751375687849,218.07272727272704,222.0,148.0,100.0,,,
r,250.1250625312652,4.452226113056528,11,r,4.4709999999999965,14.0,218.0,13.0,502.0,218.1818,0.550275137568784,218.07272727272743,222.0,148.0,100.0,,,
l,233.4500583625143,4.735701183925296,10,l,4.781000000000002,16.0,218.0,14.0,281.0,216.2162,0.550275137568784,218.07272727272743,226.0,156.0,100.0,,,
r,250.1250625312661,5.002501250625312,12,r,5.020999999999994,15.0,218.0,13.0,498.0,216.6065,0.5669501417375358,211.65882352941165,226.0,156.0,100.0,,,
l,233.4500583625143,5.28597632149408,11,l,5.336000000000002,17.0,211.0,16.0,270.0,216.2162,0.5669501417375358,211.65882352941165,226.0,156.0,100.0,,,
r,233.4500583625143,5.569451392362848,13,r,5.574999999999992,16.0,218.0,13.0,495.0,223.8806,0.5336001334000331,224.8875000000001,228.0,158.0,101.0,,,
l,216.7750541937634,5.852926463231616,12,l,5.890999999999998,18.0,215.0,15.0,270.0,221.8115,0.5336001334000331,224.8875000000001,228.0,158.0,101.0,,,
