YOLO_Foot,YOLO_Contact_Time,YOLO_Start_Time,YOLO_Step_Count,Runscribe_Foot,Runscribe_Start_Time,Runscribe_Step_Count,Runscribe_Contact_Time,Runscribe_Footstrike_Type,Runscribe_Power,Runscribe_Cadence,YOLO_Time_Diff,YOLO_Cadence,Watch_Cadence,Watch_GCT,Watch_Heart_Rate,Manual_Foot,Manual_Contact_Time,Manual_Start_Time
l,166.7500416875104,0.2834750708687677,1,l,0.2699999999999996,8.0,214.0,6.0,164.0,201.3423,0.5669501417375353,211.6588235294118,,,,,,
r,166.7500416875104,0.5669501417375354,1,r,0.5499999999999998,6.0,211.0,3.0,0.0,205.8319,0.5836251459062863,205.6114285714286,0.0,0.0,99.0,,,
l,183.42504585626148,0.8504252126063031,2,l,0.8660000000000032,9.0,204.0,5.0,183.0,197.6936,0.6169751542437886,194.4972972972973,0.0,0.0,99.0,,,
r,200.1000500250125,1.1505752876438218,2,r,1.133,7.0,211.0,2.0,0.0,197.6936,0.6003001500750373,199.90000000000003,0.0,0.0,99.0,,,
l,166.75004168751028,1.4674003668500917,3,l,1.4730000000000023,10.0,206.0,8.0,168.0,208.3333,0.5836251459062862,205.61142857142863,0.0,0.0,99.0,,,
r,183.4250458562616,1.7508754377188591,3,r,1.739999999999999,8.0,206.0,5.0,0.0,207.9723,0.5669501417375358,211.65882352941165,30.0,0.0,99.0,,,
l,200.1000500250125,2.051025512756378,4,l,2.049000000000003,11.0,216.0,4.0,206.0,207.6125,0.5669501417375358,211.65882352941165,30.0,0.0,99.0,,,
r,216.7750541937634,2.317825579456395,4,r,2.317,9.0,219.0,3.0,0.0,212.3894,0.5836251459062862,205.61142857142863,30.0,0.0,99.0,,,
l,216.7750541937634,2.6179756544939137,5,l,2.6270000000000024,12.0,213.0,5.0,193.0,210.1576,0.5836251459062862,205.61142857142863,30.0,0.0,99.0,,,
r,216.7750541937634,2.901450725362681,5,r,2.881999999999999,10.0,223.0,3.0,0.0,200.0,0.5836251459062867,205.6114285714285,30.0,0.0,99.0,,,
l,200.1000500250125,3.2016008004002,6,l,3.1980000000000004,13.0,216.0,3.0,207.0,199.3355,0.5669501417375353,211.6588235294118,30.0,0.0,99.0,,,
r,200.100050025012,3.485075871268968,6,r,3.482,11.0,215.0,4.0,0.0,203.0457,0.6003001500750371,199.90000000000012,30.0,0.0,99.0,,,
l,200.1000500250129,3.7685509421377352,7,l,3.8000000000000007,14.0,212.0,4.0,259.0,198.3471,0.6003001500750376,199.9,60.0,0.0,99.0,,,
r,200.1000500250125,4.085376021344005,7,r,4.073,12.0,217.0,2.0,0.0,198.3471,0.6003001500750376,199.9,60.0,0.0,99.0,,,
l,216.7750541937634,4.368851092212773,8,l,4.405000000000001,15.0,218.0,4.0,349.0,198.0198,0.6169751542437885,194.49729729729737,60.0,0.0,99.0,,,
r,200.1000500250125,4.6856761714190425,8,r,4.678,13.0,224.0,2.0,416.0,197.0443,0.6003001500750376,199.9,140.0,0.0,99.0,,,
l,216.7750541937634,4.985826246456561,9,l,5.011000000000003,16.0,219.0,4.0,348.0,198.3471,0.6003001500750376,199.9,140.0,0.0,99.0,,,
r,200.1000500250125,5.28597632149408,9,r,5.287,14.0,224.0,2.0,474.0,198.0198,0.6169751542437885,194.49729729729737,140.0,0.0,99.0,,,
l,216.7750541937634,5.586126396531599,10,l,5.616000000000003,17.0,220.0,4.0,350.0,196.0784,0.6336501584125394,189.3789473684211,140.0,439.0,99.0,,,
r,200.1000500250125,5.9029514757378685,10,r,5.893,15.0,221.0,4.0,475.0,195.122,0.6003001500750376,199.9,140.0,439.0,99.0,,,
l,183.4250458562616,6.219776554944138,11,l,6.2280000000000015,18.0,224.0,4.0,313.0,195.122,0.5836251459062867,205.6114285714285,140.0,439.0,99.0,,,
r,200.1000500250125,6.503251625812906,11,r,6.508,16.0,227.0,2.0,441.0,195.7586,0.6336501584125394,189.3789473684211,228.0,250.0,99.0,,,
l,216.7750541937634,6.803401700850425,12,l,6.843,19.0,220.0,4.0,282.0,198.0198,0.6169751542437885,194.49729729729737,228.0,250.0,99.0,,,
r,183.4250458562616,7.136901784225445,12,r,7.121,17.0,226.0,2.0,403.0,196.0784,0.5836251459062867,205.6114285714285,228.0,250.0,99.0,,,
l,200.1000500250125,7.420376855094213,13,l,7.448999999999998,20.0,227.0,2.0,278.0,193.2367,0.6336501584125394,189.3789473684211,228.0,250.0,99.0,,,
r,200.1000500250125,7.720526930131732,13,r,7.733,18.0,227.0,1.0,440.0,193.8611,0.6336501584125402,189.37894736842085,228.0,203.0,99.0,,,
l,183.4250458562625,8.054027013506753,14,l,8.069999999999997,21.0,214.0,6.0,241.0,195.7586,0.6169751542437893,194.49729729729705,228.0,203.0,99.0,,,
r,183.4250458562607,8.354177088544272,14,r,8.351999999999997,19.0,225.0,2.0,477.0,196.3993,0.6169751542437876,194.4972972972976,228.0,203.0,99.0,,,
l,183.4250458562607,8.671002167750542,15,l,8.682999999999996,22.0,218.0,4.0,208.0,196.7213,0.6003001500750376,199.9,228.0,196.0,99.0,,,
r,183.4250458562625,8.97115224278806,15,r,8.962999999999997,20.0,226.0,1.0,407.0,201.005,0.6003001500750358,199.90000000000057,228.0,196.0,99.0,,,
l,200.1000500250125,9.27130231782558,16,l,9.292999999999996,23.0,224.0,3.0,144.0,201.005,0.6169751542437876,194.4972972972976,228.0,196.0,99.0,,,
r,200.1000500250143,9.571452392863096,16,r,9.56,21.0,226.0,2.0,321.0,198.6755,0.6169751542437929,194.49729729729592,228.0,156.0,100.0,,,
l,200.1000500250125,9.888277472069367,17,l,9.889999999999995,24.0,224.0,3.0,150.0,198.0198,0.5836251459062893,205.6114285714276,228.0,156.0,100.0,,,
r,183.42504585625892,10.188427547106889,17,r,10.163999999999998,22.0,223.0,3.0,263.0,197.6936,0.6003001500750358,199.90000000000057,228.0,156.0,100.0,,,
l,200.1000500250072,10.471902617975656,18,l,10.496,25.0,226.0,3.0,171.0,197.0443,0.600300150075034,199.90000000000117,228.0,156.0,100.0,,,
r,183.42504585625892,10.788727697181924,18,r,10.770999999999995,23.0,221.0,3.0,265.0,196.3993,0.6003001500750376,199.9,228.0,153.0,101.0,,,
l,216.775054193766,11.07220276805069,19,l,11.104999999999992,26.0,218.0,6.0,229.0,197.3684,0.6336501584125411,189.3789473684206,228.0,153.0,101.0,,,
r,200.1000500250125,11.389027847256962,19,r,11.381999999999998,24.0,228.0,2.0,267.0,198.0198,0.6003001500750358,199.90000000000057,228.0,153.0,101.0,,,
l,183.4250458562607,11.705852926463232,20,l,11.712999999999996,27.0,219.0,3.0,286.0,197.0443,0.583625145906284,205.61142857142943,228.0,153.0,102.0,,,
r,200.1000500250125,11.989327997331998,20,r,11.987999999999996,25.0,227.0,2.0,267.0,193.2367,0.6169751542437911,194.49729729729648,228.0,153.0,102.0,,,
l,216.775054193766,12.289478072369516,21,l,12.321999999999992,28.0,228.0,3.0,283.0,193.2367,0.6336501584125411,189.3789473684206,228.0,153.0,102.0,,,
r,200.1000500250107,12.606303151575789,21,r,12.608999999999998,26.0,233.0,1.0,204.0,197.6936,0.6169751542437876,194.4972972972976,200.0,188.0,103.0,,,
l,200.1000500250125,12.923128230782057,22,l,12.942999999999994,29.0,220.0,4.0,280.0,196.0784,0.6003001500750376,199.9,200.0,188.0,103.0,,,
r,200.1000500250107,13.223278305819576,22,r,13.215999999999998,27.0,221.0,3.0,153.0,193.8611,0.6169751542437876,194.4972972972976,200.0,188.0,103.0,,,
l,216.775054193766,13.523428380857094,23,l,13.554999999999996,30.0,220.0,4.0,273.0,197.0443,0.6169751542437893,194.49729729729705,200.0,191.0,104.0,,,
r,200.1000500250125,13.840253460063364,23,r,13.834999999999996,28.0,224.0,2.0,177.0,198.6755,0.6003001500750376,199.9,200.0,191.0,104.0,,,
l,216.77505419376251,14.140403535100884,24,l,14.16399999999999,31.0,218.0,5.0,270.0,196.7213,0.6336501584125411,189.3789473684206,200.0,191.0,104.0,,,
r,200.1000500250125,14.440553610138402,24,r,14.438999999999997,29.0,217.0,3.0,201.0,195.7586,0.6169751542437911,194.49729729729648,200.0,191.0,104.0,,,
l,183.42504585625892,14.774053693513425,25,l,14.77399999999999,32.0,217.0,5.0,271.0,195.7586,0.583625145906284,205.61142857142943,200.0,192.0,104.0,,,
r,216.7750541937589,15.057528764382193,25,r,15.051999999999996,30.0,223.0,2.0,203.0,196.3993,0.6169751542437858,194.4972972972982,200.0,192.0,104.0,,,
l,216.77505419376251,15.357678839419709,26,l,15.38699999999999,33.0,222.0,3.0,294.0,196.7213,0.6503251625812894,184.5230769230773,200.0,192.0,104.0,,,
r,200.1000500250143,15.674503918625978,26,r,15.662999999999991,31.0,222.0,1.0,195.0,194.1748,0.6169751542437876,194.4972972972976,200.0,200.0,105.0,,,
l,166.7500416875107,16.008004002000998,27,l,15.99699999999999,34.0,217.0,5.0,284.0,195.122,0.5836251459062893,205.6114285714276,200.0,200.0,105.0,,,
r,183.4250458562643,16.291479072869766,27,r,16.28099999999999,32.0,223.0,3.0,194.0,195.122,0.6336501584125394,189.3789473684211,200.0,200.0,105.0,,,
l,216.7750541937607,16.591629147907287,28,l,16.61199999999999,35.0,226.0,5.0,238.0,197.0443,0.6169751542437858,194.4972972972982,192.0,213.0,105.0,,,
r,166.7500416875107,16.925129231282305,28,r,16.895999999999994,33.0,223.0,3.0,196.0,197.6936,0.5836251459062893,205.6114285714276,192.0,213.0,105.0,,,
l,216.7750541937643,17.208604302151073,29,l,17.220999999999986,36.0,211.0,4.0,281.0,197.3684,0.6003001500750393,199.89999999999935,192.0,213.0,105.0,,,
r,200.1000500250107,17.508754377188595,29,r,17.502999999999993,34.0,219.0,2.0,198.0,198.3471,0.6336501584125358,189.3789473684222,192.0,214.0,106.0,,,
l,200.1000500250107,17.808904452226113,30,l,17.82899999999999,37.0,216.0,5.0,322.0,197.0443,0.6336501584125358,189.3789473684222,192.0,214.0,106.0,,,
r,183.4250458562643,18.14240453560113,30,r,18.108,35.0,221.0,3.0,180.0,198.0198,0.6003001500750393,199.89999999999935,192.0,214.0,106.0,,,
l,183.4250458562678,18.44255461063865,31,l,18.43799999999999,38.0,224.0,5.0,329.0,196.7213,0.5836251459062893,205.6114285714276,192.0,214.0,106.0,,,
r,183.4250458562607,18.74270468567617,31,r,18.71399999999999,36.0,233.0,2.0,168.0,195.7586,0.6003001500750393,199.89999999999935,192.0,215.0,106.0,,,
l,216.7750541937678,19.026179756544938,32,l,19.04799999999999,39.0,238.0,4.0,329.0,195.7586,0.6503251625812894,184.5230769230773,192.0,215.0,106.0,,,
r,200.1000500250107,19.34300483575121,32,r,19.32699999999999,37.0,227.0,2.0,156.0,193.2367,0.6169751542437858,194.4972972972982,192.0,215.0,106.0,,,
l,183.4250458562643,19.676504919126227,33,l,19.660999999999984,40.0,222.0,4.0,327.0,195.7586,0.6003001500750358,199.90000000000057,192.0,216.0,107.0,,,
r,183.4250458562643,19.959979989994995,33,r,19.948,38.0,224.0,2.0,165.0,199.3355,0.6169751542437893,194.49729729729705,192.0,216.0,107.0,,,
l,183.4250458562643,20.276805069201263,34,l,20.273999999999983,41.0,229.0,2.0,279.0,197.3684,0.6169751542437929,194.49729729729592,192.0,216.0,107.0,,,
r,183.4250458562607,20.576955144238784,34,r,20.55,39.0,223.0,2.0,172.0,193.8611,0.6169751542437893,194.49729729729705,192.0,216.0,107.0,,,
l,183.4250458562643,20.893780223445056,35,l,20.881999999999987,42.0,220.0,4.0,234.0,197.0443,0.5836251459062858,205.61142857142883,192.0,216.0,107.0,,,
r,183.4250458562607,21.193930298482577,35,r,21.16899999999999,40.0,225.0,2.0,165.0,201.6807,0.6003001500750358,199.90000000000057,192.0,216.0,107.0,,,
