YOLO_Foot,YOLO_Contact_Time,YOLO_Start_Time,YOLO_Step_Count,Runscribe_Foot,Runscribe_Start_Time,Runscribe_Step_Count,Runscribe_Contact_Time,Runscribe_Footstrike_Type,Runscribe_Power,Runscribe_Cadence,YOLO_Time_Diff,YOLO_Cadence,Watch_Cadence,Watch_GCT,Watch_Heart_Rate
l,250.1250625312657,0.033350008337502,1,l,0.0499999999999971,8.0,216.0,13.0,0.0,173.913,0.7003501750875438,171.34285714285713,,,
r,200.1000500250125,0.416875104218776,1,r,0.3999999999999986,8.0,228.0,9.0,0.0,175.4386,0.6670001667500418,179.90999999999997,,,
l,233.4500583625145,0.7337001834250458,2,l,0.7399999999999949,9.0,238.0,13.0,0.0,175.1825,0.6836751709187925,175.52195121951226,0.0,0.0,0.0
r,233.4500583625147,1.0838752709688178,2,r,1.083999999999996,9.0,255.0,9.0,0.0,175.9531,0.6836751709187927,175.5219512195122,0.0,0.0,0.0
l,266.8000667000167,1.4173753543438383,3,l,1.42499999999999,10.0,256.0,14.0,0.0,175.1825,0.6670001667500418,179.90999999999997,0.0,0.0,0.0
r,250.1250625312656,1.7675504418876105,3,r,1.7659999999999982,10.0,259.0,9.0,0.0,175.1825,0.6836751709187925,175.52195121951226,0.0,0.0,0.0
l,300.1500750375188,2.08437552109388,4,l,2.1099999999999923,11.0,258.0,12.0,0.0,176.7305,0.6836751709187925,175.52195121951226,0.0,0.0,0.0
r,250.1250625312656,2.451225612806403,4,r,2.4509999999999934,11.0,252.0,10.0,0.0,177.5148,0.6670001667500416,179.91000000000005,0.0,0.0,0.0
l,283.4750708687679,2.7680506920126726,5,l,2.788999999999988,12.0,266.0,10.0,0.0,176.2115,0.6836751709187925,175.52195121951226,0.0,0.0,0.0
r,266.8000667000165,3.1182257795564445,5,r,3.126999999999988,12.0,260.0,10.0,0.0,176.9912,0.6503251625812907,184.5230769230769,0.0,0.0,0.0
l,283.4750708687683,3.451725862931465,6,l,3.4699999999999847,13.0,266.0,10.0,0.0,178.8376,0.6670001667500425,179.9099999999998,0.0,0.0,0.0
r,300.1500750375188,3.7685509421377352,6,r,3.8049999999999926,13.0,253.0,10.0,0.0,179.3722,0.7003501750875438,171.34285714285713,0.0,0.0,0.0
