YOLO_Foot,YOLO_Contact_Time,YOLO_Start_Time,YOLO_Step_Count,Runscribe_Foot,Runscribe_Start_Time,Runscribe_Step_Count,Runscribe_Contact_Time,Runscribe_Footstrike_Type,Runscribe_Power,Runscribe_Cadence,YOLO_Time_Diff,YOLO_Cadence,Watch_Cadence,Watch_GCT,Watch_Heart_Rate
r,333.5000833750209,0.033350008337502,1,r,0.0489999999999994,7.0,266.0,13.0,0.0,158.5205,0.767050191762548,156.44347826086954,0.0,,0.0
l,250.1250625312656,0.400200100050025,1,l,0.3979999999999997,7.0,275.0,16.0,0.0,157.8947,0.7670501917625479,156.44347826086957,0.0,,0.0
r,250.12506253126548,0.80040020010005,2,r,0.8059999999999992,8.0,236.0,16.0,0.0,164.8352,0.7337001834250457,163.5545454545455,0.0,,0.0
l,216.7750541937634,1.167250291812573,2,l,1.1579999999999977,8.0,247.0,16.0,0.0,165.7459,0.7170251792562947,167.35813953488375,0.0,,0.0
r,233.4500583625147,1.5341003835250957,3,r,1.533999999999999,9.0,415.0,16.0,0.0,165.9751,0.7170251792562947,167.35813953488375,0.0,,0.0
l,250.1250625312656,1.8842754710688676,3,l,1.881999999999998,9.0,285.0,16.0,0.0,162.1622,0.7170251792562947,167.35813953488375,0.0,,0.0
r,233.4500583625147,2.2511255627813904,4,r,2.256999999999998,10.0,237.0,16.0,0.0,161.7251,0.7003501750875438,171.34285714285713,0.0,,0.0
l,266.8000667000165,2.6013006503251623,4,l,2.6219999999999963,10.0,329.0,16.0,0.0,171.9198,0.7170251792562947,167.35813953488375,0.0,,0.0
r,250.1250625312656,2.9514757378689342,5,r,2.9990000000000023,11.0,252.0,16.0,0.0,161.0738,0.750375187593797,159.92,0.0,,0.0
l,266.800066700017,3.318325829581457,5,l,3.3199999999999967,11.0,295.0,16.0,0.0,159.3625,0.750375187593797,159.92,0.0,,0.0
r,250.1250625312656,3.701850925462731,6,r,3.7440000000000033,12.0,258.0,16.0,0.0,166.6667,0.750375187593797,159.92,0.0,,0.0
l,250.1250625312652,4.068701017175254,6,l,4.072999999999997,12.0,257.0,16.0,0.0,162.1622,0.7337001834250456,163.55454545454552,0.0,,0.0
r,250.1250625312652,4.452226113056528,7,r,4.464000000000002,13.0,258.0,16.0,0.0,164.8352,0.7170251792562947,167.35813953488375,0.0,,0.0
l,250.1250625312661,4.8024012006003,7,l,4.812999999999995,13.0,257.0,16.0,0.0,162.8223,0.7170251792562947,167.35813953488375,0.0,,0.0
r,266.8000667000161,5.169251292312823,8,r,5.192000000000004,14.0,246.0,16.0,0.0,165.5172,0.7337001834250456,163.55454545454552,0.0,,0.0
l,283.4750708687679,5.519426379856594,8,l,5.549999999999994,14.0,271.0,14.0,0.0,166.4355,0.7503751875937974,159.9199999999999,0.0,,0.0
r,250.1250625312661,5.9029514757378685,9,r,5.917000000000002,15.0,246.0,16.0,0.0,166.4355,0.7170251792562947,167.35813953488375,0.0,,0.0
l,250.1250625312652,6.269801567450392,9,l,6.270999999999994,15.0,273.0,16.0,0.0,166.205,0.7003501750875438,171.34285714285713,0.0,,0.0
r,250.1250625312661,6.619976654994163,10,r,6.638000000000002,16.0,242.0,13.0,0.0,168.5393,0.7170251792562947,167.35813953488375,0.0,,0.0
l,266.8000667000161,6.970151742537936,10,l,6.992999999999995,16.0,267.0,16.0,282.0,170.2128,0.7337001834250456,163.55454545454552,0.0,,0.0
r,250.1250625312661,7.337001834250458,11,r,7.350000000000005,17.0,258.0,16.0,440.0,170.2128,0.7170251792562947,167.35813953488375,0.0,,0.0
l,266.8000667000161,7.703851925962981,11,l,7.697999999999993,17.0,273.0,16.0,272.0,166.205,0.7003501750875429,171.34285714285733,0.0,,0.0
r,250.1250625312661,8.054027013506753,12,r,8.055000000000003,18.0,256.0,15.0,413.0,168.0672,0.7003501750875447,171.3428571428569,0.0,,0.0
l,266.80006670001785,8.404202101050524,12,l,8.419999999999995,18.0,270.0,16.0,271.0,173.913,0.7170251792562965,167.35813953488332,0.0,,0.0
r,266.8000667000143,8.754377188594297,13,r,8.769000000000005,19.0,272.0,15.0,364.0,166.4355,0.7170251792562947,167.35813953488375,0.0,,0.0
l,266.8000667000161,9.12122728030682,13,l,9.109999999999996,19.0,271.0,16.0,281.0,163.4877,0.7003501750875429,171.34285714285733,0.0,,0.0
r,266.8000667000161,9.471402367850592,14,r,9.490000000000006,20.0,272.0,15.0,308.0,167.1309,0.7170251792562965,167.35813953488332,0.0,,0.0
l,283.4750708687679,9.821577455394364,14,l,9.843999999999994,20.0,272.0,16.0,290.0,168.0672,0.7170251792562947,167.35813953488375,0.0,,0.0
r,266.8000667000161,10.188427547106889,15,r,10.208000000000006,21.0,266.0,14.0,215.0,170.697,0.7170251792562929,167.35813953488415,0.0,,0.0
l,283.4750708687679,10.538602634650658,15,l,10.557999999999996,21.0,270.0,14.0,257.0,167.5978,0.7170251792562929,167.35813953488415,0.0,,0.0
r,266.8000667000161,10.905452726363182,16,r,10.911000000000003,22.0,262.0,14.0,151.0,169.2525,0.7003501750875429,171.34285714285733,0.0,,0.0
l,266.8000667000161,11.255627813906951,16,l,11.273999999999996,22.0,262.0,16.0,230.0,172.9107,0.7003501750875447,171.3428571428569,0.0,,0.0
r,266.8000667000161,11.605802901450724,17,r,11.620000000000005,23.0,268.0,15.0,149.0,169.0141,0.7170251792562947,167.35813953488375,0.0,,0.0
