YOLO_Foot,YOLO_Contact_Time,YOLO_Start_Time,YOLO_Step_Count,Runscribe_Foot,Runscribe_Start_Time,Runscribe_Step_Count,Runscribe_Contact_Time,Runscribe_Footstrike_Type,Runscribe_Power,Runscribe_Cadence,YOLO_Time_Diff,YOLO_Cadence,Watch_Cadence,Watch_GCT,Watch_Heart_Rate,Manual_Foot,Manual_Contact_Time,Manual_Start_Time
l,116.7250291812573,0.033350008337502,1,l,0.0,6.0,486.0,16.0,0.0,143.1981,0.5502751375687844,218.0727272727273,,,,,,
r,133.4000333500082,0.3001500750375187,1,r,0.2999999999999998,2.0,302.0,9.0,329.0,191.6933,0.5669501417375353,211.6588235294118,,,,,,
l,166.7500416875104,0.5836251459062864,2,l,0.8380000000000001,7.0,211.0,8.0,0.0,192.3077,0.5502751375687844,218.0727272727273,92.0,0.0,107.0,,,
r,183.4250458562614,0.8671002167750541,2,r,0.9259999999999992,3.0,591.0,6.0,258.0,117.6471,0.5669501417375353,211.6588235294118,92.0,0.0,107.0,,,
l,200.1000500250123,1.1339002834750709,3,l,1.4619999999999989,8.0,283.0,6.0,0.0,186.6252,0.6169751542437882,194.4972972972974,92.0,0.0,107.0,,,
r,216.7750541937636,1.4340503585125894,3,r,,,,,,,0.6336501584125394,189.3789473684211,92.0,0.0,107.0,,,
l,216.7750541937636,1.7508754377188591,4,l,2.1049999999999995,9.0,221.0,6.0,0.0,182.9268,0.6503251625812907,184.5230769230769,186.0,0.0,107.0,,,
r,216.7750541937638,2.067700516925129,4,r,1.946,4.0,1614.0,15.0,211.0,62.9591,0.6503251625812907,184.5230769230769,186.0,0.0,107.0,,,
l,216.7750541937638,2.40120060030015,5,l,2.7609999999999983,10.0,217.0,5.0,0.0,180.4511,0.6670001667500416,179.91000000000005,186.0,0.0,107.0,,,
r,216.7750541937643,2.7180256795064195,5,r,,,,,,,0.6670001667500416,179.91000000000005,184.0,0.0,107.0,,,
l,200.1000500250125,3.0682007670501914,6,l,3.426,11.0,212.0,6.0,0.0,176.4706,0.6503251625812907,184.5230769230769,184.0,0.0,107.0,,,
r,216.7750541937638,3.385025846256461,6,r,3.852,5.0,238.0,7.0,313.0,178.8376,0.667000166750042,179.9099999999999,184.0,0.0,107.0,,,
l,216.7750541937634,3.718525929631482,7,l,4.105999999999999,12.0,221.0,6.0,0.0,176.9912,0.6836751709187925,175.52195121951226,184.0,0.0,107.0,,,
r,233.4500583625143,4.052026013006503,7,r,4.523,6.0,181.0,11.0,389.0,197.6936,0.6836751709187929,175.52195121951215,184.0,0.0,107.0,,,
l,216.7750541937634,4.402201100550275,8,l,4.784,13.0,221.0,6.0,0.0,178.8376,0.6836751709187938,175.52195121951192,184.0,0.0,107.0,,,
r,233.4500583625143,4.735701183925296,8,r,5.129999999999999,7.0,200.0,9.0,507.0,188.383,0.683675170918792,175.52195121951237,182.0,0.0,107.0,,,
l,216.77505419376251,5.085876271469068,9,l,5.454999999999999,14.0,212.0,6.0,0.0,178.0415,0.683675170918792,175.52195121951237,182.0,0.0,107.0,,,
r,216.7750541937643,5.419376354844088,9,r,5.766999999999998,8.0,217.0,6.0,631.0,186.6252,0.667000166750042,179.9099999999999,182.0,0.0,107.0,,,
l,200.1000500250125,5.76955144238786,10,l,6.129,15.0,215.0,6.0,0.0,178.5714,0.6670001667500411,179.91000000000017,180.0,0.0,107.0,,,
r,233.4500583625143,6.08637652159413,10,r,6.409999999999998,9.0,221.0,6.0,753.0,181.8182,0.6670001667500411,179.91000000000017,180.0,0.0,107.0,,,
l,200.1000500250125,6.436551609137902,11,l,6.800999999999999,16.0,213.0,7.0,0.0,177.7778,0.6836751709187938,175.52195121951192,180.0,0.0,107.0,,,
r,233.45005836251607,6.753376688344171,11,r,7.069999999999999,10.0,215.0,6.0,754.0,178.0415,0.6836751709187929,175.52195121951215,180.0,0.0,107.0,,,
l,200.1000500250116,7.120226780056695,12,l,,,,,,,0.6503251625812894,184.5230769230773,180.0,0.0,107.0,,,
