YOLO_Foot,YOLO_Contact_Time,YOLO_Start_Time,YOLO_Step_Count,Runscribe_Foot,Runscribe_Start_Time,Runscribe_Step_Count,Runscribe_Contact_Time,Runscribe_Footstrike_Type,Runscribe_Power,Runscribe_Cadence,YOLO_Time_Diff,YOLO_Cadence,Watch_Cadence,Watch_GCT,Watch_Heart_Rate
l,66.7000166750041,0.0,1,l,,,,,,,0.5669501417375354,211.65882352941176,,,
r,200.1000500250125,0.1834250458562614,1,r,,,,,,,0.6670001667500417,179.91,,,
l,133.4000333500082,0.5669501417375354,2,l,,,,,,,0.6336501584125395,189.37894736842108,0.0,0.0,0.0
r,183.42504585626148,0.8504252126063031,2,r,,,,,,,0.6836751709187926,175.52195121951223,0.0,0.0,0.0
l,183.4250458562614,1.200600300150075,3,l,,,,,,,0.7003501750875438,171.34285714285713,0.0,0.0,0.0
r,166.7500416875105,1.5341003835250957,3,r,1.6000000000000014,4.0,234.0,16.0,0.0,182.3708,0.7170251792562947,167.35813953488375,0.0,0.0,0.0
l,200.1000500250123,1.9009504752376187,4,l,,,,,,,0.7003501750875436,171.34285714285718,0.0,0.0,0.0
r,216.7750541937638,2.2511255627813904,4,r,2.2580000000000027,5.0,227.0,16.0,0.0,164.3836,0.7337001834250461,163.5545454545454,0.0,0.0,0.0
l,233.4500583625147,2.6013006503251623,5,l,,,,,,,0.7503751875937978,159.9199999999998,0.0,0.0,0.0
r,216.7750541937634,2.9848257462064365,5,r,2.9880000000000067,6.0,241.0,16.0,0.0,159.5745,0.7337001834250456,163.55454545454552,0.0,0.0,0.0
l,233.4500583625143,3.35167583791896,6,l,,,,,,,0.7337001834250447,163.5545454545457,0.0,0.0,0.0
r,233.4500583625147,3.718525929631482,6,r,3.740000000000002,7.0,239.0,12.0,0.0,162.1622,0.7337001834250461,163.5545454545454,0.0,0.0,0.0
l,233.4500583625143,4.085376021344005,7,l,,,,,,,0.7337001834250456,163.55454545454552,0.0,0.0,0.0
r,233.4500583625143,4.452226113056528,7,r,4.479999999999997,8.0,227.0,11.0,0.0,161.7251,0.7503751875937965,159.92000000000007,0.0,0.0,0.0
l,250.1250625312661,4.8190762047690505,8,l,5.199999999999999,4.0,222.0,16.0,0.0,178.3061,0.7503751875937974,159.9199999999999,0.0,0.0,0.0
r,233.4500583625143,5.202601300650325,8,r,5.221999999999994,9.0,235.0,9.0,0.0,160.8579,0.7503751875937974,159.9199999999999,0.0,0.0,0.0
l,250.1250625312652,5.569451392362848,9,l,5.873000000000001,5.0,251.0,16.0,0.0,161.5074,0.7503751875937965,159.92000000000007,0.0,0.0,0.0
r,233.4500583625143,5.952976488244122,9,r,5.967999999999996,10.0,235.0,9.0,0.0,160.4278,0.7337001834250456,163.55454545454552,0.0,0.0,0.0
l,250.125062531267,6.319826579956644,10,l,6.616000000000003,6.0,256.0,16.0,0.0,161.7251,0.7337001834250456,163.55454545454552,0.0,0.0,0.0
r,233.4500583625143,6.686676671669168,10,r,6.715999999999994,11.0,255.0,8.0,0.0,162.6016,0.7503751875937965,159.92000000000007,0.0,0.0,0.0
l,233.4500583625152,7.05352676338169,11,l,7.358,7.0,246.0,16.0,0.0,165.7459,0.7503751875937965,159.92000000000007,0.0,0.0,0.0
r,250.1250625312661,7.437051859262964,11,r,7.4539999999999935,12.0,253.0,9.0,0.0,161.2903,0.7503751875937974,159.9199999999999,0.0,0.0,0.0
l,250.1250625312661,7.803901950975487,12,l,8.081999999999997,8.0,334.0,13.0,0.0,156.8627,0.7503751875937983,159.9199999999997,0.0,0.0,0.0
r,250.1250625312661,8.187427046856762,12,r,8.197999999999986,13.0,261.0,8.0,0.0,160.0,0.7503751875937965,159.92000000000007,0.0,0.0,0.0
l,250.12506253126432,8.554277138569285,13,l,8.846999999999998,9.0,266.0,14.0,0.0,163.4877,0.7503751875937947,159.92000000000044,0.0,0.0,0.0
r,233.4500583625143,8.937802234450558,13,r,8.947999999999986,14.0,260.0,7.0,0.0,159.5745,0.7503751875937983,159.9199999999997,0.0,0.0,0.0
l,250.12506253126784,9.30465232616308,14,l,9.581,10.0,266.0,16.0,0.0,158.5205,0.7503751875937983,159.9199999999997,0.0,0.0,0.0
r,250.12506253126432,9.688177422044356,14,r,9.699999999999982,15.0,262.0,6.0,0.0,159.5745,0.733700183425043,163.55454545454612,162.0,0.0,0.0
l,250.1250625312661,10.055027513756878,15,l,10.338000000000005,11.0,266.0,16.0,198.0,165.7459,0.7670501917625483,156.44347826086948,162.0,0.0,0.0
r,250.12506253126432,10.4218776054694,15,r,10.451999999999977,16.0,256.0,7.0,0.0,159.5745,0.7670501917625501,156.4434782608691,162.0,0.0,0.0
