YOLO_Foot,YOLO_Contact_Time,YOLO_Start_Time,YOLO_Step_Count,Runscribe_Foot,Runscribe_Start_Time,Runscribe_Step_Count,Runscribe_Contact_Time,Runscribe_Footstrike_Type,Runscribe_Power,Runscribe_Cadence,YOLO_Time_Diff,YOLO_Cadence,Watch_Cadence,Watch_GCT,Watch_Heart_Rate
l,183.42504585626148,0.1334000333500083,1,l,0.129999999999999,6.0,474.0,16.0,0.0,137.2998,0.5669501417375354,211.65882352941176,,,
r,166.7500416875104,0.4835751208937802,1,r,0.4800000000000004,6.0,254.0,16.0,0.0,180.7229,0.5502751375687844,218.0727272727273,,,
l,250.1250625312656,0.7003501750875437,2,l,1.0039999999999978,7.0,241.0,14.0,0.0,209.0592,0.6336501584125395,189.37894736842108,0.0,0.0,0.0
r,233.4500583625145,1.0338502584625646,2,r,1.144000000000002,7.0,296.0,10.0,0.0,186.0465,0.6503251625812905,184.523076923077,0.0,0.0,0.0
l,250.1250625312656,1.3340003335000832,3,l,1.577999999999996,8.0,266.0,16.0,0.0,177.5148,0.6003001500750376,199.9,0.0,0.0,0.0
r,250.1250625312656,1.684175421043855,3,r,1.7890000000000017,8.0,333.0,12.0,0.0,162.6016,0.6670001667500416,179.91000000000005,0.0,0.0,0.0
l,450.2251125562782,1.9343004835751207,4,l,2.2539999999999907,9.0,302.0,16.0,0.0,175.6955,0.7337001834250456,163.55454545454552,0.0,0.0,0.0
r,316.82507920626966,2.3511755877938967,4,r,2.527000000000001,9.0,284.0,15.0,0.0,176.9912,0.6836751709187929,175.52195121951215,0.0,0.0,0.0
l,383.52509588127407,2.6680006670001664,5,l,2.9369999999999905,10.0,319.0,11.0,0.0,171.184,0.7003501750875438,171.34285714285713,0.0,0.0,0.0
r,300.1500750375188,3.0348507587126896,5,r,3.205000000000002,10.0,292.0,11.0,0.0,174.9271,0.7003501750875438,171.34285714285713,0.0,0.0,0.0
l,333.500083375021,3.36835084208771,6,l,3.637999999999991,11.0,335.0,7.0,0.0,170.9402,0.7003501750875438,171.34285714285713,0.0,0.0,0.0
r,266.8000667000161,3.7352009338002334,6,r,3.8909999999999982,11.0,298.0,16.0,0.0,161.7251,0.7003501750875438,171.34285714285713,0.0,0.0,0.0
l,383.52509588127407,4.068701017175254,7,l,4.339999999999996,12.0,342.0,7.0,0.0,170.2128,0.7337001834250456,163.55454545454552,0.0,0.0,0.0
r,400.200100050025,4.435551108887777,7,r,4.632999999999996,12.0,300.0,16.0,0.0,176.2115,0.7170251792562947,167.35813953488375,0.0,0.0,0.0
l,266.800066700017,4.8024012006003,8,l,5.044999999999995,13.0,324.0,7.0,0.0,171.6738,0.6836751709187929,175.52195121951215,0.0,0.0,0.0
r,266.8000667000161,5.152576288144072,8,r,5.313999999999993,13.0,292.0,16.0,0.0,166.6667,0.683675170918792,175.52195121951237,0.0,0.0,0.0
l,283.4750708687679,5.4860763715190926,9,l,5.744,14.0,331.0,9.0,0.0,170.697,0.7170251792562947,167.35813953488375,0.0,0.0,0.0
r,300.1500750375188,5.836251459062864,9,r,6.033999999999999,14.0,303.0,16.0,215.0,176.4706,0.7170251792562947,167.35813953488375,0.0,0.0,0.0
l,283.4750708687679,6.203101550775387,10,l,6.447000000000003,15.0,344.0,7.0,0.0,169.0141,0.667000166750042,179.9099999999999,0.0,0.0,0.0
r,283.4750708687679,6.553276638319159,10,r,6.713999999999992,15.0,291.0,16.0,219.0,167.5978,0.6836751709187929,175.52195121951215,0.0,0.0,0.0
l,350.17508754377144,6.870101717525429,11,l,7.157000000000004,16.0,340.0,9.0,0.0,173.6614,0.7170251792562947,167.35813953488375,0.0,0.0,0.0
r,333.50008337502055,7.236951809237952,11,r,7.429999999999993,16.0,324.0,9.0,201.0,170.9402,0.7337001834250456,163.55454545454552,0.0,0.0,0.0
l,350.1750875437706,7.587126896781724,12,l,7.847999999999999,17.0,335.0,8.0,0.0,167.8322,0.7170251792562947,167.35813953488375,0.0,0.0,0.0
r,266.80006670001785,7.970651992662997,12,r,8.131999999999998,17.0,312.0,13.0,199.0,172.9107,0.6836751709187929,175.52195121951215,0.0,0.0,0.0
l,300.1500750375179,8.304152076038019,13,l,8.563000000000002,18.0,350.0,8.0,0.0,173.1602,0.6836751709187929,175.52195121951215,0.0,0.0,0.0
r,316.82507920626966,8.65432716358179,13,r,8.825999999999993,18.0,320.0,10.0,178.0,168.7764,0.7003501750875465,171.34285714285647,0.0,0.0,0.0
l,316.8250792062679,8.987827246956812,14,l,9.256,19.0,346.0,9.0,103.0,170.9402,0.7170251792562947,167.35813953488375,0.0,0.0,0.0
r,300.1500750375161,9.354677338669337,14,r,9.537,19.0,306.0,14.0,198.0,172.4138,0.7170251792562929,167.35813953488417,0.0,0.0,0.0
l,333.5000833750197,9.704852426213106,15,l,9.958000000000006,20.0,343.0,8.0,162.0,168.7764,0.7170251792562929,167.35813953488417,174.0,0.0,86.0
r,300.1500750375179,10.07170251792563,15,r,10.23299999999999,20.0,303.0,12.0,197.0,166.6667,0.7003501750875429,171.34285714285733,174.0,0.0,86.0
l,316.8250792062714,10.4218776054694,16,l,10.669000000000004,21.0,343.0,8.0,164.0,169.2525,0.7003501750875447,171.3428571428569,174.0,0.0,86.0
r,283.4750708687679,10.772052693013173,16,r,10.952999999999996,21.0,321.0,10.0,230.0,170.9402,0.7170251792562947,167.35813953488375,174.0,0.0,86.0
l,283.4750708687679,11.122227780556944,17,l,11.378000000000007,22.0,367.0,8.0,101.0,170.4545,0.7170251792562965,167.35813953488332,174.0,0.0,86.0
r,283.4750708687679,11.489077872269467,17,r,11.654999999999994,22.0,307.0,14.0,208.0,162.1622,0.6836751709187929,175.52195121951215,174.0,0.0,86.0
l,333.5000833750197,11.83925295981324,18,l,12.082000000000008,23.0,369.0,9.0,52.0,168.3029,0.7170251792562912,167.35813953488457,172.0,0.0,86.0
r,316.82507920626966,12.17275304318826,18,r,12.394999999999996,23.0,330.0,7.0,223.0,175.9531,0.733700183425043,163.55454545454612,172.0,0.0,86.0
l,333.50008337502504,12.556278139069532,19,l,12.795000000000009,24.0,327.0,6.0,0.0,167.5978,0.7003501750875465,171.34285714285647,172.0,0.0,86.0
r,266.8000667000214,12.906453226613303,19,r,13.076999999999993,24.0,312.0,11.0,223.0,169.9717,0.7170251792562965,167.35813953488332,172.0,0.0,86.0
l,300.1500750375179,13.256628314157078,20,l,13.51100000000001,25.0,341.0,8.0,0.0,173.1602,0.7003501750875412,171.34285714285778,172.0,0.0,86.0
r,283.4750708687679,13.6234784058696,20,r,13.782999999999994,25.0,320.0,9.0,197.0,171.9198,0.7003501750875447,171.3428571428569,170.0,0.0,86.0
l,316.8250792062714,13.95697848924462,21,l,14.204000000000008,26.0,349.0,10.0,0.0,169.7313,0.7003501750875465,171.34285714285647,170.0,0.0,86.0
