YOLO_Foot,YOLO_Contact_Time,YOLO_Start_Time,YOLO_Step_Count,Runscribe_Foot,Runscribe_Start_Time,Runscribe_Step_Count,Runscribe_Contact_Time,Runscribe_Footstrike_Type,Runscribe_Power,Runscribe_Cadence,YOLO_Time_Diff,YOLO_Cadence,Watch_Cadence,Watch_GCT,Watch_Heart_Rate
l,333.5000833750209,0.416875104218776,1,l,0.7239999999999327,1015.0,274.0,16.0,0.0,156.4537,0.6670001667500418,179.90999999999997,,,
r,266.8000667000165,0.8004002001000501,1,r,,,,,,,0.6503251625812907,184.5230769230769,170.0,0.0,130.0
l,316.8250792062699,1.0838752709688178,2,l,1.4909999999999854,1016.0,272.0,16.0,0.0,165.7459,0.7003501750875438,171.34285714285713,170.0,0.0,130.0
r,283.4750708687676,1.4507253626813408,2,r,,,,,,,0.7003501750875438,171.34285714285713,170.0,0.0,130.0
l,283.4750708687672,1.7842254460563616,3,l,2.214999999999918,1017.0,276.0,15.0,0.0,163.7108,0.6836751709187927,175.5219512195122,170.0,0.0,130.0
r,283.4750708687674,2.1510755377688846,3,r,2.0349999999991724,1005.0,209.0,16.0,0.0,162.6016,0.6836751709187925,175.52195121951226,170.0,0.0,130.0
l,300.1500750375188,2.4679006169751543,4,l,2.9480000000000928,1018.0,282.0,12.0,0.0,163.9344,0.7003501750875438,171.34285714285713,170.0,0.0,130.0
r,283.4750708687679,2.834750708687677,4,r,2.772999999999002,1006.0,273.0,14.0,0.0,160.8579,0.7003501750875438,171.34285714285713,170.0,0.0,130.0
l,300.1500750375188,3.168250792062698,5,l,,,,,,,0.6836751709187929,175.52195121951215,170.0,0.0,130.0
r,283.4750708687679,3.535100883775221,5,r,3.518999999999096,1007.0,249.0,12.0,0.0,165.2893,0.7003501750875438,171.34285714285713,170.0,0.0,130.0
l,300.15007503751826,3.851925962981491,6,l,3.680000000000064,1019.0,285.0,13.0,0.0,165.0619,0.7003501750875434,171.34285714285724,170.0,0.0,130.0
r,266.800066700017,4.235451058862765,6,r,4.244999999999209,1008.0,267.0,12.0,0.0,166.6667,0.6836751709187929,175.52195121951215,170.0,0.0,130.0
l,300.1500750375188,4.552276138069034,7,l,4.407000000000153,1020.0,286.0,13.0,0.0,164.3836,0.6836751709187929,175.52195121951215,170.0,0.0,130.0
r,266.800066700017,4.919126229781558,7,r,4.964999999999236,1009.0,283.0,11.0,0.0,163.0435,0.7003501750875438,171.34285714285713,170.0,0.0,130.0
l,300.1500750375188,5.235951308987827,8,l,5.136999999999944,1021.0,287.0,13.0,0.0,164.8352,0.7170251792562947,167.35813953488375,170.0,0.0,130.0
r,283.4750708687679,5.6194764048691015,8,r,5.700999999999112,1010.0,281.0,10.0,0.0,164.8352,0.7003501750875438,171.34285714285713,170.0,0.0,138.0
l,300.1500750375188,5.952976488244122,9,l,5.865000000000009,1022.0,284.0,13.0,0.0,165.0619,0.7003501750875438,171.34285714285713,170.0,0.0,138.0
r,283.4750708687679,6.319826579956645,9,r,6.428999999999178,1011.0,279.0,12.0,0.0,163.9344,0.7003501750875438,171.34285714285713,170.0,0.0,138.0
l,300.1500750375188,6.653326663331666,10,l,6.592000000000098,1023.0,287.0,12.0,177.0,165.2893,0.6836751709187929,175.52195121951215,170.0,0.0,138.0
r,283.4750708687679,7.020176755044189,10,r,7.160999999999149,1012.0,283.0,10.0,0.0,164.8352,0.7003501750875438,171.34285714285713,170.0,0.0,138.0
l,316.8250792062688,7.337001834250459,11,l,7.318000000000211,1024.0,282.0,12.0,152.0,168.7764,0.7170251792562938,167.35813953488395,170.0,0.0,138.0
r,266.8000667000161,7.720526930131733,11,r,7.888999999999214,1013.0,287.0,13.0,101.0,166.4355,0.7003501750875429,171.34285714285733,170.0,0.0,138.0
l,283.4750708687679,8.054027013506753,12,l,8.028999999999996,1025.0,293.0,11.0,137.0,166.8985,0.6836751709187929,175.52195121951215,170.0,0.0,138.0
r,266.80006670001785,8.420877105219276,12,r,8.609999999999218,1014.0,285.0,10.0,101.0,166.6667,0.7003501750875447,171.3428571428569,170.0,0.0,138.0
l,300.1500750375179,8.737702184425546,13,l,8.748000000000047,1026.0,294.0,12.0,140.0,164.8352,0.6836751709187947,175.5219512195117,170.0,0.0,138.0
r,266.8000667000161,9.12122728030682,13,r,9.329999999999243,1015.0,293.0,10.0,142.0,170.2128,0.6836751709187929,175.52195121951215,170.0,0.0,138.0
