YOLO_Foot,YOLO_Contact_Time,YOLO_Start_Time,YOLO_Step_Count,Runscribe_Foot,Runscribe_Start_Time,Runscribe_Step_Count,Runscribe_Contact_Time,Runscribe_Footstrike_Type,Runscribe_Power,Runscribe_Cadence,YOLO_Time_Diff,YOLO_Cadence,Watch_Cadence,Watch_GCT,Watch_Heart_Rate,Manual_Foot,Manual_Contact_Time,Manual_Start_Time
l,250.1250625312656,0.1667500416875104,1,l,0.1800000000000068,6.0,262.0,7.0,0.0,178.3061,0.6836751709187927,175.5219512195122,,,,,,
r,266.8000667000166,0.5169251292312823,1,r,0.5300000000000011,7.0,255.0,10.0,195.0,181.2689,0.6503251625812906,184.52307692307696,0.0,0.0,0.0,,,
l,266.8000667000166,0.8504252126063031,2,l,0.8530000000000086,7.0,266.0,4.0,0.0,171.6738,0.6670001667500417,179.91,0.0,0.0,0.0,,,
r,300.1500750375188,1.167250291812573,2,r,1.191999999999993,8.0,290.0,3.0,108.0,175.9531,0.7003501750875438,171.34285714285713,0.0,0.0,0.0,,,
l,300.15007503751923,1.5174253793563448,3,l,1.5520000000000067,8.0,266.0,4.0,0.0,168.7764,0.7003501750875438,171.34285714285713,0.0,0.0,0.0,,,
r,300.1500750375188,1.8676004669001167,3,r,1.8739999999999952,9.0,275.0,3.0,122.0,170.697,0.7003501750875438,171.34285714285713,0.0,0.0,0.0,,,
l,300.1500750375188,2.2177755544438886,4,l,2.262999999999991,9.0,297.0,3.0,0.0,170.9402,0.7003501750875434,171.34285714285724,0.0,0.0,0.0,,,
r,283.4750708687674,2.5679506419876605,4,r,2.576999999999984,10.0,287.0,3.0,138.0,171.9198,0.7003501750875434,171.34285714285724,0.0,0.0,0.0,,,
l,300.1500750375188,2.918125729531432,5,l,2.9650000000000034,10.0,298.0,3.0,0.0,170.2128,0.7003501750875438,171.34285714285713,0.0,0.0,0.0,,,
r,300.1500750375188,3.268300817075204,5,r,3.2749999999999915,11.0,284.0,4.0,144.0,165.7459,0.7003501750875443,171.342857142857,0.0,0.0,0.0,,,
l,300.15007503751923,3.618475904618976,6,l,3.669999999999988,11.0,290.0,3.0,0.0,171.6738,0.7003501750875434,171.34285714285724,0.0,0.0,0.0,,,
r,300.15007503751826,3.968650992162748,6,r,3.9989999999999952,12.0,274.0,2.0,141.0,176.4706,0.7003501750875434,171.34285714285724,0.0,0.0,0.0,,,
l,300.1500750375188,4.318826079706519,7,l,4.368999999999986,12.0,292.0,3.0,0.0,172.1664,0.7003501750875438,171.34285714285713,0.0,0.0,0.0,,,
r,300.1500750375188,4.669001167250292,7,r,4.679000000000002,13.0,269.0,2.0,132.0,167.8322,0.7003501750875438,171.34285714285713,0.0,0.0,0.0,,,
l,300.1500750375188,5.019176254794063,8,l,,,,,,,0.7003501750875438,171.34285714285713,0.0,0.0,0.0,,,
r,300.1500750375188,5.369351342337835,8,r,5.393999999999991,14.0,268.0,3.0,151.0,175.9531,0.7003501750875438,171.34285714285713,0.0,0.0,0.0,,,
l,300.1500750375188,5.719526429881607,9,l,5.765000000000001,14.0,297.0,2.0,94.0,171.6738,0.6836751709187929,175.52195121951215,0.0,0.0,0.0,,,
r,300.1500750375188,6.069701517425379,9,r,6.075999999999993,15.0,270.0,3.0,192.0,170.9402,0.683675170918792,175.52195121951237,0.0,0.0,0.0,,,
l,300.1500750375188,6.4032016008004,10,l,6.463999999999984,15.0,300.0,2.0,108.0,173.913,0.7170251792562956,167.35813953488355,0.0,0.0,0.0,,,
r,300.1500750375188,6.753376688344171,10,r,6.777999999999992,16.0,274.0,3.0,252.0,164.8352,0.7170251792562956,167.35813953488355,0.0,0.0,0.0,,,
l,300.1500750375179,7.120226780056695,11,l,7.153999999999996,16.0,274.0,3.0,119.0,168.3029,0.7003501750875429,171.34285714285733,0.0,0.0,0.0,,,
r,300.1500750375179,7.470401867600467,11,r,7.506,17.0,275.0,3.0,248.0,177.2526,0.7003501750875429,171.34285714285733,0.0,0.0,0.0,,,
l,300.1500750375179,7.820576955144238,12,l,7.86699999999999,17.0,292.0,9.0,137.0,175.1825,0.6836751709187929,175.52195121951215,0.0,0.0,0.0,,,
r,300.1500750375196,8.17075204268801,12,r,8.182999999999993,18.0,278.0,4.0,237.0,173.913,0.6836751709187929,175.52195121951215,0.0,0.0,0.0,,,
l,300.1500750375179,8.504252126063031,13,l,8.551999999999992,18.0,296.0,3.0,145.0,171.6738,0.7003501750875429,171.34285714285733,0.0,0.0,0.0,,,
r,300.1500750375196,8.854427213606803,13,r,8.873000000000005,19.0,272.0,2.0,237.0,170.4545,0.7003501750875447,171.3428571428569,0.0,0.0,0.0,,,
l,300.1500750375196,9.204602301150574,14,l,9.25099999999999,19.0,264.0,4.0,147.0,170.4545,0.7003501750875465,171.34285714285647,0.0,0.0,0.0,,,
r,283.4750708687661,9.554777388694347,14,r,9.576999999999998,20.0,277.0,2.0,234.0,170.4545,0.7003501750875429,171.34285714285733,170.0,0.0,0.0,,,
l,300.1500750375161,9.90495247623812,15,l,9.954999999999984,20.0,263.0,4.0,149.0,171.6738,0.7003501750875412,171.34285714285778,170.0,0.0,0.0,,,
r,300.1500750375179,10.25512756378189,15,r,10.281000000000006,21.0,277.0,3.0,235.0,171.6738,0.7003501750875412,171.34285714285778,170.0,0.0,0.0,,,
l,300.1500750375196,10.605302651325662,16,l,10.653999999999982,21.0,304.0,3.0,153.0,169.2525,0.7003501750875465,171.34285714285647,170.0,0.0,0.0,,,
r,300.1500750375196,10.955477738869432,16,r,10.980000000000004,22.0,276.0,4.0,225.0,172.4138,0.7003501750875465,171.34285714285647,170.0,0.0,0.0,,,
l,316.8250792062679,11.305652826413208,17,l,11.362999999999984,22.0,254.0,4.0,155.0,174.6725,0.7003501750875412,171.34285714285778,170.0,0.0,0.0,,,
r,300.1500750375179,11.655827913956978,17,r,11.676000000000002,23.0,274.0,3.0,156.0,166.6667,0.7003501750875412,171.34285714285778,170.0,0.0,0.0,,,
l,300.1500750375196,12.00600300150075,18,l,12.049999999999969,23.0,296.0,3.0,179.0,170.697,0.7003501750875447,171.3428571428569,170.0,0.0,0.0,,,
r,300.1500750375214,12.35617808904452,18,r,12.396,24.0,271.0,4.0,102.0,179.1045,0.7003501750875465,171.34285714285647,170.0,0.0,0.0,,,
l,300.1500750375179,12.706353176588294,19,l,12.752999999999972,24.0,294.0,3.0,177.0,173.1602,0.7003501750875412,171.34285714285778,170.0,0.0,0.0,,,
r,283.4750708687679,13.056528264132066,19,r,13.066000000000017,25.0,277.0,3.0,99.0,165.5172,0.7003501750875429,171.34285714285733,170.0,0.0,0.0,,,
l,300.1500750375214,13.406703351675835,20,l,13.44599999999997,25.0,288.0,5.0,175.0,172.6619,0.7003501750875447,171.3428571428569,170.0,0.0,0.0,,,
r,283.4750708687679,13.756878439219609,20,r,13.791000000000013,26.0,264.0,3.0,92.0,173.4104,0.6836751709187929,175.52195121951215,170.0,0.0,0.0,,,
l,283.4750708687679,14.10705352676338,21,l,14.140999999999964,26.0,290.0,4.0,184.0,172.4138,0.6836751709187912,175.5219512195126,170.0,0.0,0.0,,,
r,300.1500750375179,14.440553610138402,21,r,14.483000000000004,27.0,237.0,3.0,106.0,173.913,0.7003501750875429,171.34285714285733,170.0,0.0,0.0,,,
l,300.1500750375214,14.790728697682171,22,l,14.836999999999977,27.0,288.0,4.0,185.0,175.1825,0.7003501750875465,171.34285714285647,170.0,0.0,0.0,,,
r,283.4750708687679,15.140903785225944,22,r,15.173000000000016,28.0,269.0,3.0,130.0,171.9198,0.7003501750875447,171.3428571428569,170.0,0.0,0.0,,,
l,300.1500750375179,15.491078872769718,23,l,15.521999999999965,28.0,294.0,8.0,185.0,178.8376,0.6836751709187912,175.5219512195126,170.0,0.0,0.0,,,
r,283.4750708687661,15.84125396031349,23,r,15.87100000000001,29.0,261.0,5.0,162.0,184.3318,0.6670001667500411,179.91000000000017,170.0,0.0,0.0,,,
l,300.1500750375214,16.17475404368851,24,l,16.19299999999997,29.0,292.0,3.0,182.0,172.6619,0.6670001667500429,179.90999999999968,170.0,0.0,0.0,,,
r,300.1500750375179,16.50825412706353,24,r,16.52200000000002,30.0,282.0,4.0,165.0,178.5714,0.6670001667500429,179.90999999999968,170.0,0.0,0.0,,,
l,283.4750708687679,16.841754210438552,25,l,16.887999999999963,30.0,300.0,3.0,201.0,173.1602,0.6836751709187929,175.52195121951215,170.0,0.0,0.0,,,
r,283.4750708687679,17.175254293813573,25,r,17.194000000000017,31.0,271.0,3.0,164.0,165.7459,0.7003501750875429,171.34285714285733,170.0,0.0,0.0,,,
l,300.1500750375179,17.525429381357345,26,l,17.58099999999996,31.0,299.0,4.0,170.0,174.6725,0.7003501750875429,171.34285714285733,170.0,0.0,0.0,,,
r,300.1500750375214,17.875604468901116,26,r,17.91800000000002,32.0,297.0,2.0,160.0,172.6619,0.6836751709187929,175.52195121951215,170.0,0.0,0.0,,,
l,300.1500750375214,18.225779556444888,27,l,18.26799999999996,32.0,293.0,3.0,0.0,175.1825,0.6670001667500429,179.90999999999968,170.0,0.0,0.0,,,
r,300.1500750375179,18.55927963981991,27,r,18.613000000000028,33.0,270.0,4.0,169.0,181.8182,0.6836751709187965,175.52195121951124,170.0,0.0,0.0,,,
l,300.1500750375179,18.89277972319493,28,l,18.95299999999996,33.0,282.0,3.0,0.0,175.1825,0.70035017508755,171.34285714285562,170.0,0.0,0.0,,,
r,283.4750708687643,19.242954810738706,28,r,19.27300000000001,34.0,265.0,3.0,186.0,169.0141,0.7003501750875394,171.3428571428582,170.0,0.0,0.0,,,
l,283.4750708687643,19.59312989828248,29,l,19.63799999999995,34.0,292.0,3.0,0.0,176.4706,0.6836751709187823,175.52195121951488,172.0,0.0,0.0,,,
r,283.4750708687679,19.943304985826245,29,r,19.98300000000002,35.0,263.0,4.0,181.0,175.1825,0.6836751709187965,175.52195121951124,172.0,0.0,0.0,,,
l,300.1500750375214,20.276805069201263,30,l,20.317999999999955,35.0,292.0,4.0,0.0,175.1825,0.6836751709187965,175.52195121951124,172.0,0.0,0.0,,,
r,283.4750708687679,20.62698015674504,30,r,20.66800000000002,36.0,260.0,4.0,171.0,175.9531,0.6836751709187894,175.52195121951306,172.0,0.0,0.0,,,
l,300.1500750375179,20.96048024012006,31,l,21.00299999999996,36.0,290.0,4.0,0.0,171.184,0.7003501750875394,171.3428571428582,172.0,0.0,0.0,,,
r,283.4750708687679,21.31065532766383,31,r,21.350000000000023,37.0,265.0,3.0,173.0,171.4286,0.6836751709187929,175.52195121951215,172.0,0.0,0.0,,,
l,283.4750708687714,21.6608304152076,32,l,21.70399999999995,37.0,290.0,4.0,0.0,175.6955,0.6836751709187965,175.52195121951124,172.0,0.0,0.0,,,
r,300.1500750375179,21.994330498582624,32,r,22.050000000000026,38.0,265.0,3.0,173.0,176.4706,0.7003501750875429,171.34285714285733,172.0,0.0,0.0,,,
l,300.1500750375214,22.344505586126395,33,l,,,,,,,0.6836751709187929,175.52195121951215,172.0,0.0,0.0,,,
r,283.4750708687643,22.694680673670167,33,r,22.730000000000032,39.0,234.0,4.0,180.0,179.3722,0.6836751709187929,175.52195121951215,172.0,0.0,0.0,,,
l,300.1500750375143,23.028180757045188,34,l,23.08799999999995,39.0,298.0,3.0,0.0,175.6955,0.7003501750875429,171.34285714285733,172.0,0.0,0.0,,,
