YOLO_Foot,YOLO_Contact_Time,YOLO_Start_Time,YOLO_Step_Count,Runscribe_Foot,Runscribe_Start_Time,Runscribe_Step_Count,Runscribe_Contact_Time,Runscribe_Footstrike_Type,Runscribe_Power,Runscribe_Cadence,YOLO_Time_Diff,YOLO_Cadence,Watch_Cadence,Watch_GCT,Watch_Heart_Rate,Manual_Foot,Manual_Contact_Time,Manual_Start_Time
l,200.1000500250124,0.8170752042688011,1,l,0.8200000000000003,4.0,619.0,16.0,33.0,156.8627,0.6169751542437886,194.4972972972973,0.0,0.0,0.0,,,
r,216.7750541937636,1.1005502751375689,1,r,1.2360000000000009,7.0,794.0,7.0,109.0,117.4168,0.6336501584125396,189.37894736842105,0.0,0.0,0.0,,,
l,233.4500583625145,1.4340503585125897,2,l,1.5850000000000009,5.0,262.0,16.0,0.0,42.1941,0.6169751542437887,194.49729729729728,0.0,0.0,0.0,,,
r,233.4500583625145,1.7342004335501084,2,r,,,,,,,0.6503251625812905,184.523076923077,0.0,0.0,0.0,,,
l,250.1250625312656,2.0510255127563783,3,l,,,,,,,0.6670001667500416,179.91000000000005,0.0,0.0,0.0,,,
r,233.4500583625147,2.384525596131399,3,r,2.2580000000000027,8.0,851.0,13.0,117.0,100.7557,0.667000166750042,179.9099999999999,0.0,0.0,0.0,,,
l,250.1250625312656,2.71802567950642,4,l,,,,,,,0.6836751709187929,175.52195121951215,0.0,0.0,0.0,,,
r,250.1250625312656,3.051525762881441,4,r,3.449000000000005,9.0,233.0,16.0,120.0,182.0941,0.6836751709187925,175.52195121951226,0.0,0.0,0.0,,,
l,250.12506253126648,3.401700850425213,5,l,,,,,,,0.6836751709187929,175.52195121951215,0.0,0.0,0.0,,,
r,233.4500583625147,3.7352009338002334,5,r,4.108000000000008,10.0,247.0,8.0,128.0,187.7934,0.6836751709187929,175.52195121951215,0.0,0.0,0.0,,,
l,233.4500583625143,4.085376021344006,6,l,4.429000000000002,6.0,246.0,9.0,0.0,186.0465,0.683675170918792,175.52195121951237,0.0,0.0,0.0,,,
r,233.4500583625143,4.418876104719026,6,r,4.7470000000000105,11.0,237.0,7.0,118.0,178.0415,0.6836751709187929,175.52195121951215,0.0,0.0,0.0,,,
l,250.1250625312661,4.769051192262798,7,l,5.073999999999998,7.0,282.0,7.0,0.0,183.2061,0.6836751709187929,175.52195121951215,0.0,0.0,0.0,,,
r,233.4500583625143,5.102551275637819,7,r,5.42100000000001,12.0,260.0,4.0,105.0,174.4186,0.683675170918792,175.52195121951237,0.0,0.0,0.0,,,
l,250.1250625312661,5.452726363181591,8,l,5.728999999999999,8.0,360.0,5.0,0.0,174.6725,0.6836751709187929,175.52195121951215,0.0,0.0,0.0,,,
r,250.1250625312661,5.786226446556611,8,r,6.109000000000005,13.0,247.0,4.0,119.0,178.0415,0.7003501750875438,171.34285714285713,0.0,0.0,0.0,,,
