YOLO_Foot,YOLO_Contact_Time,YOLO_Start_Time,YOLO_Step_Count,Runscribe_Foot,Runscribe_Start_Time,Runscribe_Step_Count,Runscribe_Contact_Time,Runscribe_Footstrike_Type,Runscribe_Power,Runscribe_Cadence,YOLO_Time_Diff,YOLO_Cadence,Watch_Cadence,Watch_GCT,Watch_Heart_Rate
r,233.4500583625146,0.5169251292312823,1,r,0.2000000000000001,7.0,230.0,14.0,0.0,170.9402,0.6503251625812906,184.52307692307696,364.0,0.0,110.0
l,250.1250625312656,0.8337502084375521,1,l,0.6620000000000008,8.0,260.0,10.0,220.0,175.9531,0.6670001667500418,179.90999999999997,364.0,0.0,110.0
r,233.4500583625147,1.167250291812573,2,r,0.902,8.0,243.0,8.0,0.0,179.91,0.6670001667500418,179.90999999999997,364.0,0.0,110.0
l,250.1250625312656,1.500750375187594,2,l,1.3439999999999994,9.0,242.0,11.0,262.0,178.3061,0.6836751709187925,175.52195121951226,364.0,0.0,110.0
r,250.12506253126537,1.8342504585626147,3,r,1.569,9.0,255.0,9.0,0.0,181.2689,0.6836751709187927,175.5219512195122,364.0,0.0,110.0
l,250.1250625312656,2.1844255461063864,3,l,2.017000000000001,10.0,250.0,11.0,268.0,179.91,0.667000166750042,179.9099999999999,364.0,0.0,110.0
r,266.8000667000165,2.5179256294814074,4,r,2.230999999999999,10.0,262.0,9.0,0.0,180.7229,0.6670001667500416,179.91000000000005,364.0,0.0,110.0
l,266.8000667000165,2.8514257128564284,4,l,2.684000000000001,11.0,254.0,12.0,270.0,177.2526,0.6670001667500416,179.91000000000005,364.0,0.0,110.0
r,266.800066700017,3.184925796231449,5,r,2.895,11.0,257.0,10.0,0.0,178.8376,0.667000166750042,179.9099999999999,364.0,0.0,110.0
l,266.800066700017,3.51842587960647,5,l,3.3610000000000007,12.0,272.0,8.0,281.0,180.4511,0.667000166750042,179.9099999999999,364.0,0.0,110.0
r,250.1250625312656,3.851925962981491,6,r,3.565999999999999,12.0,261.0,9.0,0.0,181.2689,0.6503251625812907,184.5230769230769,364.0,0.0,110.0
l,250.1250625312652,4.185426046356512,6,l,4.026000000000002,13.0,260.0,9.0,330.0,180.4511,0.6503251625812903,184.52307692307704,364.0,0.0,110.0
r,266.8000667000161,4.502251125562782,7,r,4.228,13.0,261.0,9.0,0.0,180.4511,0.6836751709187929,175.52195121951215,364.0,0.0,110.0
l,266.800066700017,4.835751208937802,7,l,4.691000000000001,14.0,260.0,7.0,343.0,181.5431,0.667000166750042,179.9099999999999,364.0,0.0,110.0
r,266.8000667000161,5.185926296481575,8,r,4.892999999999999,14.0,257.0,9.0,0.0,179.6407,0.6670001667500411,179.91000000000017,364.0,0.0,110.0
l,283.475070868767,5.502751375687844,8,l,,,,,,,0.683675170918792,175.52195121951237,364.0,0.0,110.0
r,266.800066700017,5.852926463231616,9,r,5.560999999999998,15.0,260.0,10.0,0.0,179.6407,0.667000166750042,179.9099999999999,364.0,0.0,110.0
