YOLO_Foot,YOLO_Contact_Time,YOLO_Start_Time,YOLO_Step_Count,Runscribe_Foot,Runscribe_Start_Time,Runscribe_Step_Count,Runscribe_Contact_Time,Runscribe_Footstrike_Type,Runscribe_Power,Runscribe_Cadence,YOLO_Time_Diff,YOLO_Cadence,Watch_Cadence,Watch_GCT,Watch_Heart_Rate
r,400.200100050025,0.4835751208937802,1,r,0.3999999999999986,11.0,364.0,5.0,0.0,153.0612,0.7670501917562198,156.44347826216023,,,
l,283.4750708687676,0.8837752209438052,1,l,0.7839999999999989,9.0,336.0,16.0,0.0,143.7126,0.7670501917625481,156.44347826086954,0.0,0.0,0.0
r,333.5000833699999,1.25062531265,2,r,1.1839999999999975,12.0,361.0,4.0,0.0,154.2416,0.783725195937627,153.11489361578498,0.0,0.0,0.0
l,300.1500750375188,1.6508254127063533,2,l,1.6189999999999998,10.0,352.0,8.0,0.0,152.6718,0.7837251959312987,153.11489361702132,0.0,0.0,0.0
r,333.500083375021,2.034350508587627,3,r,1.961999999999996,13.0,357.0,3.0,0.0,151.1335,0.8004002001000501,149.92499999999998,0.0,0.0,0.0
l,300.1500750375188,2.434550608637652,3,l,2.405000000000001,11.0,338.0,7.0,0.0,151.5152,0.7837251959312992,153.1148936170212,0.0,0.0,0.0
r,333.500083375021,2.834750708687677,4,r,,,,,,,0.7837251959312987,153.11489361702132,0.0,0.0,0.0
l,316.82507920626966,3.2182758045689512,4,l,3.1970000000000027,12.0,336.0,6.0,0.0,151.5152,0.817075204268801,146.865306122449,0.0,0.0,0.0
r,316.8250792062701,3.618475904618976,5,r,,,,,,,0.8004002001000505,149.9249999999999,0.0,0.0,0.0
l,316.82507920626966,4.035351008837752,5,l,3.988999999999997,13.0,353.0,5.0,0.0,148.3313,0.7837251959312992,153.1148936170212,0.0,0.0,0.0
r,333.50008337502055,4.418876104719026,6,r,4.362000000000002,16.0,353.0,4.0,0.0,150.3759,0.8004002001000501,149.92499999999998,0.0,0.0,0.0
l,316.82507920626966,4.819076204769051,6,l,4.797999999999995,14.0,370.0,5.0,0.0,147.7833,0.8004002001000501,149.92499999999998,0.0,0.0,0.0
