YOLO_Foot,YOLO_Contact_Time,YOLO_Start_Time,YOLO_Step_Count,Runscribe_Foot,Runscribe_Start_Time,Runscribe_Step_Count,Runscribe_Contact_Time,Runscribe_Footstrike_Type,Runscribe_Power,Runscribe_Cadence,YOLO_Time_Diff,YOLO_Cadence,Watch_Cadence,Watch_GCT,Watch_Heart_Rate
r,300.1500750375188,0.4835751208937802,1,r,0.4499999999999993,6.0,326.0,6.0,0.0,160.8579,0.7337001834250458,163.55454545454546,,,
l,316.8250792062698,0.8671002167750542,1,l,0.879999999999999,7.0,316.0,6.0,0.0,162.1622,0.7170251792562948,167.35813953488372,120.0,0.0,108.0
r,316.8250792062699,1.217275304318826,2,r,1.195999999999998,7.0,302.0,7.0,0.0,163.2653,0.750375187593797,159.92,120.0,0.0,108.0
l,316.8250792062699,1.584125396031349,2,l,1.6199999999999992,8.0,310.0,10.0,0.0,164.3836,0.7337001834250458,163.55454545454546,120.0,0.0,109.0
r,283.4750708687679,1.967650491912623,3,r,1.9309999999999992,8.0,296.0,7.0,0.0,165.7459,0.7170251792562947,167.35813953488375,120.0,0.0,109.0
l,316.8250792062701,2.317825579456395,3,l,2.349999999999996,9.0,314.0,5.0,0.0,161.7251,0.750375187593797,159.92,120.0,0.0,109.0
r,300.1500750375188,2.6846756711689177,4,r,2.655,9.0,304.0,7.0,0.0,160.6426,0.7337001834250465,163.5545454545453,128.0,0.0,111.0
l,316.82507920626915,3.068200767050192,4,l,3.091999999999997,10.0,318.0,4.0,0.0,161.7251,0.7170251792562952,167.35813953488363,128.0,0.0,111.0
r,300.15007503751826,3.418375854593964,5,r,3.402000000000001,10.0,300.0,7.0,0.0,161.2903,0.7670501917625479,156.44347826086957,128.0,0.0,111.0
l,316.82507920626966,3.785225946306487,5,l,3.8340000000000014,11.0,316.0,6.0,0.0,162.1622,0.7670501917625474,156.44347826086968,138.0,390.0,111.0
r,300.1500750375188,4.185426046356512,6,r,4.146000000000003,11.0,313.0,7.0,0.0,160.4278,0.7337001834250456,163.55454545454552,138.0,390.0,111.0
l,300.1500750375188,4.552276138069034,6,l,4.574,12.0,314.0,5.0,0.0,160.8579,0.7337001834250456,163.55454545454552,138.0,366.0,112.0
r,300.1500750375188,4.919126229781558,7,r,4.894000000000004,12.0,306.0,6.0,0.0,162.3816,0.7503751875937965,159.92000000000007,138.0,366.0,112.0
l,300.1500750375188,5.28597632149408,7,l,5.319999999999999,13.0,314.0,6.0,317.0,158.7302,0.7503751875937974,159.9199999999999,138.0,366.0,112.0
r,300.1500750375188,5.669501417375354,8,r,5.633000000000001,13.0,313.0,6.0,0.0,158.7302,0.7337001834250465,163.5545454545453,170.0,264.0,112.0
l,300.1500750375188,6.036351509087877,8,l,6.075999999999999,14.0,316.0,4.0,271.0,161.2903,0.7337001834250456,163.55454545454552,170.0,264.0,112.0
r,300.1500750375196,6.403201600800401,9,r,6.389000000000001,14.0,308.0,6.0,0.0,161.5074,0.7503751875937965,159.92000000000007,170.0,264.0,112.0
l,316.82507920626966,6.770051692512923,9,l,6.820000000000002,15.0,324.0,4.0,275.0,164.8352,0.7503751875937965,159.92000000000007,172.0,257.0,116.0
