YOLO_Foot,YOLO_Contact_Time,YOLO_Start_Time,YOLO_Step_Count,Runscribe_Foot,Runscribe_Start_Time,Runscribe_Step_Count,Runscribe_Contact_Time,Runscribe_Footstrike_Type,Runscribe_Power,Runscribe_Cadence,YOLO_Time_Diff,YOLO_Cadence,Watch_Cadence,Watch_GCT,Watch_Heart_Rate
r,266.8000667000167,0.016675004168751,1,r,0.0380000000000002,4.0,252.0,12.0,0.0,179.3722,0.6169751542437886,194.4972972972973,0.0,,0.0
l,233.4500583625146,0.3835250958812739,1,l,0.3859999999999992,8.0,325.0,11.0,63.0,179.1045,0.5669501417375354,211.65882352941176,0.0,,0.0
r,333.5000833750208,0.6336501584125396,2,r,0.7070000000000007,5.0,298.0,13.0,0.0,186.0465,0.6670001667500416,179.91000000000003,0.0,,0.0
l,350.1750875437718,0.9504752376188094,2,l,1.056000000000001,9.0,344.0,12.0,83.0,172.9107,0.6670001667500417,179.91,0.0,,0.0
r,350.1750875437719,1.3006503251625812,3,r,1.3519999999999968,6.0,322.0,12.0,0.0,177.7778,0.6670001667500416,179.91000000000003,0.0,,0.0
l,366.85009171252295,1.617475404368851,3,l,1.75,10.0,354.0,10.0,85.0,170.4545,0.6670001667500416,179.91000000000003,0.0,,0.0
r,366.85009171252295,1.9676504919126228,4,r,2.0269999999999975,7.0,348.0,10.0,0.0,172.4138,0.6836751709187927,175.5219512195122,0.0,,0.0
l,400.200100050025,2.2844755711188927,4,l,2.4540000000000006,11.0,354.0,11.0,104.0,169.4915,0.7337001834250456,163.55454545454552,0.0,,0.0
r,400.200100050025,2.6513256628314155,5,r,2.722999999999995,8.0,361.0,9.0,0.0,169.2525,0.6836751709187929,175.52195121951215,0.0,,0.0
l,383.52509588127407,3.0181757545439383,5,l,3.161999999999999,12.0,364.0,9.0,122.0,167.1309,0.7003501750875438,171.34285714285713,0.0,,0.0
r,400.200100050025,3.3350008337502084,6,r,3.431999999999995,9.0,339.0,10.0,0.0,169.2525,0.7337001834250456,163.55454545454552,0.0,,0.0
l,383.5250958812737,3.718525929631482,6,l,3.879999999999999,13.0,358.0,9.0,142.0,169.9717,0.6836751709187925,175.52195121951226,0.0,,0.0
r,400.200100050025,4.068701017175254,7,r,4.140999999999995,10.0,360.0,9.0,0.0,168.5393,0.7003501750875438,171.34285714285713,0.0,,0.0
l,433.5501083875277,4.402201100550275,7,l,4.5859999999999985,14.0,364.0,10.0,162.0,167.364,0.7337001834250465,163.5545454545453,0.0,,0.0
r,400.200100050025,4.769051192262798,8,r,4.852999999999994,11.0,347.0,9.0,0.0,167.8322,0.7170251792562947,167.35813953488375,0.0,,0.0
l,400.2001000500241,5.135901283975321,8,l,5.302999999999997,15.0,351.0,12.0,182.0,164.3836,0.7337001834250456,163.55454545454552,0.0,,0.0
r,400.200100050025,5.4860763715190926,9,r,5.567999999999998,12.0,359.0,9.0,114.0,164.3836,0.7503751875937965,159.92000000000007,0.0,,0.0
l,383.52509588127407,5.869601467400367,9,l,6.032999999999998,16.0,360.0,10.0,149.0,165.2893,0.7337001834250456,163.55454545454552,0.0,,96.0
r,366.8500917125232,6.236451559112889,10,r,6.297999999999995,13.0,348.0,9.0,118.0,165.5172,0.7503751875937974,159.9199999999999,0.0,,96.0
l,383.52509588127407,6.603301650825412,10,l,6.758999999999997,17.0,366.0,9.0,137.0,163.4877,0.7003501750875438,171.34285714285713,0.0,,97.0
r,366.8500917125223,6.9868267467066865,11,r,7.022999999999996,14.0,349.0,10.0,122.0,165.0619,0.683675170918792,175.52195121951237,0.0,,97.0
