YOLO_Foot,YOLO_Contact_Time,YOLO_Start_Time,YOLO_Step_Count,Runscribe_Foot,Runscribe_Start_Time,Runscribe_Step_Count,Runscribe_Contact_Time,Runscribe_Footstrike_Type,Runscribe_Power,Runscribe_Cadence,YOLO_Time_Diff,YOLO_Cadence,Watch_Cadence,Watch_GCT,Watch_Heart_Rate
l,316.8250792062698,0.416875104218776,1,l,0.3999999999999986,12.0,805.0,16.0,45.0,99.7506,0.8337502084375525,143.9279999999999,,,
r,283.4750708687676,0.8337502084375521,1,r,0.8499999999999996,8.0,329.0,7.0,116.0,148.1481,0.8004002001000501,149.92499999999998,0.0,0.0,0.0
l,283.4750708687674,1.2506253126563285,2,l,1.602999999999998,13.0,314.0,6.0,46.0,142.6873,0.7837251959312985,153.11489361702135,0.0,0.0,0.0
r,283.4750708687674,1.6341504085376022,2,r,1.66,9.0,297.0,11.0,120.0,145.2785,0.8004002001000499,149.92500000000004,0.0,0.0,0.0
l,300.1500750375188,2.034350508587627,3,l,2.443999999999999,14.0,350.0,5.0,46.0,150.7538,0.8170752042688014,146.8653061224489,0.0,0.0,0.0
r,283.4750708687679,2.434550608637652,3,r,2.4860000000000024,10.0,321.0,7.0,136.0,157.4803,0.817075204268801,146.865306122449,0.0,0.0,0.0
l,283.4750708687674,2.8514257128564284,4,l,3.2399999999999984,15.0,318.0,6.0,45.0,146.5201,0.8004002001000514,149.92499999999976,0.0,0.0,0.0
r,266.800066700017,3.251625812906453,4,r,3.248000000000001,11.0,323.0,14.0,146.0,149.2537,0.8004002001000501,149.92499999999998,0.0,0.0,0.0
l,300.1500750375174,3.65182591295648,5,l,4.0589999999999975,16.0,340.0,5.0,46.0,154.2416,0.7837251959312974,153.11489361702158,0.0,0.0,0.0
r,250.1250625312661,4.052026013006503,5,r,4.052000000000001,12.0,331.0,7.0,157.0,147.4201,0.8004002001000501,149.92499999999998,0.0,0.0,0.0
l,300.1500750375188,4.435551108887777,6,l,4.837,17.0,316.0,7.0,45.0,147.4201,0.817075204268801,146.865306122449,0.0,0.0,0.0
r,300.1500750375188,4.852426213106553,6,r,4.866000000000001,13.0,338.0,6.0,174.0,149.2537,0.8004002001000501,149.92499999999998,0.0,0.0,0.0
l,300.1500750375188,5.252626313156578,7,l,5.651,18.0,348.0,5.0,45.0,150.1877,0.8004002001000501,149.92499999999998,0.0,0.0,0.0
r,283.4750708687679,5.652826413206603,7,r,5.670000000000002,14.0,330.0,6.0,214.0,148.6989,0.8004002001000501,149.92499999999998,0.0,0.0,0.0
l,300.1500750375188,6.053026513256628,8,l,6.449999999999999,19.0,346.0,5.0,46.0,150.0,0.8004002001000501,149.92499999999998,0.0,0.0,0.0
r,283.4750708687679,6.453226613306653,8,r,6.477000000000004,15.0,322.0,5.0,218.0,149.6259,0.8004002001000492,149.92500000000015,0.0,0.0,0.0
l,300.1500750375188,6.853426713356678,9,l,7.2499999999999964,20.0,344.0,5.0,49.0,147.9655,0.817075204268801,146.865306122449,0.0,0.0,0.0
r,300.1500750375196,7.253626813406703,9,r,7.2790000000000035,16.0,326.0,6.0,156.0,151.1335,0.8170752042688019,146.86530612244883,0.0,0.0,0.0
l,300.1500750375188,7.670501917625479,10,l,8.060999999999996,21.0,328.0,4.0,51.0,148.8834,0.8004002001000501,149.92499999999998,0.0,0.0,0.0
r,283.4750708687679,8.070702017675504,10,r,8.073000000000004,17.0,314.0,13.0,157.0,152.2843,0.8170752042688019,146.86530612244883,0.0,0.0,0.0
l,300.1500750375196,8.47090211772553,11,l,8.866999999999997,22.0,330.0,5.0,52.0,149.2537,0.8170752042688019,146.86530612244883,0.0,0.0,0.0
r,250.12506253126432,8.887777221944306,11,r,8.861000000000004,18.0,331.0,16.0,139.0,143.5407,0.8004002001000501,149.92499999999998,0.0,0.0,0.0
l,300.1500750375179,9.287977321994331,12,l,9.671,23.0,329.0,4.0,56.0,150.5646,0.8004002001000483,149.92500000000032,0.0,0.0,0.0
r,283.4750708687679,9.688177422044356,12,r,9.697000000000006,19.0,331.0,8.0,123.0,147.7833,0.8004002001000501,149.92499999999998,0.0,0.0,0.0
l,300.1500750375196,10.08837752209438,13,l,10.468,24.0,340.0,5.0,58.0,147.7833,0.8170752042688019,146.86530612244883,0.0,0.0,0.0
r,283.4750708687661,10.488577622144406,13,r,,,,,,,0.8170752042688019,146.86530612244883,0.0,0.0,0.0
l,300.1500750375179,10.905452726363182,14,l,11.28,25.0,354.0,5.0,60.0,146.5201,0.8004002001000501,149.92499999999998,0.0,0.0,0.0
r,283.4750708687661,11.305652826413208,14,r,11.315000000000005,21.0,342.0,6.0,85.0,143.7126,0.8004002001000483,149.92500000000032,0.0,0.0,0.0
l,300.1500750375196,11.705852926463232,15,l,12.099,26.0,354.0,5.0,62.0,147.0588,0.8170752042688001,146.86530612244917,0.0,0.0,0.0
r,283.4750708687679,12.106053026513257,15,r,12.150000000000006,22.0,322.0,5.0,52.0,147.7833,0.8170752042688036,146.86530612244852,0.0,0.0,0.0
l,300.1500750375196,12.522928130732032,16,l,12.915,27.0,426.0,5.0,65.0,150.5646,0.8170752042688019,146.86530612244883,0.0,0.0,0.0
r,300.1500750375161,12.92312823078206,16,r,,,,,,,0.8170752042688001,146.86530612244917,0.0,0.0,0.0
l,316.82507920626966,13.340003335000834,17,l,13.711999999999996,28.0,350.0,5.0,64.0,145.6311,0.8004002001000501,149.92499999999998,0.0,0.0,0.0
r,266.8000667000161,13.74020343505086,17,r,13.762000000000004,24.0,323.0,6.0,55.0,144.7527,0.8170752042688001,146.86530612244917,0.0,0.0,0.0
