YOLO_Foot,YOLO_Contact_Time,YOLO_Start_Time,YOLO_Step_Count,Runscribe_Foot,Runscribe_Start_Time,Runscribe_Step_Count,Runscribe_Contact_Time,Runscribe_Footstrike_Type,Runscribe_Power,Runscribe_Cadence,YOLO_Time_Diff,YOLO_Cadence,Watch_Cadence,Watch_GCT,Watch_Heart_Rate
l,266.8000667000166,0.0500250125062531,1,l,0.0300000000000011,7.0,252.0,11.0,0.0,167.364,0.7003501750875437,171.34285714285716,,,
r,233.4500583625146,0.400200100050025,1,r,0.3999999999999986,8.0,358.0,9.0,0.0,140.3509,0.7170251792562947,167.35813953488375,,,
l,216.7750541937635,0.7503751875937968,2,l,0.7469999999999999,8.0,220.0,9.0,0.0,159.1512,0.7170251792562948,167.35813953488372,30.0,0.0,94.0
r,200.10005002501268,1.1172252793063198,2,r,1.254999999999999,9.0,247.0,12.0,0.0,159.5745,0.7670501917625483,156.44347826086948,30.0,0.0,94.0
l,200.1000500250125,1.4674003668500917,3,l,1.5010000000000012,9.0,244.0,16.0,0.0,156.4537,0.750375187593797,159.92,30.0,0.0,94.0
r,183.4250458562607,1.884275471068868,3,r,2.006999999999998,10.0,268.0,7.0,0.0,161.2903,0.7003501750875434,171.34285714285724,30.0,0.0,93.0
l,233.4500583625143,2.2177755544438886,4,l,2.2680000000000007,10.0,246.0,13.0,0.0,157.8947,0.7503751875937965,159.92000000000007,30.0,0.0,93.0
r,233.4500583625143,2.584625646156411,4,r,2.751000000000001,11.0,280.0,7.0,0.0,157.4803,0.750375187593797,159.92,134.0,0.0,93.0
l,233.4500583625147,2.968150742037685,5,l,3.0279999999999987,11.0,250.0,4.0,0.0,160.4278,0.7337001834250461,163.5545454545454,134.0,0.0,93.0
r,250.1250625312656,3.3350008337502084,5,r,3.512999999999998,12.0,254.0,9.0,0.0,160.4278,0.7337001834250456,163.55454545454552,134.0,0.0,93.0
l,233.4500583625143,3.701850925462731,6,l,3.776,12.0,242.0,6.0,0.0,163.2653,0.7670501917625479,156.44347826086957,138.0,0.0,93.0
r,283.4750708687679,4.068701017175254,6,r,4.260999999999999,13.0,247.0,14.0,0.0,156.4537,0.7837251959312992,153.1148936170212,138.0,0.0,93.0
l,233.4500583625143,4.468901117225279,7,l,4.510999999999999,13.0,244.0,9.0,0.0,155.8442,0.7503751875937965,159.92000000000007,138.0,0.0,93.0
