YOLO_Foot,YOLO_Contact_Time,YOLO_Start_Time,YOLO_Step_Count,Runscribe_Foot,Runscribe_Start_Time,Runscribe_Step_Count,Runscribe_Contact_Time,Runscribe_Footstrike_Type,Runscribe_Power,Runscribe_Cadence,YOLO_Time_Diff,YOLO_Cadence,Watch_Cadence,Watch_GCT,Watch_Heart_Rate,Manual_Foot,Manual_Contact_Time,Manual_Start_Time
l,200.1000500250125,0.3335000833750208,1,l,0.3200000000000003,8.0,208.0,16.0,0.0,178.3061,0.6336501584125396,189.37894736842105,,,,,,
r,216.7750541937635,0.6503251625812906,1,r,0.6300000000000008,9.0,236.0,6.0,0.0,196.0784,0.6169751542437886,194.4972972972973,0.0,0.0,105.0,,,
l,216.7750541937636,0.9671502417875604,2,l,0.9929999999999986,9.0,220.0,8.0,0.0,195.4397,0.6169751542437885,194.49729729729737,0.0,0.0,105.0,,,
r,233.4500583625145,1.2673003168250792,2,r,1.2420000000000009,10.0,253.0,5.0,0.0,198.3471,0.6003001500750376,199.9,0.0,0.0,105.0,,,
l,216.7750541937636,1.5841253960313488,3,l,1.606999999999999,10.0,247.0,6.0,0.0,194.4895,0.6003001500750376,199.9,0.0,0.0,105.0,,,
r,250.1250625312656,1.8676004669001167,3,r,1.8470000000000013,11.0,240.0,5.0,0.0,193.2367,0.6336501584125394,189.3789473684211,0.0,0.0,105.0,,,
l,250.1250625312656,2.1844255461063864,4,l,2.224,11.0,242.0,6.0,0.0,194.8052,0.6169751542437885,194.49729729729737,0.0,0.0,105.0,,,
r,216.7750541937634,2.501250625312656,4,r,2.4680000000000017,12.0,246.0,4.0,0.0,189.2744,0.6169751542437885,194.49729729729737,90.0,0.0,105.0,,,
l,233.4500583625147,2.801400700350175,5,l,2.84,12.0,236.0,6.0,0.0,192.0,0.6503251625812903,184.52307692307704,90.0,0.0,105.0,,,
r,233.4500583625152,3.1182257795564445,5,r,3.102000000000002,13.0,253.0,4.0,0.0,188.9764,0.6169751542437889,194.4972972972972,90.0,0.0,105.0,,,
l,233.4500583625147,3.451725862931465,6,l,3.465,13.0,231.0,11.0,0.0,188.9764,0.6169751542437889,194.4972972972972,90.0,0.0,105.0,,,
r,250.12506253126472,3.7352009338002334,6,r,3.737000000000002,14.0,248.0,4.0,0.0,189.5735,0.6670001667500411,179.91000000000017,90.0,0.0,105.0,,,
l,250.1250625312652,4.068701017175254,7,l,4.1,14.0,248.0,5.0,0.0,190.1743,0.6336501584125394,189.3789473684211,90.0,0.0,105.0,,,
r,216.7750541937634,4.402201100550275,7,r,4.370000000000001,15.0,249.0,5.0,0.0,190.4762,0.6003001500750376,199.9,90.0,0.0,105.0,,,
l,250.125062531267,4.702351175587793,8,l,4.731,15.0,252.0,4.0,0.0,191.0828,0.6169751542422066,194.497297297796,90.0,0.0,105.0,,,
r,250.1250625312661,5.002501250625312,8,r,5.000000000000002,16.0,245.0,5.0,0.0,192.0,0.667000166750042,179.9099999999999,90.0,0.0,105.0,,,
l,250.1250625328479,5.31932632983,9,l,5.359,16.0,239.0,6.0,113.0,190.1743,0.650325162582873,184.52307692262795,90.0,0.0,105.0,,,
r,200.1000500250125,5.669501417375354,9,r,5.625000000000002,17.0,250.0,5.0,0.0,191.6933,0.6169751542437885,194.49729729729737,90.0,0.0,105.0,,,
l,216.7750541937634,5.969651492412873,10,l,5.99,17.0,238.0,4.0,140.0,194.4895,0.6336501584125394,189.3789473684211,90.0,0.0,105.0,,,
r,233.4500583625143,6.286476571619143,10,r,6.251000000000001,18.0,247.0,4.0,0.0,192.0,0.6336501584125394,189.3789473684211,90.0,0.0,105.0,,,
l,216.7750541937634,6.603301650825412,11,l,6.607000000000001,18.0,246.0,6.0,142.0,190.4762,0.6169751542437885,194.49729729729737,162.0,312.0,105.0,,,
r,216.7750541937634,6.920126730031682,11,r,6.876000000000001,19.0,259.0,4.0,437.0,188.383,0.6169751542437885,194.49729729729737,162.0,312.0,105.0,,,
l,233.4500583625143,7.220276805069201,12,l,7.237,19.0,257.0,5.0,142.0,188.9764,0.667000166750042,179.9099999999999,162.0,312.0,105.0,,,
r,233.4500583625143,7.5371018842754705,12,r,7.513,20.0,261.0,3.0,387.0,188.6792,0.6336501584125394,189.3789473684211,194.0,266.0,105.0,,,
