YOLO_Foot,YOLO_Contact_Time,YOLO_Start_Time,YOLO_Step_Count,Runscribe_Foot,Runscribe_Start_Time,Runscribe_Step_Count,Runscribe_Contact_Time,Runscribe_Footstrike_Type,Runscribe_Power,Runscribe_Cadence,YOLO_Time_Diff,YOLO_Cadence,Watch_Cadence,Watch_GCT,Watch_Heart_Rate
l,300.1500750375186,0.6670001667500417,1,l,0.6400000000000006,6.0,287.0,6.0,77.0,158.9404,0.7170251792562946,167.35813953488378,0.0,0.0,155.0
r,316.8250792062699,1.0171752542938135,1,r,1.0290000000000008,7.0,276.0,4.0,0.0,160.0,0.7003501750875436,171.34285714285718,0.0,0.0,155.0
l,300.1500750375188,1.3840253460063363,2,l,1.3949999999999996,7.0,273.0,5.0,82.0,162.1622,0.7170251792562952,167.35813953488363,0.0,0.0,155.0
r,316.8250792062699,1.717525429381357,2,r,1.7790000000000008,8.0,260.0,8.0,0.0,161.2903,0.7337001834250463,163.55454545454535,0.0,0.0,155.0
l,300.1500750375188,2.1010505252626315,3,l,2.135,8.0,279.0,3.0,135.0,163.4877,0.7337001834250456,163.55454545454552,0.0,0.0,155.0
r,300.1500750375188,2.4512256128064034,3,r,2.523000000000001,9.0,274.0,3.0,0.0,161.5074,0.7337001834250456,163.55454545454552,0.0,0.0,155.0
l,300.1500750375188,2.834750708687677,4,l,2.869000000000001,9.0,287.0,4.0,166.0,162.6016,0.7337001834250461,163.5545454545454,0.0,0.0,155.0
r,316.8250792062701,3.184925796231449,4,r,3.266,10.0,277.0,3.0,0.0,169.0141,0.7337001834250461,163.5545454545454,0.0,0.0,155.0
l,316.82507920626966,3.568450892112723,5,l,3.607000000000001,10.0,294.0,4.0,201.0,166.6667,0.750375187593797,159.92,0.0,0.0,155.0
r,333.50008337502055,3.918625979656495,5,r,3.976000000000001,11.0,286.0,3.0,0.0,165.9751,0.7337001834135046,163.5545454571182,0.0,0.0,155.0
l,300.1500750375188,4.31882607970652,6,l,4.327000000000002,11.0,281.0,3.0,235.0,163.0435,0.7170251792562947,167.35813953488375,0.0,0.0,155.0
r,333.5000833700006,4.65232616307,6,r,4.699000000000002,12.0,292.0,9.0,0.0,158.7302,0.7170251792520004,167.35813953588607,0.0,0.0,154.0
l,300.1500750375188,5.035851258962815,7,l,5.063000000000002,12.0,279.0,3.0,276.0,162.1622,0.7503751875937965,159.92000000000007,0.0,0.0,154.0
r,333.50008336799954,5.369351342322,7,r,5.455000000000002,13.0,280.0,2.0,335.0,165.5172,0.7837251959471345,153.1148936139275,0.0,0.0,154.0
l,300.1500750375188,5.786226446556611,8,l,5.803000000000001,13.0,279.0,3.0,333.0,166.4355,0.7337001834250465,163.5545454545453,0.0,0.0,154.0
r,283.4750708687688,6.153076538269135,8,r,6.1800000000000015,14.0,267.0,3.0,343.0,167.1309,0.7003501750875438,171.34285714285713,0.0,0.0,154.0
l,300.1500750375188,6.519926629981658,9,l,6.524000000000001,14.0,273.0,3.0,336.0,167.1309,0.7337001834250447,163.5545454545457,0.0,0.0,154.0
r,316.82507920626966,6.853426713356678,9,r,6.8980000000000015,15.0,274.0,3.0,364.0,167.8322,0.7337001834250456,163.55454545454552,0.0,0.0,154.0
l,283.4750708687688,7.253626813406703,10,l,7.242000000000003,15.0,285.0,4.0,339.0,167.5978,0.7003501750875447,171.3428571428569,0.0,0.0,154.0
r,300.1500750375188,7.587126896781724,10,r,7.613000000000001,16.0,272.0,4.0,355.0,165.0619,0.7170251792482762,167.35813953675532,164.0,0.0,154.0
l,300.1500750375179,7.953976988494247,11,l,7.958000000000004,16.0,281.0,4.0,289.0,165.2893,0.7170251792562947,167.35813953488375,164.0,0.0,154.0
r,300.1500750300003,8.30415207603,11,r,8.340000000000002,17.0,280.0,3.0,316.0,165.2893,0.7337001834330632,163.55454545275825,164.0,0.0,154.0
l,300.1500750375196,8.671002167750542,12,l,8.684000000000003,17.0,270.0,4.0,252.0,164.8352,0.7337001834250465,163.5545454545453,164.0,0.0,154.0
r,283.4750708687679,9.037852259463063,12,r,9.066,18.0,272.0,3.0,300.0,163.2653,0.7170251792562965,167.35813953488332,164.0,0.0,154.0
l,300.1500750375179,9.404702351175589,13,l,9.412000000000004,18.0,260.0,5.0,209.0,163.4877,0.7170251792562947,167.35813953488375,164.0,0.0,154.0
r,300.1500750375179,9.75487743871936,13,r,9.801000000000002,19.0,268.0,3.0,200.0,164.8352,0.7337001834250465,163.5545454545453,164.0,0.0,154.0
l,300.1500750375161,10.121727530431883,14,l,10.146000000000004,19.0,260.0,4.0,173.0,166.205,0.7337001834250447,163.5545454545457,164.0,0.0,154.0
r,283.4750708687661,10.488577622144406,14,r,10.529,20.0,264.0,3.0,165.0,165.0619,0.7337001834250447,163.5545454545457,164.0,0.0,154.0
l,283.4750708687679,10.855427713856928,15,l,10.868000000000004,20.0,260.0,4.0,125.0,163.9344,0.7337001834250465,163.5545454545453,162.0,0.0,154.0
r,283.4750708687696,11.222277805569451,15,r,11.256,21.0,268.0,3.0,127.0,166.205,0.7170251792562947,167.35813953488375,162.0,0.0,154.0
l,283.4750708687679,11.589127897281974,16,l,11.600000000000003,21.0,272.0,4.0,78.0,167.1309,0.7337001834250447,163.5545454545457,162.0,0.0,154.0
r,300.1500750375196,11.939302984825746,16,r,11.978000000000002,22.0,272.0,3.0,120.0,165.5172,0.7170251792562947,167.35813953488375,162.0,0.0,154.0
l,283.4750708687696,12.32282808070702,17,l,12.318000000000003,22.0,264.0,4.0,78.0,164.8352,0.7003501750875447,171.3428571428569,162.0,0.0,154.0
r,300.1500750375196,12.65632816408204,17,r,12.703000000000005,23.0,268.0,3.0,148.0,168.0672,0.7170251792562947,167.35813953488375,162.0,0.0,156.0
l,300.1500750375196,13.023178255794564,18,l,13.046,23.0,278.0,4.0,79.0,164.3836,0.7503751875937965,159.92000000000007,162.0,0.0,156.0
r,316.8250792062679,13.373353343338335,18,r,13.417000000000003,24.0,274.0,3.0,182.0,161.9433,0.7670501917625483,156.44347826086948,162.0,0.0,156.0
l,283.4750708687679,13.77355344338836,19,l,13.776000000000002,24.0,274.0,4.0,81.0,164.3836,0.7170251792562947,167.35813953488375,164.0,0.0,158.0
r,283.4750708687679,14.140403535100884,19,r,14.158,25.0,272.0,3.0,185.0,163.4877,0.7003501750875447,171.3428571428569,164.0,0.0,158.0
l,283.4750708687696,14.490578622644655,20,l,14.506000000000002,25.0,271.0,4.0,107.0,164.8352,0.7337001834250465,163.5545454545453,164.0,0.0,158.0
r,300.1500750375179,14.840753710188428,20,r,14.892,26.0,276.0,3.0,181.0,163.7108,0.7503751875937965,159.92000000000007,166.0,0.0,162.0
