YOLO_Foot,YOLO_Contact_Time,YOLO_Start_Time,YOLO_Step_Count,Runscribe_Foot,Runscribe_Start_Time,Runscribe_Step_Count,Runscribe_Contact_Time,Runscribe_Footstrike_Type,Runscribe_Power,Runscribe_Cadence,YOLO_Time_Diff,YOLO_Cadence,Watch_Cadence,Watch_GCT,Watch_Heart_Rate
l,133.4000333500083,0.0833750208437552,1,l,0.0899999999999998,4.0,188.0,5.0,0.0,240.0,0.416875104218776,287.85600000000005,,,
r,216.7750541937635,0.2668000667000166,1,r,0.2800000000000011,6.0,246.0,12.0,0.0,211.6402,0.4835751208937802,248.15172413793104,,,
l,233.4500583625146,0.5002501250625312,2,l,0.5900000000000034,5.0,246.0,7.0,0.0,238.0952,0.5336001334000334,224.88749999999996,0.0,0.0,0.0
r,250.12506253126548,0.7503751875937968,2,r,0.8470000000000049,7.0,257.0,12.0,0.0,220.1835,0.5336001334000336,224.88749999999987,0.0,0.0,0.0
l,216.7750541937634,1.0338502584625646,3,l,1.0940000000000047,6.0,224.0,8.0,0.0,215.0538,0.5502751375687842,218.07272727272735,0.0,0.0,0.0
r,250.1250625312652,1.2839753209938305,3,r,1.392000000000003,8.0,260.0,10.0,0.0,220.1835,0.550275137568784,218.07272727272743,0.0,0.0,0.0
l,233.4500583625152,1.5841253960313488,4,l,1.652000000000001,7.0,250.0,8.0,0.0,213.5231,0.5336001334000335,224.8874999999999,0.0,0.0,0.0
r,250.1250625312656,1.8342504585626145,4,r,1.9370000000000047,9.0,251.0,12.0,0.0,219.3784,0.5169251292312822,232.14193548387104,0.0,0.0,0.0
l,233.4500583625143,2.1177255294313824,5,l,2.214000000000002,8.0,242.0,7.0,0.0,220.5882,0.5669501417375353,211.6588235294118,0.0,0.0,0.0
r,283.4750708687683,2.3511755877938967,5,r,2.4840000000000018,10.0,278.0,12.0,0.0,199.6672,0.5669501417375353,211.6588235294118,0.0,0.0,0.0
l,216.7750541937634,2.6846756711689177,6,l,2.7580000000000027,9.0,246.0,10.0,0.0,224.2991,0.5336001334000331,224.8875000000001,0.0,0.0,0.0
r,250.1250625312656,2.918125729531432,6,r,3.0850000000000044,11.0,267.0,15.0,0.0,212.0141,0.5169251292312826,232.1419354838708,0.0,0.0,0.0
l,233.4500583625143,3.218275804568951,7,l,3.293000000000003,10.0,260.0,6.0,0.0,208.3333,0.5669501417375353,211.6588235294118,0.0,0.0,0.0
r,316.82507920626915,3.4350508587627147,7,r,3.6510000000000034,12.0,259.0,12.0,0.0,204.4293,0.6169751542437885,194.49729729729737,0.0,0.0,0.0
l,250.1250625312661,3.785225946306486,8,l,3.8690000000000033,11.0,272.0,6.0,0.0,200.6689,0.6003001500750376,199.9,0.0,0.0,0.0
r,283.4750708687679,4.052026013006503,8,r,4.238000000000003,13.0,282.0,8.0,0.0,193.8611,0.5836251459062867,205.6114285714285,0.0,0.0,0.0
l,216.7750541937634,4.385526096381524,9,l,4.467000000000006,12.0,225.0,6.0,188.0,217.3913,0.5669501417375367,211.6588235294113,0.0,0.0,0.0
r,266.8000667000161,4.63565115891279,9,r,4.857000000000003,14.0,275.0,10.0,0.0,206.1856,0.5836251459062858,205.61142857142883,0.0,0.0,0.0
l,250.12506253126432,4.95247623811906,10,l,5.0190000000000055,13.0,274.0,11.0,176.0,199.005,0.6003001500750367,199.9000000000003,0.0,0.0,0.0
r,283.4750708687679,5.219276304819076,10,r,5.439,15.0,270.0,12.0,0.0,207.9723,0.6169751542437885,194.49729729729737,0.0,0.0,0.0
l,250.1250625312652,5.552776388194097,11,l,5.622000000000003,14.0,270.0,6.0,161.0,195.7586,0.6169751542437885,194.49729729729737,0.0,0.0,0.0
r,283.4750708687679,5.836251459062864,11,r,6.016000000000002,16.0,287.0,12.0,0.0,186.0465,0.5669501417375358,211.65882352941165,0.0,0.0,0.0
l,216.7750541937634,6.1697515424378855,12,l,6.235000000000003,15.0,244.0,5.0,152.0,215.8273,0.550275137568784,218.07272727272743,0.0,0.0,0.0
r,283.4750708687679,6.4032016008004,12,r,6.661000000000001,17.0,262.0,12.0,0.0,200.3339,0.6336501584125394,189.3789473684211,0.0,0.0,0.0
l,266.80006670001785,6.7200266800066695,13,l,6.791000000000004,16.0,284.0,6.0,133.0,190.1743,0.6503251625812911,184.5230769230768,0.0,0.0,0.0
r,266.800066700017,7.036851759212939,13,r,7.260000000000002,18.0,267.0,11.0,0.0,189.8734,0.6169751542437885,194.49729729729737,0.0,0.0,0.0
