YOLO_Foot,YOLO_Contact_Time,YOLO_Start_Time,YOLO_Step_Count,Runscribe_Foot,Runscribe_Start_Time,Runscribe_Step_Count,Runscribe_Contact_Time,Runscribe_Footstrike_Type,Runscribe_Power,Runscribe_Cadence,YOLO_Time_Diff,YOLO_Cadence,Watch_Cadence,Watch_GCT,Watch_Heart_Rate,Manual_Foot,Manual_Contact_Time,Manual_Start_Time
l,233.4500583625146,0.5669501417375354,1,l,0.5700000000000003,9.0,957.0,15.0,92.0,108.1081,0.6336501584125397,189.37894736842105,0.0,0.0,0.0,,,
r,266.8000667000167,0.8837752209438052,1,r,0.9470000000000028,7.0,291.0,8.0,0.0,164.8352,0.6670001667500418,179.90999999999997,0.0,0.0,0.0,,,
l,283.4750708687676,1.2006003001500751,2,l,1.6799999999999995,10.0,288.0,16.0,107.0,168.0672,0.7003501750875438,171.34285714285713,0.0,0.0,0.0,,,
r,300.1500750375185,1.550775387693847,2,r,1.6750000000000007,8.0,299.0,8.0,0.0,162.3816,0.7337001834250456,163.55454545454552,0.0,0.0,0.0,,,
l,300.1500750375188,1.900950475237619,3,l,2.394000000000002,11.0,304.0,11.0,128.0,163.2653,0.7337001834250461,163.5545454545454,0.0,0.0,0.0,,,
r,283.4750708687679,2.2844755711188927,3,r,2.414000000000001,9.0,297.0,6.0,0.0,163.9344,0.7170251792562952,167.35813953488363,0.0,0.0,0.0,,,
l,300.1500750375188,2.634650658662665,4,l,3.1290000000000013,12.0,276.0,7.0,118.0,163.4877,0.7337001834250452,163.5545454545456,0.0,0.0,0.0,,,
r,300.1500750375188,3.001500750375188,4,r,3.146000000000001,10.0,265.0,9.0,0.0,166.6667,0.7337001834250456,163.55454545454552,0.0,0.0,0.0,,,
l,300.1500750375188,3.36835084208771,5,l,3.863,13.0,294.0,7.0,108.0,164.1587,0.7337001834250465,163.5545454545453,0.0,0.0,0.0,,,
r,283.4750708687679,3.7352009338002334,5,r,3.866,11.0,281.0,7.0,0.0,164.8352,0.7337001834250456,163.55454545454552,0.0,0.0,0.0,,,
