timestamp,cadence,gct,heart_rate,index
1699135803.0,0.0,0.0,0.0,1
1699135804.0,0.0,0.0,0.0,2
1699135805.0,0.0,0.0,0.0,3
1699135806.0,0.0,0.0,0.0,4
1699135807.0,0.0,0.0,0.0,5
1699135808.0,0.0,0.0,0.0,6
1699135809.0,0.0,0.0,0.0,7
1699135810.0,0.0,0.0,0.0,8
1699135811.0,0.0,0.0,0.0,9
1699135812.0,0.0,0.0,0.0,10
1699135813.0,0.0,0.0,0.0,11
1699135814.0,0.0,0.0,0.0,12
1699135815.0,0.0,0.0,0.0,13
1699135816.0,0.0,0.0,0.0,14
1699135817.0,0.0,0.0,0.0,15
1699135818.0,0.0,0.0,0.0,16
1699135819.0,0.0,0.0,0.0,17
1699135820.0,0.0,0.0,0.0,18
1699135821.0,0.0,0.0,0.0,19
1699135822.0,0.0,0.0,0.0,20
1699135823.0,0.0,0.0,0.0,21
1699135824.0,0.0,0.0,0.0,22
1699135825.0,0.0,0.0,0.0,23
1699135826.0,0.0,0.0,0.0,24
1699135827.0,0.0,0.0,0.0,25
1699135828.0,0.0,0.0,0.0,26
1699135829.0,0.0,0.0,0.0,27
1699135830.0,0.0,0.0,0.0,28
1699135831.0,0.0,0.0,0.0,29
1699135832.0,0.0,0.0,0.0,30
1699135833.0,0.0,0.0,0.0,31
1699135834.0,0.0,0.0,80.0,32
1699135835.0,0.0,0.0,80.0,33
1699135836.0,0.0,0.0,80.0,34
1699135837.0,0.0,0.0,80.0,35
1699135838.0,0.0,0.0,80.0,36
1699135839.0,158.0,0.0,80.0,37
1699135840.0,158.0,0.0,81.0,38
1699135841.0,158.0,0.0,82.0,39
1699135842.0,158.0,0.0,83.0,40
1699135843.0,158.0,0.0,84.0,41
1699135844.0,158.0,0.0,84.0,42
1699135845.0,158.0,0.0,86.0,43
1699135846.0,158.0,0.0,87.0,44
1699135847.0,156.0,0.0,89.0,45
1699135848.0,156.0,0.0,90.0,46
1699135849.0,156.0,0.0,91.0,47
1699135850.0,156.0,0.0,92.0,48
1699135851.0,156.0,0.0,93.0,49
1699135852.0,156.0,0.0,95.0,50
1699135853.0,156.0,0.0,96.0,51
1699135854.0,158.0,0.0,97.0,52
1699135855.0,158.0,0.0,98.0,53
1699135856.0,158.0,0.0,98.0,54
1699135857.0,156.0,0.0,98.0,55
1699135858.0,154.0,0.0,99.0,56
1699135859.0,154.0,0.0,99.0,57
1699135860.0,154.0,0.0,100.0,58
1699135861.0,152.0,0.0,100.0,59
1699135862.0,152.0,0.0,100.0,60
1699135863.0,152.0,0.0,101.0,61
1699135864.0,154.0,0.0,101.0,62
1699135865.0,154.0,0.0,101.0,63
1699135866.0,154.0,0.0,102.0,64
1699135867.0,154.0,0.0,102.0,65
1699135868.0,154.0,0.0,103.0,66
1699135869.0,154.0,0.0,103.0,67
1699135870.0,154.0,0.0,103.0,68
1699135871.0,154.0,0.0,105.0,69
1699135872.0,154.0,0.0,105.0,70
1699135873.0,154.0,0.0,105.0,71
1699135874.0,154.0,0.0,106.0,72
1699135875.0,154.0,0.0,106.0,73
1699135876.0,154.0,0.0,107.0,74
1699135877.0,154.0,0.0,107.0,75
1699135878.0,154.0,0.0,107.0,76
1699135879.0,154.0,0.0,108.0,77
1699135880.0,154.0,0.0,108.0,78
1699135881.0,154.0,0.0,108.0,79
1699135882.0,156.0,0.0,109.0,80
1699135883.0,156.0,0.0,109.0,81
1699135884.0,156.0,0.0,109.0,82
1699135885.0,154.0,0.0,109.0,83
1699135886.0,154.0,0.0,110.0,84
1699135887.0,154.0,0.0,110.0,85
1699135888.0,154.0,0.0,110.0,86
1699135889.0,154.0,0.0,110.0,87
1699135890.0,154.0,0.0,110.0,88
1699135891.0,154.0,0.0,111.0,89
1699135892.0,154.0,0.0,111.0,90
1699135893.0,154.0,0.0,111.0,91
1699135894.0,154.0,0.0,111.0,92
1699135895.0,154.0,0.0,111.0,93
1699135896.0,154.0,0.0,111.0,94
1699135897.0,154.0,0.0,111.0,95
1699135898.0,154.0,0.0,111.0,96
1699135899.0,154.0,0.0,112.0,97
1699135900.0,154.0,0.0,112.0,98
1699135901.0,154.0,0.0,112.0,99
1699135902.0,154.0,0.0,112.0,100
1699135903.0,152.0,0.0,112.0,101
1699135904.0,152.0,0.0,112.0,102
1699135905.0,152.0,0.0,112.0,103
1699135906.0,154.0,0.0,112.0,104
