timestamp,cadence,gct,heart_rate
1698432165.0,166.0,0,139.0
1698432166.0,166.0,0,140.0
1698432167.0,168.0,0,140.0
1698432168.0,168.0,0,140.0
1698432169.0,168.0,0,140.0
1698432170.0,166.0,0,141.0
1698432171.0,166.0,0,141.0
1698432172.0,166.0,0,142.0
1698432173.0,166.0,0,142.0
1698432174.0,166.0,0,142.0
1698432175.0,166.0,0,142.0
1698432176.0,166.0,0,142.0
1698432177.0,166.0,0,142.0
1698432178.0,166.0,0,143.0
1698432179.0,166.0,0,143.0
1698432180.0,166.0,0,144.0
1698432181.0,166.0,0,145.0
1698432182.0,166.0,0,145.0
1698432183.0,166.0,0,146.0
1698432184.0,166.0,0,146.0
1698432185.0,166.0,0,146.0
1698432186.0,166.0,0,146.0
1698432187.0,166.0,0,148.0
1698432188.0,166.0,0,148.0
1698432189.0,166.0,0,149.0
1698432190.0,166.0,0,150.0
1698432191.0,166.0,0,150.0
1698432192.0,166.0,0,150.0
1698432193.0,166.0,0,150.0
1698432194.0,166.0,0,150.0
1698432195.0,166.0,0,150.0
1698432196.0,164.0,0,150.0
1698432197.0,164.0,0,150.0
1698432198.0,164.0,0,150.0
1698432199.0,164.0,0,149.0
1698432200.0,164.0,0,149.0
1698432201.0,164.0,0,149.0
1698432202.0,164.0,0,148.0
1698432203.0,164.0,0,148.0
1698432204.0,164.0,0,147.0
1698432205.0,164.0,0,147.0
1698432206.0,164.0,0,146.0
1698432207.0,166.0,0,146.0
1698432208.0,164.0,0,146.0
1698432209.0,164.0,0,146.0
1698432210.0,164.0,0,146.0
1698432211.0,164.0,0,146.0
1698432212.0,164.0,0,146.0
1698432213.0,164.0,0,146.0
1698432214.0,164.0,0,146.0
1698432215.0,164.0,0,146.0
1698432216.0,164.0,0,146.0
1698432217.0,166.0,0,146.0
1698432218.0,166.0,0,146.0
1698432219.0,166.0,0,145.0
1698432220.0,166.0,0,145.0
1698432221.0,166.0,0,145.0
1698432222.0,166.0,0,145.0
1698432223.0,166.0,0,145.0
1698432224.0,166.0,0,145.0
1698432225.0,166.0,0,145.0
1698432226.0,166.0,0,145.0
1698432227.0,166.0,0,145.0
1698432228.0,166.0,0,145.0
1698432229.0,166.0,0,147.0
1698432230.0,166.0,0,147.0
1698432231.0,166.0,0,147.0
1698432232.0,166.0,0,147.0
1698432233.0,166.0,0,147.0
1698432234.0,166.0,0,147.0
1698432235.0,166.0,0,146.0
1698432236.0,164.0,0,146.0
1698432237.0,164.0,0,145.0
1698432238.0,164.0,0,145.0
1698432239.0,164.0,0,144.0
1698432240.0,164.0,0,143.0
1698432241.0,164.0,0,143.0
1698432242.0,164.0,0,143.0
1698432243.0,164.0,0,143.0
1698432244.0,164.0,0,142.0
1698432245.0,164.0,0,142.0
1698432246.0,164.0,0,142.0
1698432247.0,166.0,0,141.0
1698432248.0,166.0,0,141.0
1698432249.0,166.0,0,141.0
1698432250.0,166.0,0,141.0
1698432251.0,166.0,0,141.0
1698432252.0,164.0,0,141.0
1698432253.0,164.0,0,141.0
1698432254.0,164.0,0,141.0
1698432255.0,164.0,0,141.0
1698432256.0,164.0,0,141.0
1698432257.0,166.0,0,141.0
1698432258.0,166.0,0,141.0
1698432259.0,166.0,0,141.0
1698432260.0,166.0,0,141.0
1698432261.0,166.0,0,141.0
1698432262.0,166.0,0,141.0
1698432263.0,166.0,0,141.0
1698432264.0,166.0,0,141.0
1698432265.0,166.0,0,141.0
1698432266.0,166.0,0,141.0
1698432267.0,166.0,0,140.0
1698432268.0,166.0,0,140.0
1698432269.0,166.0,0,140.0
1698432270.0,166.0,0,140.0
1698432271.0,166.0,0,140.0
1698432272.0,166.0,0,140.0
1698432273.0,166.0,0,139.0
1698432274.0,166.0,0,139.0
1698432275.0,166.0,0,139.0
1698432276.0,164.0,0,138.0
1698432277.0,164.0,0,138.0
1698432278.0,164.0,0,137.0
1698432279.0,164.0,0,136.0
1698432280.0,164.0,0,136.0
1698432281.0,164.0,0,135.0
1698432282.0,164.0,0,134.0
1698432283.0,166.0,0,134.0
1698432284.0,166.0,0,133.0
1698432285.0,166.0,0,133.0
1698432286.0,164.0,0,133.0
1698432287.0,164.0,0,133.0
1698432288.0,164.0,0,133.0
1698432289.0,164.0,0,133.0
1698432290.0,164.0,0,133.0
1698432291.0,164.0,0,133.0
1698432292.0,164.0,0,133.0
1698432293.0,164.0,0,133.0
1698432294.0,164.0,0,133.0
1698432295.0,164.0,0,133.0
1698432296.0,164.0,0,133.0
1698432297.0,164.0,0,133.0
1698432298.0,164.0,0,134.0
1698432299.0,164.0,0,134.0
1698432300.0,164.0,0,134.0
1698432301.0,164.0,0,134.0
1698432302.0,164.0,0,134.0
1698432303.0,164.0,0,134.0
1698432304.0,164.0,0,134.0
1698432305.0,164.0,0,134.0
1698432306.0,164.0,0,135.0
1698432307.0,166.0,0,135.0
1698432308.0,166.0,0,135.0
1698432309.0,166.0,0,135.0
1698432310.0,166.0,0,135.0
1698432311.0,166.0,0,135.0
1698432312.0,166.0,0,135.0
1698432313.0,166.0,0,135.0
1698432314.0,166.0,0,135.0
1698432315.0,166.0,0,135.0
1698432316.0,166.0,0,135.0
1698432317.0,166.0,0,134.0
1698432318.0,166.0,0,134.0
1698432319.0,166.0,0,134.0
1698432320.0,166.0,0,133.0
1698432321.0,166.0,0,133.0
1698432322.0,166.0,0,133.0
1698432323.0,166.0,0,133.0
1698432324.0,166.0,0,133.0
1698432325.0,166.0,0,133.0
1698432326.0,166.0,0,133.0
1698432327.0,166.0,0,133.0
1698432328.0,166.0,0,132.0
1698432329.0,166.0,0,132.0
1698432330.0,166.0,0,132.0
1698432331.0,166.0,0,132.0
1698432332.0,166.0,0,132.0
1698432333.0,166.0,0,132.0
1698432334.0,166.0,0,132.0
1698432335.0,166.0,0,132.0
1698432336.0,166.0,0,132.0
1698432337.0,166.0,0,133.0
1698432338.0,164.0,0,133.0
1698432339.0,164.0,0,135.0
1698432340.0,164.0,0,135.0
1698432341.0,164.0,0,135.0
1698432342.0,164.0,0,135.0
1698432343.0,164.0,0,136.0
1698432344.0,164.0,0,136.0
1698432345.0,164.0,0,137.0
1698432346.0,164.0,0,138.0
1698432347.0,164.0,0,138.0
1698432348.0,162.0,0,138.0
1698432349.0,162.0,0,138.0
1698432350.0,162.0,0,138.0
1698432351.0,162.0,0,138.0
1698432352.0,162.0,0,138.0
1698432353.0,164.0,0,138.0
1698432354.0,164.0,0,137.0
1698432355.0,164.0,0,137.0
1698432356.0,164.0,0,137.0
1698432357.0,164.0,0,137.0
1698432358.0,164.0,0,137.0
1698432359.0,164.0,0,137.0
1698432360.0,164.0,0,137.0
1698432361.0,164.0,0,137.0
1698432362.0,164.0,0,137.0
1698432363.0,166.0,0,136.0
1698432364.0,166.0,0,136.0
1698432365.0,166.0,0,135.0
1698432366.0,166.0,0,135.0
1698432367.0,166.0,0,135.0
1698432368.0,166.0,0,135.0
1698432369.0,166.0,0,135.0
1698432370.0,166.0,0,135.0
1698432371.0,166.0,0,135.0
1698432372.0,164.0,0,135.0
1698432373.0,164.0,0,135.0
1698432374.0,164.0,0,135.0
1698432375.0,164.0,0,135.0
1698432376.0,164.0,0,135.0
1698432377.0,166.0,0,135.0
1698432378.0,166.0,0,135.0
1698432379.0,166.0,0,135.0
1698432380.0,166.0,0,135.0
1698432381.0,166.0,0,135.0
1698432382.0,166.0,0,135.0
1698432383.0,168.0,0,135.0
1698432384.0,168.0,0,135.0
1698432385.0,168.0,0,135.0
1698432386.0,168.0,0,135.0
1698432387.0,168.0,0,135.0
1698432388.0,168.0,0,135.0
1698432389.0,170.0,0,135.0
1698432390.0,168.0,0,135.0
1698432391.0,168.0,0,135.0
1698432392.0,168.0,0,135.0
1698432393.0,168.0,0,136.0
1698432394.0,166.0,0,136.0
1698432395.0,166.0,0,136.0
1698432396.0,164.0,0,136.0
1698432397.0,164.0,0,139.0
1698432398.0,164.0,0,139.0
1698432399.0,164.0,0,139.0
1698432400.0,164.0,0,139.0
1698432401.0,164.0,0,139.0
1698432402.0,164.0,0,139.0
1698432403.0,164.0,0,140.0
1698432404.0,164.0,0,140.0
1698432405.0,166.0,0,141.0
1698432406.0,166.0,0,141.0
1698432407.0,166.0,0,141.0
1698432408.0,166.0,0,141.0
1698432409.0,166.0,0,141.0
1698432410.0,166.0,0,141.0
1698432411.0,166.0,0,141.0
1698432412.0,166.0,0,141.0
1698432413.0,166.0,0,141.0
1698432414.0,166.0,0,141.0
1698432415.0,166.0,0,141.0
1698432416.0,166.0,0,141.0
1698432417.0,166.0,0,141.0
1698432418.0,166.0,0,141.0
1698432419.0,166.0,0,141.0
1698432420.0,166.0,0,141.0
1698432421.0,166.0,0,141.0
1698432422.0,166.0,0,141.0
1698432423.0,166.0,0,143.0
1698432424.0,166.0,0,143.0
1698432425.0,166.0,0,143.0
1698432426.0,166.0,0,143.0
1698432427.0,166.0,0,143.0
1698432428.0,168.0,0,143.0
1698432429.0,170.0,0,143.0
1698432430.0,170.0,0,143.0
1698432431.0,170.0,0,143.0
1698432432.0,170.0,0,143.0
1698432433.0,170.0,0,143.0
1698432434.0,170.0,0,144.0
1698432435.0,0.0,0,144.0
1698432436.0,0.0,0,143.0
