timestamp,cadence,gct,heart_rate,time
1717519373.0,0.0,,0.0,0.0
1717519374.0,0.0,,0.0,1.0
1717519375.0,0.0,,0.0,2.0
1717519376.0,0.0,,0.0,3.0
1717519377.0,0.0,,0.0,4.0
1717519378.0,0.0,,0.0,5.0
1717519379.0,0.0,,0.0,6.0
1717519380.0,0.0,,0.0,7.0
1717519381.0,0.0,,0.0,8.0
1717519382.0,0.0,,0.0,9.0
1717519383.0,0.0,,0.0,10.0
1717519384.0,0.0,,0.0,11.0
1717519385.0,0.0,,0.0,12.0
1717519386.0,0.0,,0.0,13.0
1717519387.0,0.0,,0.0,14.0
1717519388.0,0.0,,0.0,15.0
1717519389.0,0.0,,0.0,16.0
1717519390.0,0.0,,0.0,17.0
1717519391.0,0.0,,0.0,18.0
1717519392.0,0.0,,0.0,19.0
1717519393.0,160.0,,0.0,20.0
1717519394.0,160.0,,0.0,21.0
1717519395.0,160.0,,0.0,22.0
1717519396.0,160.0,,96.0,23.0
1717519397.0,160.0,,96.0,24.0
1717519398.0,160.0,,96.0,25.0
1717519399.0,160.0,,96.0,26.0
1717519400.0,160.0,,96.0,27.0
1717519401.0,160.0,,96.0,28.0
1717519402.0,160.0,,96.0,29.0
1717519403.0,158.0,,96.0,30.0
1717519404.0,158.0,,96.0,31.0
1717519405.0,158.0,,97.0,32.0
1717519406.0,158.0,,97.0,33.0
1717519407.0,158.0,,97.0,34.0
1717519408.0,158.0,,98.0,35.0
1717519409.0,158.0,,99.0,36.0
1717519410.0,158.0,,100.0,37.0
1717519411.0,158.0,,101.0,38.0
1717519412.0,158.0,,102.0,39.0
1717519413.0,158.0,,103.0,40.0
1717519414.0,156.0,,104.0,41.0
1717519415.0,156.0,,105.0,42.0
1717519416.0,156.0,,105.0,43.0
1717519417.0,154.0,,106.0,44.0
1717519418.0,154.0,,108.0,45.0
1717519419.0,154.0,,109.0,46.0
1717519420.0,154.0,,110.0,47.0
1717519421.0,154.0,,110.0,48.0
1717519422.0,154.0,,110.0,49.0
1717519423.0,154.0,,111.0,50.0
1717519424.0,154.0,,111.0,51.0
1717519425.0,154.0,,112.0,52.0
1717519426.0,154.0,,112.0,53.0
1717519427.0,154.0,,113.0,54.0
1717519428.0,154.0,,113.0,55.0
1717519429.0,154.0,,114.0,56.0
1717519430.0,156.0,,116.0,57.0
