timestamp,cadence,gct,heart_rate,time
1719589626.0,0.0,,0.0,0.0
1719589627.0,0.0,,0.0,1.0
1719589628.0,0.0,,0.0,2.0
1719589629.0,0.0,,0.0,3.0
1719589630.0,0.0,,0.0,4.0
1719589631.0,0.0,,80.0,5.0
1719589632.0,0.0,,80.0,6.0
1719589633.0,0.0,,83.0,7.0
1719589634.0,0.0,,84.0,8.0
1719589635.0,0.0,,87.0,9.0
1719589636.0,0.0,,89.0,10.0
1719589637.0,0.0,,89.0,11.0
1719589638.0,154.0,,94.0,12.0
1719589639.0,156.0,,98.0,13.0
1719589640.0,156.0,,101.0,14.0
1719589641.0,158.0,,105.0,15.0
1719589642.0,158.0,,109.0,16.0
1719589643.0,158.0,,112.0,17.0
1719589644.0,158.0,,116.0,18.0
1719589645.0,158.0,,120.0,19.0
1719589646.0,158.0,,124.0,20.0
1719589647.0,158.0,,127.0,21.0
1719589648.0,156.0,,131.0,22.0
1719589649.0,156.0,,135.0,23.0
1719589650.0,156.0,,138.0,24.0
1719589651.0,156.0,,141.0,25.0
1719589652.0,156.0,,142.0,26.0
1719589653.0,156.0,,143.0,27.0
1719589654.0,156.0,,143.0,28.0
1719589655.0,156.0,,143.0,29.0
1719589656.0,156.0,,144.0,30.0
1719589657.0,156.0,,145.0,31.0
1719589658.0,156.0,,146.0,32.0
1719589659.0,156.0,,146.0,33.0
1719589660.0,156.0,,146.0,34.0
1719589661.0,156.0,,146.0,35.0
1719589662.0,156.0,,147.0,36.0
1719589663.0,156.0,,148.0,37.0
1719589664.0,156.0,,148.0,38.0
1719589665.0,158.0,,148.0,39.0
1719589666.0,156.0,,149.0,40.0
1719589667.0,156.0,,149.0,41.0
1719589668.0,156.0,,150.0,42.0
1719589669.0,156.0,,151.0,43.0
1719589670.0,156.0,,151.0,44.0
1719589671.0,156.0,,152.0,45.0
1719589672.0,156.0,,152.0,46.0
1719589673.0,156.0,,153.0,47.0
1719589674.0,156.0,,153.0,48.0
1719589675.0,156.0,,154.0,49.0
1719589676.0,156.0,,154.0,50.0
1719589677.0,156.0,,154.0,51.0
1719589678.0,156.0,,155.0,52.0
1719589679.0,156.0,,156.0,53.0
1719589680.0,154.0,,156.0,54.0
1719589681.0,154.0,,157.0,55.0
1719589682.0,154.0,,158.0,56.0
1719589683.0,154.0,,158.0,57.0
1719589684.0,154.0,,159.0,58.0
1719589685.0,154.0,,159.0,59.0
1719589686.0,154.0,,160.0,60.0
1719589687.0,154.0,,160.0,61.0
1719589688.0,154.0,,160.0,62.0
1719589689.0,154.0,,160.0,63.0
1719589690.0,154.0,,160.0,64.0
1719589691.0,154.0,,160.0,65.0
1719589692.0,154.0,,160.0,66.0
1719589693.0,154.0,,160.0,67.0
1719589694.0,154.0,,161.0,68.0
1719589695.0,154.0,,161.0,69.0
1719589696.0,154.0,,162.0,70.0
1719589697.0,154.0,,162.0,71.0
1719589698.0,154.0,,163.0,72.0
1719589699.0,154.0,,163.0,73.0
1719589700.0,154.0,,163.0,74.0
1719589701.0,154.0,,164.0,75.0
1719589702.0,154.0,,164.0,76.0
1719589703.0,154.0,,165.0,77.0
1719589704.0,154.0,,164.0,78.0
1719589705.0,154.0,,165.0,79.0
1719589706.0,154.0,,165.0,80.0
1719589707.0,154.0,,165.0,81.0
1719589708.0,154.0,,165.0,82.0
1719589709.0,154.0,,166.0,83.0
1719589710.0,154.0,,166.0,84.0
1719589711.0,154.0,,167.0,85.0
1719589712.0,154.0,,167.0,86.0
1719589713.0,154.0,,167.0,87.0
1719589714.0,152.0,,167.0,88.0
1719589715.0,152.0,,167.0,89.0
1719589716.0,152.0,,167.0,90.0
1719589717.0,154.0,,167.0,91.0
1719589718.0,154.0,,167.0,92.0
1719589719.0,154.0,,167.0,93.0
1719589720.0,154.0,,167.0,94.0
1719589721.0,154.0,,167.0,95.0
1719589722.0,154.0,,167.0,96.0
1719589723.0,154.0,,167.0,97.0
1719589724.0,154.0,,167.0,98.0
1719589725.0,154.0,,167.0,99.0
1719589726.0,154.0,,167.0,100.0
1719589727.0,154.0,,167.0,101.0
1719589728.0,154.0,,167.0,102.0
1719589729.0,154.0,,167.0,103.0
1719589730.0,154.0,,167.0,104.0
1719589731.0,154.0,,168.0,105.0
1719589732.0,154.0,,168.0,106.0
1719589733.0,154.0,,168.0,107.0
1719589734.0,154.0,,168.0,108.0
1719589735.0,154.0,,169.0,109.0
1719589736.0,154.0,,170.0,110.0
1719589737.0,154.0,,170.0,111.0
1719589738.0,152.0,,170.0,112.0
1719589739.0,152.0,,170.0,113.0
1719589740.0,152.0,,170.0,114.0
1719589741.0,152.0,,170.0,115.0
1719589742.0,152.0,,170.0,116.0
1719589743.0,152.0,,171.0,117.0
1719589744.0,152.0,,171.0,118.0
1719589745.0,152.0,,171.0,119.0
1719589746.0,152.0,,171.0,120.0
1719589747.0,152.0,,171.0,121.0
1719589748.0,152.0,,171.0,122.0
