timestamp,cadence,gct,heart_rate,time
1727971574.0,0.0,,0.0,0.0
1727971575.0,0.0,,103.0,1.0
1727971576.0,0.0,,103.0,2.0
1727971577.0,0.0,,103.0,3.0
1727971578.0,0.0,,103.0,4.0
1727971579.0,0.0,,104.0,5.0
1727971580.0,0.0,,104.0,6.0
1727971581.0,0.0,,104.0,7.0
1727971582.0,0.0,,104.0,8.0
1727971583.0,194.0,,103.0,9.0
1727971584.0,194.0,,105.0,10.0
1727971585.0,194.0,,106.0,11.0
1727971586.0,194.0,,106.0,12.0
1727971587.0,192.0,,106.0,13.0
1727971588.0,190.0,,107.0,14.0
1727971589.0,190.0,,109.0,15.0
1727971590.0,190.0,,110.0,16.0
1727971591.0,190.0,,111.0,17.0
1727971592.0,190.0,,114.0,18.0
1727971593.0,190.0,,116.0,19.0
1727971594.0,190.0,,117.0,20.0
1727971595.0,190.0,,119.0,21.0
1727971596.0,190.0,,119.0,22.0
1727971597.0,190.0,,121.0,23.0
1727971598.0,190.0,,123.0,24.0
1727971599.0,190.0,,124.0,25.0
1727971600.0,192.0,,124.0,26.0
1727971601.0,192.0,,127.0,27.0
1727971602.0,192.0,,126.0,28.0
1727971603.0,192.0,,127.0,29.0
1727971604.0,192.0,,128.0,30.0
1727971605.0,192.0,,128.0,31.0
1727971606.0,192.0,,128.0,32.0
1727971607.0,192.0,,129.0,33.0
1727971608.0,192.0,,129.0,34.0
1727971609.0,192.0,,130.0,35.0
1727971610.0,192.0,,130.0,36.0
1727971611.0,192.0,,131.0,37.0
1727971612.0,192.0,,132.0,38.0
1727971613.0,190.0,,132.0,39.0
1727971614.0,190.0,,133.0,40.0
1727971615.0,190.0,,135.0,41.0
1727971616.0,190.0,,137.0,42.0
1727971617.0,190.0,,139.0,43.0
1727971618.0,190.0,,139.0,44.0
1727971619.0,190.0,,141.0,45.0
1727971620.0,190.0,,143.0,46.0
1727971621.0,190.0,,143.0,47.0
1727971622.0,190.0,,143.0,48.0
1727971623.0,190.0,,145.0,49.0
1727971624.0,190.0,,145.0,50.0
1727971625.0,188.0,,146.0,51.0
1727971626.0,188.0,,147.0,52.0
1727971627.0,188.0,,147.0,53.0
1727971628.0,188.0,,147.0,54.0
1727971629.0,188.0,,147.0,55.0
1727971630.0,190.0,,149.0,56.0
1727971631.0,190.0,,149.0,57.0
1727971632.0,190.0,,149.0,58.0
1727971633.0,190.0,,149.0,59.0
1727971634.0,190.0,,150.0,60.0
1727971635.0,188.0,,150.0,61.0
1727971636.0,188.0,,151.0,62.0
1727971637.0,188.0,,151.0,63.0
1727971638.0,188.0,,151.0,64.0
1727971639.0,188.0,,153.0,65.0
1727971640.0,188.0,,154.0,66.0
1727971641.0,188.0,,154.0,67.0
1727971642.0,188.0,,154.0,68.0
1727971643.0,188.0,,154.0,69.0
1727971644.0,188.0,,154.0,70.0
1727971645.0,186.0,,154.0,71.0
1727971646.0,186.0,,154.0,72.0
1727971647.0,186.0,,155.0,73.0
1727971648.0,186.0,,155.0,74.0
1727971649.0,186.0,,155.0,75.0
1727971650.0,186.0,,156.0,76.0
1727971651.0,186.0,,156.0,77.0
1727971652.0,186.0,,156.0,78.0
1727971653.0,186.0,,157.0,79.0
1727971654.0,188.0,,157.0,80.0
1727971655.0,186.0,,157.0,81.0
1727971656.0,186.0,,157.0,82.0
1727971657.0,186.0,,157.0,83.0
1727971658.0,186.0,,158.0,84.0
1727971659.0,184.0,,158.0,85.0
1727971660.0,184.0,,158.0,86.0
1727971661.0,184.0,,158.0,87.0
1727971662.0,184.0,,158.0,88.0
1727971663.0,184.0,,158.0,89.0
1727971664.0,184.0,,159.0,90.0
1727971665.0,184.0,,159.0,91.0
1727971666.0,184.0,,160.0,92.0
1727971667.0,184.0,,160.0,93.0
1727971668.0,184.0,,161.0,94.0
1727971669.0,184.0,,161.0,95.0
1727971670.0,184.0,,162.0,96.0
1727971671.0,184.0,,162.0,97.0
1727971672.0,184.0,,163.0,98.0
1727971673.0,184.0,,163.0,99.0
1727971674.0,184.0,,164.0,100.0
1727971675.0,184.0,,164.0,101.0
1727971676.0,184.0,,165.0,102.0
1727971677.0,184.0,,166.0,103.0
1727971678.0,184.0,,166.0,104.0
1727971679.0,184.0,,167.0,105.0
1727971680.0,184.0,,167.0,106.0
1727971681.0,184.0,,168.0,107.0
1727971682.0,184.0,,168.0,108.0
1727971683.0,184.0,,169.0,109.0
1727971684.0,186.0,,169.0,110.0
1727971685.0,186.0,,170.0,111.0
1727971686.0,186.0,,170.0,112.0
1727971687.0,184.0,,171.0,113.0
1727971688.0,184.0,,171.0,114.0
1727971689.0,184.0,,172.0,115.0
1727971690.0,184.0,,172.0,116.0
1727971691.0,184.0,,172.0,117.0
1727971692.0,184.0,,173.0,118.0
1727971693.0,184.0,,173.0,119.0
1727971694.0,186.0,,174.0,120.0
1727971695.0,186.0,,174.0,121.0
1727971696.0,186.0,,174.0,122.0
1727971697.0,184.0,,174.0,123.0
1727971698.0,184.0,,174.0,124.0
1727971699.0,184.0,,174.0,125.0
1727971700.0,184.0,,173.0,126.0
1727971701.0,184.0,,173.0,127.0
1727971702.0,184.0,,173.0,128.0
1727971703.0,184.0,,174.0,129.0
1727971704.0,184.0,,174.0,130.0
1727971705.0,184.0,,174.0,131.0
1727971706.0,186.0,,174.0,132.0
1727971707.0,184.0,,174.0,133.0
1727971708.0,184.0,,174.0,134.0
1727971709.0,184.0,,175.0,135.0
1727971710.0,184.0,,175.0,136.0
1727971711.0,184.0,,175.0,137.0
1727971712.0,184.0,,175.0,138.0
1727971713.0,184.0,,175.0,139.0
1727971714.0,184.0,,176.0,140.0
1727971715.0,184.0,,176.0,141.0
1727971716.0,184.0,,176.0,142.0
1727971717.0,184.0,,176.0,143.0
1727971718.0,184.0,,176.0,144.0
1727971719.0,184.0,,175.0,145.0
1727971720.0,186.0,,175.0,146.0
1727971721.0,184.0,,175.0,147.0
1727971722.0,184.0,,175.0,148.0
1727971723.0,184.0,,174.0,149.0
1727971724.0,184.0,,174.0,150.0
1727971725.0,182.0,,174.0,151.0
1727971726.0,182.0,,174.0,152.0
1727971727.0,182.0,,173.0,153.0
1727971728.0,184.0,,173.0,154.0
1727971729.0,184.0,,172.0,155.0
1727971730.0,186.0,,172.0,156.0
1727971731.0,186.0,,171.0,157.0
1727971732.0,186.0,,171.0,158.0
1727971733.0,186.0,,171.0,159.0
1727971734.0,186.0,,171.0,160.0
1727971735.0,186.0,,171.0,161.0
1727971736.0,186.0,,170.0,162.0
1727971737.0,186.0,,170.0,163.0
1727971738.0,186.0,,170.0,164.0
1727971739.0,186.0,,170.0,165.0
1727971740.0,186.0,,169.0,166.0
1727971741.0,186.0,,170.0,167.0
1727971742.0,186.0,,169.0,168.0
1727971743.0,186.0,,169.0,169.0
1727971744.0,186.0,,169.0,170.0
1727971745.0,186.0,,169.0,171.0
1727971746.0,186.0,,168.0,172.0
1727971747.0,186.0,,168.0,173.0
1727971748.0,186.0,,167.0,174.0
1727971749.0,186.0,,167.0,175.0
1727971750.0,186.0,,166.0,176.0
1727971751.0,186.0,,166.0,177.0
1727971752.0,186.0,,166.0,178.0
1727971753.0,186.0,,166.0,179.0
1727971754.0,186.0,,166.0,180.0
1727971755.0,186.0,,166.0,181.0
1727971756.0,188.0,,165.0,182.0
1727971757.0,186.0,,165.0,183.0
1727971758.0,186.0,,165.0,184.0
1727971759.0,186.0,,164.0,185.0
1727971760.0,188.0,,164.0,186.0
1727971761.0,188.0,,164.0,187.0
1727971762.0,188.0,,163.0,188.0
1727971763.0,188.0,,163.0,189.0
1727971764.0,188.0,,163.0,190.0
1727971765.0,188.0,,163.0,191.0
1727971766.0,188.0,,163.0,192.0
1727971767.0,188.0,,163.0,193.0
1727971768.0,188.0,,163.0,194.0
1727971769.0,188.0,,163.0,195.0
1727971770.0,190.0,,162.0,196.0
1727971771.0,188.0,,162.0,197.0
1727971772.0,188.0,,161.0,198.0
1727971773.0,188.0,,161.0,199.0
1727971774.0,190.0,,161.0,200.0
1727971775.0,190.0,,161.0,201.0
1727971776.0,190.0,,161.0,202.0
1727971777.0,190.0,,161.0,203.0
1727971778.0,190.0,,161.0,204.0
1727971779.0,190.0,,161.0,205.0
1727971780.0,190.0,,160.0,206.0
1727971781.0,190.0,,160.0,207.0
1727971782.0,190.0,,161.0,208.0
1727971783.0,190.0,,160.0,209.0
1727971784.0,190.0,,160.0,210.0
1727971785.0,190.0,,160.0,211.0
1727971786.0,190.0,,160.0,212.0
1727971787.0,190.0,,161.0,213.0
1727971788.0,190.0,,161.0,214.0
1727971789.0,190.0,,161.0,215.0
1727971790.0,190.0,,162.0,216.0
1727971791.0,188.0,,162.0,217.0
1727971792.0,188.0,,162.0,218.0
1727971793.0,188.0,,162.0,219.0
1727971794.0,188.0,,162.0,220.0
1727971795.0,188.0,,162.0,221.0
1727971796.0,188.0,,162.0,222.0
1727971797.0,186.0,,163.0,223.0
1727971798.0,186.0,,163.0,224.0
1727971799.0,186.0,,163.0,225.0
1727971800.0,186.0,,164.0,226.0
1727971801.0,186.0,,164.0,227.0
1727971802.0,186.0,,164.0,228.0
1727971803.0,186.0,,165.0,229.0
1727971804.0,186.0,,164.0,230.0
1727971805.0,186.0,,164.0,231.0
1727971806.0,186.0,,164.0,232.0
1727971807.0,186.0,,164.0,233.0
1727971808.0,186.0,,164.0,234.0
1727971809.0,186.0,,164.0,235.0
1727971810.0,186.0,,163.0,236.0
1727971811.0,186.0,,163.0,237.0
1727971812.0,186.0,,163.0,238.0
1727971813.0,186.0,,163.0,239.0
1727971814.0,186.0,,163.0,240.0
1727971815.0,186.0,,163.0,241.0
1727971816.0,188.0,,163.0,242.0
1727971817.0,188.0,,163.0,243.0
1727971818.0,188.0,,163.0,244.0
1727971819.0,188.0,,163.0,245.0
1727971820.0,188.0,,163.0,246.0
