timestamp,cadence,gct,heart_rate,index
1709758779.0,0.0,0,0.0,1
1709758780.0,0.0,0,0.0,2
1709758781.0,0.0,0,0.0,3
1709758782.0,0.0,0,0.0,4
1709758783.0,0.0,0,0.0,5
1709758784.0,0.0,0,0.0,6
1709758785.0,0.0,0,0.0,7
1709758786.0,0.0,0,0.0,8
1709758787.0,0.0,0,0.0,9
1709758788.0,0.0,0,0.0,10
1709758789.0,0.0,0,0.0,11
1709758790.0,0.0,0,0.0,12
1709758791.0,0.0,0,0.0,13
1709758792.0,200.0,0,0.0,14
1709758793.0,198.0,0,0.0,15
1709758794.0,196.0,0,0.0,16
1709758795.0,194.0,0,0.0,17
1709758796.0,190.0,0,0.0,18
1709758797.0,188.0,0,132.0,19
1709758798.0,186.0,0,133.0,20
1709758799.0,184.0,0,134.0,21
1709758800.0,182.0,0,134.0,22
1709758801.0,180.0,0,136.0,23
1709758802.0,180.0,0,137.0,24
1709758803.0,180.0,0,138.0,25
1709758804.0,180.0,0,139.0,26
1709758805.0,182.0,0,140.0,27
1709758806.0,180.0,0,140.0,28
1709758807.0,180.0,0,141.0,29
1709758808.0,182.0,0,142.0,30
1709758809.0,182.0,0,143.0,31
1709758810.0,182.0,0,143.0,32
1709758811.0,182.0,0,144.0,33
1709758812.0,182.0,0,145.0,34
1709758813.0,184.0,0,145.0,35
1709758814.0,182.0,0,145.0,36
1709758815.0,182.0,0,145.0,37
1709758816.0,182.0,0,145.0,38
1709758817.0,184.0,0,145.0,39
1709758818.0,184.0,0,145.0,40
1709758819.0,184.0,0,145.0,41
1709758820.0,184.0,0,145.0,42
1709758821.0,184.0,0,145.0,43
1709758822.0,184.0,0,145.0,44
1709758823.0,184.0,0,146.0,45
1709758824.0,182.0,0,146.0,46
1709758825.0,182.0,0,146.0,47
1709758826.0,182.0,0,146.0,48
1709758827.0,182.0,0,146.0,49
1709758828.0,182.0,0,147.0,50
1709758829.0,184.0,0,148.0,51
1709758830.0,184.0,0,148.0,52
1709758831.0,184.0,0,148.0,53
