timestamp,cadence,gct,heart_rate,index
1699051337,0,0,0,1
1699051338,0,0,0,2
1699051339,0,0,0,3
1699051340,0,0,0,4
1699051341,0,0,0,5
1699051342,0,0,0,6
1699051343,0,0,0,7
1699051344,0,0,0,8
1699051345,0,0,0,9
1699051346,0,0,0,10
1699051347,0,0,0,11
1699051348,156,0,0,12
1699051349,156,0,0,13
1699051350,154,0,0,14
1699051351,154,0,0,15
1699051352,154,0,0,16
1699051353,154,0,0,17
1699051354,154,0,0,18
1699051355,154,0,117,19
1699051356,156,0,117,20
1699051357,158,0,117,21
1699051358,158,0,117,22
1699051359,158,0,118,23
1699051360,158,0,119,24
1699051361,156,0,119,25
1699051362,156,0,119,26
1699051363,156,0,118,27
1699051364,156,0,118,28
1699051365,156,0,117,29
1699051366,156,0,117,30
1699051367,158,0,118,31
1699051368,158,0,119,32
1699051369,160,0,120,33
1699051370,160,0,121,34
1699051371,162,0,122,35
1699051372,162,0,123,36
1699051373,162,0,124,37
1699051374,162,0,124,38
1699051375,162,0,125,39
1699051376,162,0,126,40
1699051377,162,0,127,41
1699051378,162,0,127,42
1699051379,162,0,128,43
1699051380,162,0,128,44
1699051381,162,0,129,45
1699051382,160,0,129,46
1699051383,160,0,129,47
1699051384,160,0,129,48
1699051385,162,0,129,49
1699051386,162,0,129,50
1699051387,162,0,129,51
1699051388,164,0,129,52
1699051389,164,0,129,53
1699051390,164,0,129,54
1699051391,164,0,130,55
1699051392,164,0,130,56
1699051393,164,0,130,57
1699051394,164,0,130,58
1699051395,164,0,132,59
1699051396,162,0,133,60
1699051397,162,0,133,61
1699051398,160,0,135,62
1699051399,160,0,136,63
1699051400,160,0,137,64
1699051401,162,0,137,65
1699051402,162,0,138,66
1699051403,162,0,139,67
1699051404,162,0,140,68
1699051405,162,0,142,69
1699051406,162,0,143,70
1699051407,162,0,144,71
1699051408,160,0,144,72
1699051409,160,0,145,73
1699051410,160,0,145,74
1699051411,162,0,145,75
1699051412,162,0,145,76
1699051413,162,0,146,77
1699051414,160,0,147,78
1699051415,160,0,147,79
1699051416,160,0,147,80
1699051417,158,0,147,81
1699051418,156,0,147,82
1699051419,156,0,146,83
1699051420,156,0,145,84
1699051421,156,0,145,85
1699051422,156,0,145,86
1699051423,156,0,146,87
1699051424,158,0,146,88
1699051425,160,0,147,89
1699051426,160,0,148,90
1699051427,162,0,148,91
1699051428,162,0,148,92
1699051429,162,0,148,93
1699051430,162,0,148,94
1699051431,162,0,148,95
1699051432,162,0,148,96
1699051433,162,0,148,97
1699051434,162,0,149,98
1699051435,162,0,150,99
1699051436,160,0,150,100
1699051437,160,0,151,101
1699051438,160,0,151,102
1699051439,160,0,151,103
1699051440,160,0,152,104
1699051441,162,0,151,105
1699051442,162,0,152,106
1699051443,162,0,152,107
1699051444,162,0,152,108
1699051445,162,0,152,109
1699051446,162,0,152,110
1699051447,162,0,152,111
1699051448,162,0,152,112
1699051449,162,0,152,113
1699051450,162,0,152,114
1699051451,162,0,152,115
1699051452,162,0,152,116
1699051453,162,0,152,117
1699051454,162,0,152,118
1699051455,162,0,151,119
1699051456,162,0,152,120
1699051457,162,0,152,121
1699051458,160,0,152,122
1699051459,160,0,152,123
1699051460,160,0,152,124
