timestamp,cadence,gct,heart_rate,time
1715538126.0,0,,95,0.0
1715538127.0,0,,95,1.0
1715538128.0,0,,95,2.0
1715538129.0,0,,95,3.0
1715538130.0,0,,95,4.0
1715538131.0,0,,95,5.0
1715538132.0,0,,95,6.0
1715538133.0,0,,95,7.0
1715538134.0,0,,96,8.0
1715538135.0,0,,96,9.0
1715538136.0,0,,96,10.0
1715538137.0,0,,96,11.0
1715538138.0,0,,97,12.0
1715538139.0,120,,97,13.0
1715538140.0,0,,97,14.0
1715538141.0,120,,97,15.0
1715538142.0,0,,97,16.0
1715538143.0,0,,97,17.0
1715538144.0,0,,97,18.0
1715538145.0,0,,97,19.0
1715538146.0,0,,97,20.0
1715538147.0,0,,97,21.0
1715538148.0,0,,97,22.0
1715538149.0,0,,97,23.0
1715538150.0,0,,98,24.0
1715538151.0,150,,97,25.0
1715538152.0,150,,95,26.0
1715538153.0,136,,94,27.0
1715538154.0,136,,93,28.0
1715538155.0,136,,93,29.0
1715538156.0,136,,93,30.0
1715538157.0,136,,93,31.0
1715538158.0,136,,93,32.0
1715538159.0,136,,93,33.0
1715538160.0,138,,93,34.0
1715538161.0,140,,93,35.0
1715538162.0,140,,93,36.0
1715538163.0,138,,93,37.0
1715538164.0,138,,94,38.0
1715538165.0,138,,94,39.0
1715538166.0,138,,95,40.0
1715538167.0,138,,97,41.0
1715538168.0,138,,97,42.0
1715538169.0,138,,98,43.0
1715538170.0,138,,98,44.0
1715538171.0,138,,99,45.0
1715538172.0,138,,99,46.0
1715538173.0,138,,99,47.0
1715538174.0,138,,100,48.0
1715538175.0,138,,100,49.0
1715538176.0,138,,100,50.0
1715538177.0,138,,100,51.0
1715538178.0,138,,100,52.0
1715538179.0,138,,100,53.0
1715538180.0,138,,100,54.0
1715538181.0,138,,101,55.0
1715538182.0,140,,102,56.0
1715538183.0,140,,104,57.0
1715538184.0,140,,105,58.0
1715538185.0,140,,107,59.0
1715538186.0,142,,108,60.0
1715538187.0,142,,109,61.0
1715538188.0,142,,109,62.0
1715538189.0,142,,110,63.0
1715538190.0,142,,111,64.0
1715538191.0,142,,112,65.0
1715538192.0,142,,113,66.0
1715538193.0,142,,113,67.0
1715538194.0,142,,114,68.0
1715538195.0,142,,115,69.0
1715538196.0,144,,115,70.0
1715538197.0,144,,116,71.0
1715538198.0,144,,116,72.0
1715538199.0,144,,117,73.0
1715538200.0,144,,117,74.0
1715538201.0,142,,118,75.0
1715538202.0,142,,118,76.0
1715538203.0,140,,119,77.0
1715538204.0,140,,119,78.0
1715538205.0,140,,120,79.0
1715538206.0,138,,120,80.0
1715538207.0,138,,121,81.0
1715538208.0,140,,121,82.0
1715538209.0,140,,122,83.0
1715538210.0,138,,123,84.0
1715538211.0,138,,123,85.0
1715538212.0,138,,124,86.0
1715538213.0,138,,124,87.0
1715538214.0,138,,124,88.0
1715538215.0,138,,125,89.0
1715538216.0,138,,125,90.0
1715538217.0,144,,125,91.0
1715538218.0,144,,125,92.0
1715538219.0,144,,125,93.0
1715538220.0,144,,126,94.0
1715538221.0,144,,126,95.0
1715538222.0,144,,127,96.0
1715538223.0,142,,127,97.0
1715538224.0,142,,128,98.0
1715538225.0,142,,128,99.0
1715538226.0,142,,128,100.0
1715538227.0,144,,128,101.0
1715538228.0,144,,129,102.0
1715538229.0,144,,129,103.0
1715538230.0,142,,129,104.0
1715538231.0,142,,129,105.0
1715538232.0,142,,129,106.0
1715538233.0,142,,130,107.0
1715538234.0,144,,130,108.0
1715538235.0,144,,130,109.0
1715538236.0,144,,130,110.0
1715538237.0,144,,130,111.0
1715538238.0,144,,130,112.0
1715538239.0,144,,130,113.0
1715538240.0,144,,131,114.0
1715538241.0,144,,131,115.0
1715538242.0,144,,131,116.0
1715538243.0,144,,131,117.0
1715538244.0,144,,132,118.0
1715538245.0,144,,132,119.0
1715538246.0,142,,132,120.0
1715538247.0,142,,132,121.0
1715538248.0,142,,132,122.0
1715538249.0,142,,133,123.0
1715538250.0,144,,133,124.0
1715538251.0,144,,133,125.0
1715538252.0,144,,133,126.0
1715538253.0,142,,133,127.0
1715538254.0,142,,133,128.0
1715538255.0,142,,134,129.0
1715538256.0,142,,134,130.0
1715538257.0,144,,134,131.0
1715538258.0,144,,134,132.0
1715538259.0,144,,134,133.0
1715538260.0,144,,134,134.0
1715538261.0,144,,134,135.0
1715538262.0,144,,135,136.0
1715538263.0,144,,135,137.0
1715538264.0,144,,135,138.0
1715538265.0,144,,135,139.0
1715538266.0,144,,135,140.0
1715538267.0,146,,135,141.0
1715538268.0,146,,135,142.0
1715538269.0,144,,135,143.0
1715538270.0,144,,135,144.0
1715538271.0,144,,135,145.0
1715538272.0,144,,135,146.0
1715538273.0,144,,135,147.0
1715538274.0,144,,135,148.0
1715538275.0,144,,135,149.0
1715538276.0,144,,135,150.0
1715538277.0,146,,135,151.0
1715538278.0,146,,135,152.0
1715538279.0,146,,135,153.0
1715538280.0,146,,136,154.0
1715538281.0,146,,136,155.0
1715538282.0,146,,136,156.0
1715538283.0,146,,136,157.0
1715538284.0,146,,136,158.0
1715538285.0,146,,136,159.0
