timestamp,cadence,gct,heart_rate,time
1723573937.0,0.0,,0.0,0.0
1723573938.0,0.0,,0.0,1.0
1723573939.0,0.0,,0.0,2.0
1723573940.0,0.0,,0.0,3.0
1723573941.0,0.0,,0.0,4.0
1723573942.0,0.0,,0.0,5.0
1723573943.0,0.0,,0.0,6.0
1723573944.0,0.0,,0.0,7.0
1723573945.0,0.0,,0.0,8.0
1723573946.0,0.0,,0.0,9.0
1723573947.0,0.0,,0.0,10.0
1723573948.0,0.0,,0.0,11.0
1723573949.0,0.0,,0.0,12.0
1723573950.0,154.0,,0.0,13.0
1723573951.0,152.0,,0.0,14.0
1723573952.0,152.0,,0.0,15.0
1723573953.0,152.0,,0.0,16.0
1723573954.0,152.0,,0.0,17.0
1723573955.0,152.0,,0.0,18.0
1723573956.0,150.0,,0.0,19.0
1723573957.0,150.0,,0.0,20.0
1723573958.0,150.0,,0.0,21.0
1723573959.0,150.0,,0.0,22.0
1723573960.0,150.0,,0.0,23.0
1723573961.0,152.0,,96.0,24.0
1723573962.0,152.0,,96.0,25.0
1723573963.0,152.0,,96.0,26.0
1723573964.0,150.0,,96.0,27.0
1723573965.0,150.0,,96.0,28.0
1723573966.0,150.0,,99.0,29.0
1723573967.0,150.0,,100.0,30.0
1723573968.0,150.0,,102.0,31.0
1723573969.0,150.0,,104.0,32.0
1723573970.0,148.0,,104.0,33.0
1723573971.0,148.0,,105.0,34.0
1723573972.0,148.0,,105.0,35.0
1723573973.0,150.0,,106.0,36.0
1723573974.0,148.0,,106.0,37.0
1723573975.0,148.0,,106.0,38.0
1723573976.0,148.0,,108.0,39.0
1723573977.0,148.0,,110.0,40.0
1723573978.0,148.0,,111.0,41.0
1723573979.0,148.0,,111.0,42.0
1723573980.0,148.0,,112.0,43.0
1723573981.0,148.0,,112.0,44.0
1723573982.0,148.0,,112.0,45.0
1723573983.0,148.0,,112.0,46.0
1723573984.0,148.0,,112.0,47.0
1723573985.0,148.0,,115.0,48.0
1723573986.0,148.0,,117.0,49.0
1723573987.0,148.0,,117.0,50.0
1723573988.0,148.0,,117.0,51.0
1723573989.0,148.0,,117.0,52.0
1723573990.0,148.0,,118.0,53.0
1723573991.0,148.0,,118.0,54.0
1723573992.0,148.0,,119.0,55.0
1723573993.0,150.0,,119.0,56.0
1723573994.0,150.0,,120.0,57.0
1723573995.0,150.0,,121.0,58.0
1723573996.0,150.0,,121.0,59.0
1723573997.0,150.0,,121.0,60.0
1723573998.0,150.0,,121.0,61.0
1723573999.0,150.0,,121.0,62.0
1723574000.0,148.0,,123.0,63.0
1723574001.0,148.0,,123.0,64.0
1723574002.0,148.0,,124.0,65.0
1723574003.0,150.0,,124.0,66.0
1723574004.0,150.0,,125.0,67.0
1723574005.0,150.0,,125.0,68.0
1723574006.0,148.0,,125.0,69.0
1723574007.0,148.0,,126.0,70.0
1723574008.0,148.0,,126.0,71.0
1723574009.0,148.0,,126.0,72.0
1723574010.0,148.0,,126.0,73.0
1723574011.0,150.0,,126.0,74.0
1723574012.0,150.0,,126.0,75.0
1723574013.0,150.0,,126.0,76.0
1723574014.0,150.0,,126.0,77.0
1723574015.0,150.0,,126.0,78.0
1723574016.0,150.0,,126.0,79.0
1723574017.0,150.0,,126.0,80.0
1723574018.0,150.0,,126.0,81.0
1723574019.0,150.0,,127.0,82.0
1723574020.0,148.0,,128.0,83.0
1723574021.0,148.0,,129.0,84.0
1723574022.0,148.0,,130.0,85.0
1723574023.0,148.0,,130.0,86.0
1723574024.0,148.0,,131.0,87.0
1723574025.0,148.0,,131.0,88.0
1723574026.0,148.0,,131.0,89.0
1723574027.0,148.0,,131.0,90.0
1723574028.0,148.0,,131.0,91.0
1723574029.0,148.0,,131.0,92.0
1723574030.0,148.0,,131.0,93.0
1723574031.0,148.0,,132.0,94.0
1723574032.0,148.0,,132.0,95.0
1723574033.0,150.0,,132.0,96.0
1723574034.0,148.0,,132.0,97.0
1723574035.0,148.0,,132.0,98.0
1723574036.0,148.0,,132.0,99.0
1723574037.0,148.0,,132.0,100.0
1723574038.0,148.0,,132.0,101.0
1723574039.0,150.0,,132.0,102.0
1723574040.0,150.0,,136.0,103.0
1723574041.0,150.0,,137.0,104.0
1723574042.0,150.0,,137.0,105.0
1723574043.0,150.0,,137.0,106.0
1723574044.0,150.0,,137.0,107.0
1723574045.0,152.0,,137.0,108.0
1723574046.0,150.0,,137.0,109.0
1723574047.0,150.0,,137.0,110.0
1723574048.0,148.0,,137.0,111.0
1723574049.0,148.0,,137.0,112.0
1723574050.0,148.0,,137.0,113.0
1723574051.0,148.0,,137.0,114.0
1723574052.0,146.0,,137.0,115.0
1723574053.0,146.0,,146.0,116.0
1723574054.0,146.0,,152.0,117.0
1723574055.0,148.0,,154.0,118.0
1723574056.0,148.0,,156.0,119.0
1723574057.0,148.0,,159.0,120.0
1723574058.0,146.0,,162.0,121.0
1723574059.0,146.0,,162.0,122.0
1723574060.0,146.0,,162.0,123.0
1723574061.0,146.0,,162.0,124.0
1723574062.0,146.0,,162.0,125.0
1723574063.0,146.0,,162.0,126.0
1723574064.0,146.0,,162.0,127.0
1723574065.0,146.0,,162.0,128.0
1723574066.0,148.0,,162.0,129.0
1723574067.0,148.0,,162.0,130.0
1723574068.0,148.0,,162.0,131.0
1723574069.0,148.0,,162.0,132.0
1723574070.0,148.0,,162.0,133.0
1723574071.0,148.0,,162.0,134.0
1723574072.0,148.0,,162.0,135.0
1723574073.0,148.0,,163.0,136.0
1723574074.0,148.0,,163.0,137.0
1723574075.0,148.0,,162.0,138.0
1723574076.0,148.0,,162.0,139.0
1723574077.0,148.0,,162.0,140.0
1723574078.0,148.0,,162.0,141.0
1723574079.0,148.0,,162.0,142.0
1723574080.0,148.0,,162.0,143.0
1723574081.0,148.0,,162.0,144.0
1723574082.0,148.0,,162.0,145.0
1723574083.0,148.0,,163.0,146.0
1723574084.0,148.0,,163.0,147.0
1723574085.0,148.0,,163.0,148.0
1723574086.0,148.0,,163.0,149.0
1723574087.0,148.0,,163.0,150.0
1723574088.0,148.0,,163.0,151.0
1723574089.0,148.0,,163.0,152.0
1723574090.0,148.0,,163.0,153.0
1723574091.0,148.0,,163.0,154.0
1723574092.0,148.0,,163.0,155.0
1723574093.0,150.0,,164.0,156.0
1723574094.0,148.0,,164.0,157.0
1723574095.0,148.0,,164.0,158.0
1723574096.0,148.0,,164.0,159.0
1723574097.0,148.0,,164.0,160.0
1723574098.0,148.0,,164.0,161.0
1723574099.0,148.0,,164.0,162.0
1723574100.0,148.0,,164.0,163.0
1723574101.0,148.0,,164.0,164.0
1723574102.0,148.0,,164.0,165.0
1723574103.0,148.0,,164.0,166.0
1723574104.0,148.0,,164.0,167.0
1723574105.0,148.0,,164.0,168.0
1723574106.0,148.0,,164.0,169.0
1723574107.0,148.0,,164.0,170.0
1723574108.0,148.0,,164.0,171.0
1723574109.0,148.0,,164.0,172.0
1723574110.0,148.0,,164.0,173.0
1723574111.0,148.0,,164.0,174.0
1723574112.0,148.0,,164.0,175.0
1723574113.0,148.0,,164.0,176.0
1723574114.0,148.0,,165.0,177.0
1723574115.0,148.0,,165.0,178.0
1723574116.0,148.0,,165.0,179.0
1723574117.0,150.0,,166.0,180.0
1723574118.0,150.0,,166.0,181.0
1723574119.0,150.0,,166.0,182.0
1723574120.0,148.0,,166.0,183.0
1723574121.0,148.0,,166.0,184.0
1723574122.0,148.0,,166.0,185.0
1723574123.0,150.0,,166.0,186.0
1723574124.0,150.0,,166.0,187.0
1723574125.0,150.0,,166.0,188.0
1723574126.0,148.0,,166.0,189.0
1723574127.0,148.0,,166.0,190.0
1723574128.0,148.0,,166.0,191.0
1723574129.0,148.0,,167.0,192.0
1723574130.0,148.0,,167.0,193.0
