timestamp,cadence,gct,heart_rate
1698433917.0,164.0,,110.0
1698433918.0,164.0,,111.0
1698433919.0,164.0,,111.0
1698433920.0,164.0,,111.0
1698433921.0,166.0,,111.0
1698433922.0,166.0,,111.0
1698433923.0,166.0,,112.0
1698433924.0,166.0,,113.0
1698433925.0,166.0,,113.0
1698433926.0,164.0,,113.0
1698433927.0,164.0,,113.0
1698433928.0,164.0,,114.0
1698433929.0,164.0,,114.0
1698433930.0,164.0,,114.0
1698433931.0,164.0,,114.0
1698433932.0,164.0,,115.0
1698433933.0,166.0,,116.0
1698433934.0,166.0,,117.0
1698433935.0,166.0,,118.0
1698433936.0,166.0,,118.0
1698433937.0,166.0,,118.0
1698433938.0,166.0,,118.0
1698433939.0,166.0,,118.0
1698433940.0,166.0,,118.0
1698433941.0,166.0,,118.0
1698433942.0,166.0,,118.0
1698433943.0,166.0,,118.0
1698433944.0,166.0,,118.0
1698433945.0,166.0,,118.0
1698433946.0,166.0,,118.0
1698433947.0,166.0,,118.0
1698433948.0,166.0,,118.0
1698433949.0,166.0,,118.0
1698433950.0,166.0,,119.0
1698433951.0,166.0,,120.0
1698433952.0,166.0,,121.0
1698433953.0,166.0,,122.0
1698433954.0,166.0,,122.0
1698433955.0,168.0,,122.0
1698433956.0,168.0,,122.0
1698433957.0,168.0,,122.0
1698433958.0,168.0,,122.0
1698433959.0,168.0,,122.0
1698433960.0,168.0,,122.0
1698433961.0,168.0,,122.0
1698433962.0,166.0,,122.0
1698433963.0,166.0,,122.0
1698433964.0,166.0,,122.0
1698433965.0,168.0,,122.0
1698433966.0,168.0,,122.0
1698433967.0,168.0,,122.0
1698433968.0,168.0,,122.0
1698433969.0,168.0,,122.0
1698433970.0,168.0,,122.0
1698433971.0,168.0,,122.0
1698433972.0,168.0,,122.0
1698433973.0,166.0,,122.0
1698433974.0,166.0,,122.0
1698433975.0,168.0,,122.0
1698433976.0,166.0,,122.0
1698433977.0,166.0,,122.0
1698433978.0,168.0,,122.0
1698433979.0,168.0,,122.0
1698433980.0,168.0,,122.0
1698433981.0,168.0,,122.0
1698433982.0,168.0,,122.0
1698433983.0,168.0,,122.0
1698433984.0,168.0,,122.0
1698433985.0,168.0,,122.0
1698433986.0,168.0,,122.0
1698433987.0,168.0,,122.0
1698433988.0,168.0,,122.0
1698433989.0,168.0,,122.0
1698433990.0,168.0,,122.0
1698433991.0,168.0,,122.0
1698433992.0,168.0,,122.0
1698433993.0,168.0,,122.0
1698433994.0,168.0,,122.0
1698433995.0,168.0,,122.0
1698433996.0,168.0,,122.0
1698433997.0,170.0,,122.0
1698433998.0,170.0,,122.0
1698433999.0,170.0,,122.0
1698434000.0,170.0,,122.0
1698434001.0,170.0,,123.0
1698434002.0,170.0,,124.0
1698434003.0,170.0,,124.0
1698434004.0,170.0,,125.0
1698434005.0,170.0,,126.0
1698434006.0,168.0,,127.0
1698434007.0,168.0,,127.0
1698434008.0,168.0,,127.0
1698434009.0,166.0,,127.0
1698434010.0,166.0,,128.0
1698434011.0,168.0,,128.0
1698434012.0,168.0,,129.0
1698434013.0,168.0,,129.0
1698434014.0,168.0,,129.0
1698434015.0,168.0,,129.0
1698434016.0,168.0,,129.0
1698434017.0,168.0,,129.0
1698434018.0,168.0,,129.0
1698434019.0,168.0,,129.0
1698434020.0,168.0,,129.0
1698434021.0,170.0,,129.0
1698434022.0,170.0,,129.0
1698434023.0,170.0,,129.0
1698434024.0,170.0,,129.0
1698434025.0,172.0,,129.0
1698434026.0,170.0,,129.0
1698434027.0,170.0,,129.0
1698434028.0,170.0,,129.0
1698434029.0,170.0,,129.0
1698434030.0,170.0,,129.0
1698434031.0,170.0,,129.0
1698434032.0,170.0,,129.0
1698434033.0,170.0,,129.0
1698434034.0,170.0,,129.0
1698434035.0,170.0,,129.0
1698434036.0,168.0,,129.0
1698434037.0,168.0,,129.0
1698434038.0,168.0,,129.0
1698434039.0,168.0,,129.0
1698434040.0,168.0,,129.0
1698434041.0,168.0,,129.0
1698434042.0,168.0,,129.0
1698434043.0,170.0,,129.0
1698434044.0,170.0,,129.0
1698434045.0,170.0,,130.0
1698434046.0,170.0,,131.0
1698434047.0,172.0,,132.0
1698434048.0,172.0,,133.0
1698434049.0,172.0,,133.0
1698434050.0,170.0,,134.0
1698434051.0,170.0,,135.0
1698434052.0,170.0,,135.0
1698434053.0,170.0,,135.0
1698434054.0,170.0,,135.0
1698434055.0,170.0,,135.0
1698434056.0,168.0,,136.0
1698434057.0,168.0,,136.0
1698434058.0,168.0,,136.0
1698434059.0,168.0,,137.0
1698434060.0,168.0,,137.0
1698434061.0,168.0,,138.0
1698434062.0,168.0,,139.0
1698434063.0,170.0,,139.0
1698434064.0,170.0,,140.0
1698434065.0,170.0,,141.0
1698434066.0,170.0,,141.0
1698434067.0,170.0,,141.0
1698434068.0,170.0,,141.0
1698434069.0,170.0,,142.0
1698434070.0,170.0,,143.0
1698434071.0,170.0,,144.0
1698434072.0,170.0,,144.0
1698434073.0,170.0,,144.0
1698434074.0,170.0,,144.0
1698434075.0,172.0,,144.0
1698434076.0,170.0,,144.0
1698434077.0,170.0,,145.0
1698434078.0,170.0,,146.0
1698434079.0,170.0,,146.0
1698434080.0,170.0,,146.0
1698434081.0,170.0,,146.0
1698434082.0,170.0,,146.0
1698434083.0,172.0,,146.0
1698434084.0,172.0,,146.0
1698434085.0,172.0,,146.0
1698434086.0,172.0,,146.0
1698434087.0,172.0,,146.0
1698434088.0,172.0,,146.0
1698434089.0,172.0,,146.0
1698434090.0,172.0,,146.0
1698434091.0,172.0,,146.0
1698434092.0,172.0,,146.0
1698434093.0,172.0,,146.0
1698434094.0,172.0,,146.0
1698434095.0,170.0,,146.0
1698434096.0,170.0,,146.0
1698434097.0,170.0,,146.0
1698434098.0,170.0,,146.0
1698434099.0,170.0,,146.0
1698434100.0,170.0,,146.0
1698434101.0,170.0,,146.0
1698434102.0,170.0,,147.0
1698434103.0,170.0,,147.0
1698434104.0,170.0,,147.0
1698434105.0,170.0,,147.0
1698434106.0,170.0,,147.0
1698434107.0,170.0,,147.0
1698434108.0,172.0,,147.0
1698434109.0,172.0,,147.0
1698434110.0,172.0,,147.0
1698434111.0,172.0,,147.0
1698434112.0,172.0,,147.0
1698434113.0,172.0,,147.0
1698434114.0,172.0,,147.0
1698434115.0,172.0,,147.0
1698434116.0,170.0,,147.0
1698434117.0,170.0,,147.0
1698434118.0,170.0,,147.0
1698434119.0,172.0,,147.0
1698434120.0,172.0,,147.0
1698434121.0,172.0,,147.0
1698434122.0,172.0,,147.0
1698434123.0,172.0,,147.0
1698434124.0,172.0,,147.0
1698434125.0,172.0,,147.0
1698434126.0,170.0,,147.0
1698434127.0,170.0,,147.0
1698434128.0,170.0,,147.0
1698434129.0,170.0,,147.0
1698434130.0,170.0,,147.0
1698434131.0,170.0,,147.0
1698434132.0,170.0,,147.0
1698434133.0,170.0,,147.0
1698434134.0,170.0,,147.0
1698434135.0,170.0,,147.0
1698434136.0,170.0,,147.0
1698434137.0,172.0,,147.0
1698434138.0,172.0,,147.0
1698434139.0,172.0,,147.0
1698434140.0,172.0,,147.0
1698434141.0,172.0,,147.0
1698434142.0,172.0,,147.0
1698434143.0,172.0,,147.0
1698434144.0,172.0,,147.0
1698434145.0,172.0,,147.0
1698434146.0,170.0,,147.0
1698434147.0,168.0,,147.0
1698434148.0,168.0,,147.0
1698434149.0,168.0,,147.0
1698434150.0,168.0,,150.0
1698434151.0,0.0,,150.0
1698434152.0,0.0,,150.0
