timestamp,cadence,gct,heart_rate
1700011702.0,0.0,,0.0
1700011703.0,0.0,,0.0
1700011704.0,0.0,,0.0
1700011705.0,0.0,,0.0
1700011706.0,0.0,,0.0
1700011707.0,0.0,,0.0
1700011708.0,0.0,,0.0
1700011709.0,0.0,,0.0
1700011710.0,0.0,,0.0
1700011711.0,0.0,,0.0
1700011712.0,0.0,,79.0
1700011713.0,0.0,,79.0
1700011714.0,0.0,,79.0
1700011715.0,0.0,,80.0
1700011716.0,156.0,,80.0
1700011717.0,156.0,,83.0
1700011718.0,156.0,,88.0
1700011719.0,158.0,,90.0
1700011720.0,158.0,,91.0
1700011721.0,158.0,,93.0
1700011722.0,158.0,,95.0
1700011723.0,158.0,,96.0
1700011724.0,158.0,,98.0
1700011725.0,160.0,,99.0
1700011726.0,158.0,,100.0
1700011727.0,158.0,,103.0
1700011728.0,158.0,,104.0
1700011729.0,158.0,,105.0
1700011730.0,158.0,,105.0
1700011731.0,158.0,,106.0
1700011732.0,158.0,,108.0
1700011733.0,158.0,,110.0
1700011734.0,158.0,,112.0
1700011735.0,158.0,,112.0
1700011736.0,158.0,,112.0
1700011737.0,160.0,,113.0
1700011738.0,160.0,,114.0
1700011739.0,160.0,,116.0
1700011740.0,160.0,,116.0
1700011741.0,160.0,,116.0
1700011742.0,160.0,,117.0
1700011743.0,160.0,,117.0
1700011744.0,160.0,,118.0
1700011745.0,160.0,,118.0
1700011746.0,160.0,,119.0
1700011747.0,160.0,,120.0
1700011748.0,160.0,,121.0
1700011749.0,160.0,,121.0
1700011750.0,158.0,,123.0
1700011751.0,158.0,,124.0
1700011752.0,158.0,,125.0
1700011753.0,158.0,,125.0
1700011754.0,158.0,,126.0
1700011755.0,158.0,,126.0
1700011756.0,158.0,,126.0
1700011757.0,158.0,,126.0
1700011758.0,158.0,,127.0
1700011759.0,160.0,,128.0
1700011760.0,160.0,,129.0
1700011761.0,160.0,,129.0
1700011762.0,160.0,,130.0
1700011763.0,160.0,,130.0
1700011764.0,160.0,,132.0
1700011765.0,160.0,,133.0
1700011766.0,160.0,,133.0
1700011767.0,160.0,,133.0
1700011768.0,158.0,,134.0
1700011769.0,158.0,,135.0
1700011770.0,158.0,,136.0
1700011771.0,158.0,,135.0
1700011772.0,158.0,,136.0
1700011773.0,160.0,,136.0
1700011774.0,160.0,,136.0
1700011775.0,160.0,,137.0
1700011776.0,160.0,,137.0
1700011777.0,160.0,,137.0
1700011778.0,158.0,,138.0
1700011779.0,158.0,,138.0
1700011780.0,158.0,,138.0
1700011781.0,158.0,,138.0
1700011782.0,158.0,,138.0
1700011783.0,158.0,,140.0
1700011784.0,158.0,,140.0
1700011785.0,158.0,,140.0
1700011786.0,158.0,,140.0
1700011787.0,158.0,,139.0
1700011788.0,158.0,,139.0
1700011789.0,158.0,,139.0
1700011790.0,158.0,,140.0
1700011791.0,158.0,,141.0
1700011792.0,158.0,,142.0
1700011793.0,158.0,,143.0
1700011794.0,158.0,,144.0
1700011795.0,158.0,,144.0
1700011796.0,158.0,,145.0
1700011797.0,158.0,,145.0
1700011798.0,158.0,,145.0
1700011799.0,158.0,,145.0
1700011800.0,158.0,,145.0
1700011801.0,158.0,,145.0
1700011802.0,158.0,,145.0
1700011803.0,158.0,,145.0
1700011804.0,158.0,,145.0
1700011805.0,158.0,,145.0
1700011806.0,158.0,,145.0
1700011807.0,158.0,,145.0
1700011808.0,158.0,,145.0
1700011809.0,158.0,,145.0
1700011810.0,158.0,,145.0
1700011811.0,158.0,,145.0
1700011812.0,158.0,,145.0
1700011813.0,158.0,,146.0
1700011814.0,158.0,,146.0
1700011815.0,158.0,,146.0
1700011816.0,158.0,,146.0
1700011817.0,158.0,,146.0
1700011818.0,158.0,,147.0
1700011819.0,158.0,,148.0
1700011820.0,156.0,,148.0
1700011821.0,156.0,,149.0
1700011822.0,156.0,,150.0
1700011823.0,156.0,,150.0
1700011824.0,156.0,,150.0
1700011825.0,156.0,,151.0
1700011826.0,156.0,,151.0
1700011827.0,156.0,,152.0
1700011828.0,156.0,,152.0
1700011829.0,158.0,,153.0
1700011830.0,158.0,,154.0
1700011831.0,158.0,,154.0
1700011832.0,158.0,,154.0
1700011833.0,158.0,,153.0
1700011834.0,158.0,,154.0
1700011835.0,160.0,,154.0
1700011836.0,160.0,,153.0
1700011837.0,160.0,,153.0
1700011838.0,160.0,,153.0
