timestamp,cadence,gct,heart_rate,time
1727545602.0,0.0,,0.0,0.0
1727545603.0,0.0,,0.0,1.0
1727545604.0,0.0,,0.0,2.0
1727545605.0,0.0,,0.0,3.0
1727545606.0,0.0,,0.0,4.0
1727545607.0,0.0,,0.0,5.0
1727545608.0,0.0,,92.0,6.0
1727545609.0,0.0,,93.0,7.0
1727545610.0,0.0,,93.0,8.0
1727545611.0,182.0,,94.0,9.0
1727545612.0,184.0,,94.0,10.0
1727545613.0,184.0,,95.0,11.0
1727545614.0,184.0,,96.0,12.0
1727545615.0,182.0,,97.0,13.0
1727545616.0,180.0,,98.0,14.0
1727545617.0,180.0,,99.0,15.0
1727545618.0,180.0,,101.0,16.0
1727545619.0,178.0,,101.0,17.0
1727545620.0,178.0,,102.0,18.0
1727545621.0,178.0,,102.0,19.0
1727545622.0,178.0,,103.0,20.0
1727545623.0,178.0,,103.0,21.0
1727545624.0,178.0,,104.0,22.0
1727545625.0,178.0,,105.0,23.0
1727545626.0,178.0,,105.0,24.0
1727545627.0,178.0,,107.0,25.0
1727545628.0,178.0,,107.0,26.0
1727545629.0,178.0,,107.0,27.0
1727545630.0,178.0,,107.0,28.0
1727545631.0,178.0,,108.0,29.0
1727545632.0,178.0,,108.0,30.0
1727545633.0,178.0,,108.0,31.0
1727545634.0,178.0,,108.0,32.0
1727545635.0,178.0,,110.0,33.0
1727545636.0,178.0,,112.0,34.0
1727545637.0,178.0,,112.0,35.0
1727545638.0,178.0,,113.0,36.0
1727545639.0,178.0,,114.0,37.0
1727545640.0,178.0,,115.0,38.0
1727545641.0,178.0,,117.0,39.0
1727545642.0,180.0,,118.0,40.0
1727545643.0,178.0,,119.0,41.0
1727545644.0,178.0,,119.0,42.0
1727545645.0,178.0,,120.0,43.0
1727545646.0,178.0,,120.0,44.0
1727545647.0,178.0,,120.0,45.0
1727545648.0,178.0,,121.0,46.0
1727545649.0,178.0,,121.0,47.0
1727545650.0,178.0,,121.0,48.0
1727545651.0,178.0,,122.0,49.0
1727545652.0,178.0,,123.0,50.0
1727545653.0,178.0,,123.0,51.0
1727545654.0,178.0,,123.0,52.0
1727545655.0,178.0,,124.0,53.0
1727545656.0,178.0,,124.0,54.0
1727545657.0,178.0,,125.0,55.0
1727545658.0,178.0,,126.0,56.0
1727545659.0,178.0,,126.0,57.0
1727545660.0,178.0,,126.0,58.0
1727545661.0,178.0,,127.0,59.0
1727545662.0,178.0,,127.0,60.0
1727545663.0,178.0,,127.0,61.0
1727545664.0,178.0,,127.0,62.0
1727545665.0,178.0,,128.0,63.0
1727545666.0,178.0,,128.0,64.0
1727545667.0,178.0,,127.0,65.0
1727545668.0,178.0,,127.0,66.0
1727545669.0,178.0,,127.0,67.0
1727545670.0,178.0,,127.0,68.0
1727545671.0,176.0,,126.0,69.0
1727545672.0,176.0,,126.0,70.0
1727545673.0,176.0,,126.0,71.0
1727545674.0,176.0,,126.0,72.0
1727545675.0,176.0,,125.0,73.0
1727545676.0,176.0,,124.0,74.0
1727545677.0,174.0,,124.0,75.0
1727545678.0,174.0,,123.0,76.0
1727545679.0,174.0,,122.0,77.0
1727545680.0,174.0,,122.0,78.0
1727545681.0,174.0,,122.0,79.0
1727545682.0,174.0,,122.0,80.0
1727545683.0,174.0,,122.0,81.0
1727545684.0,176.0,,122.0,82.0
1727545685.0,176.0,,123.0,83.0
1727545686.0,176.0,,123.0,84.0
1727545687.0,176.0,,124.0,85.0
1727545688.0,176.0,,124.0,86.0
1727545689.0,176.0,,125.0,87.0
1727545690.0,176.0,,126.0,88.0
1727545691.0,176.0,,126.0,89.0
1727545692.0,176.0,,126.0,90.0
1727545693.0,176.0,,127.0,91.0
1727545694.0,176.0,,126.0,92.0
1727545695.0,174.0,,126.0,93.0
1727545696.0,174.0,,125.0,94.0
1727545697.0,174.0,,124.0,95.0
1727545698.0,176.0,,123.0,96.0
1727545699.0,174.0,,123.0,97.0
1727545700.0,174.0,,122.0,98.0
1727545701.0,174.0,,122.0,99.0
1727545702.0,176.0,,122.0,100.0
1727545703.0,176.0,,122.0,101.0
1727545704.0,176.0,,122.0,102.0
1727545705.0,176.0,,122.0,103.0
1727545706.0,176.0,,122.0,104.0
1727545707.0,176.0,,122.0,105.0
1727545708.0,176.0,,123.0,106.0
1727545709.0,176.0,,124.0,107.0
1727545710.0,176.0,,125.0,108.0
1727545711.0,174.0,,126.0,109.0
1727545712.0,174.0,,126.0,110.0
1727545713.0,174.0,,126.0,111.0
1727545714.0,176.0,,126.0,112.0
1727545715.0,176.0,,127.0,113.0
1727545716.0,176.0,,127.0,114.0
1727545717.0,176.0,,127.0,115.0
1727545718.0,176.0,,127.0,116.0
1727545719.0,176.0,,126.0,117.0
1727545720.0,176.0,,126.0,118.0
1727545721.0,174.0,,126.0,119.0
1727545722.0,174.0,,126.0,120.0
1727545723.0,174.0,,125.0,121.0
1727545724.0,174.0,,124.0,122.0
1727545725.0,174.0,,124.0,123.0
1727545726.0,174.0,,123.0,124.0
1727545727.0,174.0,,124.0,125.0
1727545728.0,174.0,,124.0,126.0
1727545729.0,174.0,,124.0,127.0
1727545730.0,174.0,,124.0,128.0
1727545731.0,174.0,,125.0,129.0
1727545732.0,176.0,,126.0,130.0
1727545733.0,176.0,,126.0,131.0
1727545734.0,176.0,,126.0,132.0
1727545735.0,176.0,,127.0,133.0
1727545736.0,176.0,,127.0,134.0
1727545737.0,176.0,,128.0,135.0
1727545738.0,176.0,,128.0,136.0
1727545739.0,174.0,,129.0,137.0
1727545740.0,174.0,,129.0,138.0
1727545741.0,174.0,,129.0,139.0
1727545742.0,174.0,,129.0,140.0
1727545743.0,174.0,,129.0,141.0
1727545744.0,174.0,,128.0,142.0
1727545745.0,174.0,,127.0,143.0
1727545746.0,176.0,,126.0,144.0
1727545747.0,176.0,,125.0,145.0
1727545748.0,176.0,,125.0,146.0
1727545749.0,176.0,,125.0,147.0
1727545750.0,176.0,,125.0,148.0
1727545751.0,176.0,,126.0,149.0
1727545752.0,176.0,,126.0,150.0
1727545753.0,178.0,,127.0,151.0
1727545754.0,178.0,,127.0,152.0
1727545755.0,178.0,,127.0,153.0
1727545756.0,180.0,,128.0,154.0
1727545757.0,178.0,,128.0,155.0
1727545758.0,178.0,,128.0,156.0
1727545759.0,178.0,,128.0,157.0
1727545760.0,178.0,,128.0,158.0
1727545761.0,178.0,,128.0,159.0
1727545762.0,178.0,,128.0,160.0
1727545763.0,178.0,,128.0,161.0
1727545764.0,178.0,,128.0,162.0
1727545765.0,178.0,,128.0,163.0
1727545766.0,178.0,,128.0,164.0
1727545767.0,178.0,,128.0,165.0
1727545768.0,178.0,,128.0,166.0
1727545769.0,176.0,,128.0,167.0
1727545770.0,176.0,,128.0,168.0
1727545771.0,176.0,,128.0,169.0
1727545772.0,176.0,,128.0,170.0
1727545773.0,176.0,,127.0,171.0
1727545774.0,176.0,,127.0,172.0
1727545775.0,176.0,,127.0,173.0
1727545776.0,176.0,,127.0,174.0
1727545777.0,176.0,,127.0,175.0
1727545778.0,176.0,,127.0,176.0
1727545779.0,176.0,,128.0,177.0
1727545780.0,176.0,,128.0,178.0
1727545781.0,176.0,,128.0,179.0
1727545782.0,176.0,,128.0,180.0
1727545783.0,176.0,,128.0,181.0
1727545784.0,178.0,,128.0,182.0
1727545785.0,176.0,,129.0,183.0
1727545786.0,176.0,,129.0,184.0
1727545787.0,176.0,,129.0,185.0
1727545788.0,178.0,,129.0,186.0
1727545789.0,176.0,,130.0,187.0
1727545790.0,176.0,,130.0,188.0
1727545791.0,176.0,,130.0,189.0
1727545792.0,176.0,,130.0,190.0
1727545793.0,176.0,,130.0,191.0
1727545794.0,176.0,,130.0,192.0
1727545795.0,176.0,,129.0,193.0
1727545796.0,176.0,,129.0,194.0
1727545797.0,176.0,,128.0,195.0
1727545798.0,176.0,,127.0,196.0
1727545799.0,176.0,,126.0,197.0
1727545800.0,176.0,,125.0,198.0
1727545801.0,176.0,,124.0,199.0
1727545802.0,176.0,,123.0,200.0
1727545803.0,176.0,,123.0,201.0
1727545804.0,176.0,,122.0,202.0
1727545805.0,176.0,,123.0,203.0
1727545806.0,176.0,,123.0,204.0
1727545807.0,176.0,,123.0,205.0
1727545808.0,176.0,,123.0,206.0
1727545809.0,176.0,,123.0,207.0
1727545810.0,176.0,,123.0,208.0
1727545811.0,176.0,,124.0,209.0
1727545812.0,178.0,,124.0,210.0
1727545813.0,178.0,,124.0,211.0
1727545814.0,178.0,,124.0,212.0
1727545815.0,178.0,,125.0,213.0
1727545816.0,178.0,,126.0,214.0
1727545817.0,176.0,,126.0,215.0
1727545818.0,176.0,,126.0,216.0
1727545819.0,176.0,,126.0,217.0
1727545820.0,178.0,,126.0,218.0
1727545821.0,178.0,,127.0,219.0
1727545822.0,178.0,,127.0,220.0
1727545823.0,176.0,,127.0,221.0
1727545824.0,176.0,,127.0,222.0
1727545825.0,176.0,,127.0,223.0
1727545826.0,176.0,,127.0,224.0
1727545827.0,176.0,,127.0,225.0
1727545828.0,176.0,,127.0,226.0
1727545829.0,176.0,,127.0,227.0
1727545830.0,176.0,,127.0,228.0
1727545831.0,176.0,,127.0,229.0
1727545832.0,176.0,,127.0,230.0
1727545833.0,176.0,,127.0,231.0
1727545834.0,176.0,,126.0,232.0
1727545835.0,176.0,,126.0,233.0
1727545836.0,176.0,,125.0,234.0
1727545837.0,176.0,,125.0,235.0
1727545838.0,178.0,,124.0,236.0
1727545839.0,178.0,,124.0,237.0
1727545840.0,178.0,,124.0,238.0
1727545841.0,178.0,,124.0,239.0
1727545842.0,178.0,,124.0,240.0
1727545843.0,178.0,,124.0,241.0
1727545844.0,178.0,,124.0,242.0
1727545845.0,178.0,,124.0,243.0
1727545846.0,178.0,,124.0,244.0
1727545847.0,176.0,,124.0,245.0
1727545848.0,176.0,,124.0,246.0
1727545849.0,176.0,,124.0,247.0
1727545850.0,176.0,,124.0,248.0
1727545851.0,176.0,,124.0,249.0
1727545852.0,176.0,,124.0,250.0
1727545853.0,176.0,,125.0,251.0
1727545854.0,176.0,,124.0,252.0
1727545855.0,176.0,,124.0,253.0
1727545856.0,176.0,,125.0,254.0
1727545857.0,176.0,,125.0,255.0
1727545858.0,176.0,,124.0,256.0
1727545859.0,176.0,,124.0,257.0
1727545860.0,176.0,,124.0,258.0
1727545861.0,176.0,,124.0,259.0
1727545862.0,176.0,,124.0,260.0
1727545863.0,176.0,,124.0,261.0
