timestamp,cadence,gct,heart_rate,index
1706807703.0,0.0,0,0.0,1
1706807704.0,0.0,0,0.0,2
1706807705.0,0.0,0,0.0,3
1706807706.0,0.0,0,0.0,4
1706807707.0,0.0,0,0.0,5
1706807708.0,0.0,0,0.0,6
1706807709.0,0.0,0,0.0,7
1706807710.0,0.0,0,0.0,8
1706807711.0,0.0,0,0.0,9
1706807712.0,156.0,0,0.0,10
1706807713.0,156.0,0,0.0,11
1706807714.0,156.0,0,81.0,12
1706807715.0,158.0,0,81.0,13
1706807716.0,158.0,0,81.0,14
1706807717.0,160.0,0,81.0,15
1706807718.0,160.0,0,81.0,16
1706807719.0,160.0,0,81.0,17
1706807720.0,160.0,0,82.0,18
1706807721.0,160.0,0,82.0,19
1706807722.0,160.0,0,82.0,20
1706807723.0,160.0,0,84.0,21
1706807724.0,160.0,0,85.0,22
1706807725.0,162.0,0,86.0,23
1706807726.0,162.0,0,87.0,24
1706807727.0,162.0,0,87.0,25
1706807728.0,162.0,0,87.0,26
1706807729.0,162.0,0,90.0,27
1706807730.0,160.0,0,90.0,28
1706807731.0,160.0,0,90.0,29
1706807732.0,160.0,0,90.0,30
1706807733.0,160.0,0,92.0,31
1706807734.0,160.0,0,92.0,32
1706807735.0,160.0,0,92.0,33
1706807736.0,160.0,0,92.0,34
1706807737.0,160.0,0,92.0,35
1706807738.0,160.0,0,92.0,36
1706807739.0,160.0,0,92.0,37
1706807740.0,160.0,0,92.0,38
1706807741.0,160.0,0,92.0,39
1706807742.0,160.0,0,92.0,40
1706807743.0,160.0,0,92.0,41
1706807744.0,160.0,0,92.0,42
1706807745.0,162.0,0,93.0,43
1706807746.0,162.0,0,95.0,44
1706807747.0,164.0,0,96.0,45
1706807748.0,164.0,0,96.0,46
1706807749.0,164.0,0,97.0,47
1706807750.0,164.0,0,98.0,48
1706807751.0,164.0,0,99.0,49
1706807752.0,164.0,0,99.0,50
1706807753.0,164.0,0,101.0,51
1706807754.0,164.0,0,103.0,52
1706807755.0,166.0,0,106.0,53
1706807756.0,166.0,0,108.0,54
1706807757.0,166.0,0,109.0,55
1706807758.0,166.0,0,111.0,56
1706807759.0,166.0,0,111.0,57
1706807760.0,164.0,0,111.0,58
1706807761.0,164.0,0,113.0,59
1706807762.0,164.0,0,113.0,60
1706807763.0,162.0,0,113.0,61
1706807764.0,162.0,0,113.0,62
1706807765.0,162.0,0,113.0,63
1706807766.0,160.0,0,114.0,64
1706807767.0,160.0,0,116.0,65
1706807768.0,160.0,0,116.0,66
1706807769.0,160.0,0,116.0,67
1706807770.0,160.0,0,116.0,68
1706807771.0,160.0,0,116.0,69
1706807772.0,160.0,0,116.0,70
1706807773.0,160.0,0,116.0,71
1706807774.0,160.0,0,116.0,72
1706807775.0,160.0,0,116.0,73
1706807776.0,158.0,0,117.0,74
1706807777.0,158.0,0,118.0,75
1706807778.0,156.0,0,119.0,76
1706807779.0,154.0,0,120.0,77
1706807780.0,152.0,0,120.0,78
1706807781.0,152.0,0,121.0,79
1706807782.0,152.0,0,121.0,80
1706807783.0,152.0,0,121.0,81
1706807784.0,154.0,0,121.0,82
1706807785.0,156.0,0,121.0,83
1706807786.0,158.0,0,121.0,84
