timestamp,cadence,gct,heart_rate,index
1697403755,202,0,111,1
1697403756,202,0,111,2
1697403757,202,0,111,3
1697403758,202,0,111,4
1697403759,202,0,111,5
1697403760,175,0,121,6
1697403761,175,0,121,7
1697403762,175,0,121,8
1697403763,175,0,121,9
1697403764,175,0,121,10
1697403765,175,0,121,11
1697403766,175,0,121,12
1697403767,175,0,121,13
1697403768,175,0,121,14
1697403769,175,0,121,15
1697403770,169,0,0,16
1697403771,169,0,0,17
1697403772,169,0,0,18
1697403773,169,0,0,19
1697403774,169,0,0,20
1697403775,169,0,0,21
1697403776,169,0,0,22
1697403777,169,0,0,23
1697403778,169,0,0,24
1697403779,169,0,0,25
1697403780,169,0,0,26
1697403781,169,0,0,27
1697403782,169,0,0,28
1697403783,169,0,0,29
1697403784,169,0,0,30
1697403785,169,0,0,31
1697403786,169,0,0,32
1697403787,169,0,0,33
1697403788,169,0,0,34
1697403789,169,0,0,35
1697403790,169,0,0,36
1697403791,169,0,0,37
1697403792,169,0,0,38
1697403793,169,0,0,39
1697403794,169,0,0,40
1697403795,169,0,0,41
1697403796,169,0,0,42
1697403797,169,0,0,43
1697403798,169,0,0,44
1697403799,169,0,0,45
1697403800,169,0,153,46
1697403801,169,0,153,47
1697403802,169,0,153,48
1697403803,169,0,153,49
1697403804,169,0,153,50
1697403805,169,0,153,51
1697403806,169,0,153,52
1697403807,169,0,153,53
1697403808,169,0,153,54
1697403809,169,0,153,55
1697403810,175,0,0,56
1697403811,175,0,0,57
1697403812,175,0,0,58
1697403813,175,0,0,59
1697403814,175,0,0,60
1697403815,175,0,0,61
1697403816,175,0,0,62
1697403817,175,0,0,63
1697403818,175,0,0,64
1697403819,175,0,0,65
1697403820,163,0,0,66
1697403821,163,0,0,67
1697403822,163,0,0,68
1697403823,163,0,0,69
1697403824,163,0,0,70
1697403825,163,0,0,71
1697403826,163,0,0,72
1697403827,163,0,0,73
1697403828,163,0,0,74
1697403829,163,0,0,75
1697403830,175,0,0,76
1697403831,175,0,0,77
1697403832,175,0,0,78
1697403833,175,0,0,79
1697403834,175,0,0,80
1697403835,175,0,0,81
1697403836,175,0,0,82
1697403837,175,0,0,83
1697403838,175,0,0,84
1697403839,175,0,0,85
1697403840,169,0,0,86
1697403841,169,0,0,87
1697403842,169,0,0,88
