timestamp,cadence,gct,heart_rate,index
1706370880.0,0.0,0,0.0,1
1706370881.0,0.0,0,0.0,2
1706370882.0,0.0,0,0.0,3
1706370883.0,0.0,0,0.0,4
1706370884.0,0.0,0,0.0,5
1706370885.0,0.0,0,0.0,6
1706370886.0,0.0,0,0.0,7
1706370887.0,0.0,0,0.0,8
1706370888.0,0.0,0,0.0,9
1706370889.0,0.0,0,0.0,10
1706370890.0,0.0,0,0.0,11
1706370891.0,152.0,0,0.0,12
1706370892.0,152.0,0,0.0,13
1706370893.0,152.0,0,0.0,14
1706370894.0,152.0,0,0.0,15
1706370895.0,152.0,0,0.0,16
1706370896.0,152.0,0,0.0,17
1706370897.0,152.0,0,0.0,18
1706370898.0,152.0,0,0.0,19
1706370899.0,152.0,0,0.0,20
1706370900.0,152.0,0,0.0,21
1706370901.0,152.0,0,0.0,22
1706370902.0,152.0,0,0.0,23
1706370903.0,152.0,0,0.0,24
1706370904.0,152.0,0,0.0,25
1706370905.0,152.0,0,0.0,26
1706370906.0,152.0,0,0.0,27
1706370907.0,152.0,0,0.0,28
1706370908.0,152.0,0,0.0,29
1706370909.0,152.0,0,96.0,30
1706370910.0,152.0,0,100.0,31
1706370911.0,152.0,0,102.0,32
1706370912.0,154.0,0,104.0,33
1706370913.0,154.0,0,104.0,34
1706370914.0,154.0,0,104.0,35
1706370915.0,154.0,0,107.0,36
1706370916.0,154.0,0,109.0,37
1706370917.0,154.0,0,112.0,38
1706370918.0,154.0,0,114.0,39
1706370919.0,154.0,0,117.0,40
1706370920.0,154.0,0,119.0,41
1706370921.0,152.0,0,120.0,42
1706370922.0,152.0,0,123.0,43
1706370923.0,152.0,0,125.0,44
1706370924.0,152.0,0,125.0,45
1706370925.0,152.0,0,128.0,46
1706370926.0,154.0,0,128.0,47
1706370927.0,154.0,0,131.0,48
1706370928.0,154.0,0,132.0,49
1706370929.0,154.0,0,134.0,50
1706370930.0,154.0,0,137.0,51
1706370931.0,154.0,0,139.0,52
1706370932.0,154.0,0,142.0,53
1706370933.0,154.0,0,144.0,54
1706370934.0,154.0,0,146.0,55
1706370935.0,154.0,0,148.0,56
1706370936.0,154.0,0,150.0,57
1706370937.0,154.0,0,152.0,58
1706370938.0,156.0,0,154.0,59
1706370939.0,156.0,0,156.0,60
1706370940.0,156.0,0,157.0,61
1706370941.0,156.0,0,158.0,62
1706370942.0,156.0,0,157.0,63
1706370943.0,156.0,0,157.0,64
