timestamp,cadence,gct,heart_rate,index
1695518371,170.0,0,130.0,1
1695518372,170.0,0,130.0,2
1695518373,170.0,0,130.0,3
1695518374,170.0,0,130.0,4
1695518375,170.0,0,130.0,5
1695518376,170.0,0,138.0,6
1695518377,170.0,0,138.0,7
1695518378,170.0,0,138.0,8
1695518379,170.0,0,138.0,9
1695518380,170.0,0,138.0,10
1695518381,170.0,0,138.0,11
1695518382,170.0,0,138.0,12
1695518383,170.0,0,138.0,13
1695518384,170.0,0,138.0,14
1695518385,170.0,0,138.0,15
1695518386,170.0,0,151.0,16
1695518387,170.0,0,151.0,17
1695518388,170.0,0,151.0,18
1695518389,170.0,0,151.0,19
1695518390,170.0,0,151.0,20
1695518391,170.0,0,151.0,21
1695518392,170.0,0,151.0,22
1695518393,170.0,0,151.0,23
1695518394,170.0,0,151.0,24
1695518395,170.0,0,151.0,25
1695518396,176.0,0,162.0,26
1695518397,176.0,0,162.0,27
1695518398,176.0,0,162.0,28
1695518399,176.0,0,162.0,29
1695518400,176.0,0,162.0,30
1695518401,176.0,0,162.0,31
1695518402,176.0,0,162.0,32
1695518403,176.0,0,162.0,33
1695518404,176.0,0,162.0,34
1695518405,176.0,0,162.0,35
1695518406,164.0,0,163.0,36
1695518407,164.0,0,163.0,37
1695518408,164.0,0,163.0,38
1695518409,164.0,0,163.0,39
1695518410,164.0,0,163.0,40
1695518411,164.0,0,163.0,41
1695518412,164.0,0,163.0,42
1695518413,164.0,0,163.0,43
1695518414,164.0,0,163.0,44
1695518415,164.0,0,163.0,45
1695518416,176.0,0,168.0,46
1695518417,176.0,0,168.0,47
1695518418,176.0,0,168.0,48
1695518419,176.0,0,168.0,49
1695518420,176.0,0,168.0,50
1695518421,176.0,0,168.0,51
1695518422,176.0,0,168.0,52
1695518423,176.0,0,168.0,53
1695518424,176.0,0,168.0,54
1695518425,176.0,0,168.0,55
1695518426,170.0,0,172.0,56
1695518427,170.0,0,172.0,57
1695518428,170.0,0,172.0,58
1695518429,170.0,0,172.0,59
1695518430,170.0,0,172.0,60
1695518431,170.0,0,172.0,61
1695518432,170.0,0,172.0,62
1695518433,170.0,0,172.0,63
1695518434,170.0,0,172.0,64
1695518435,170.0,0,172.0,65
1695518436,164.0,0,172.0,66
1695518437,164.0,0,172.0,67
1695518438,164.0,0,172.0,68
1695518439,164.0,0,172.0,69
1695518440,164.0,0,172.0,70
1695518441,164.0,0,172.0,71
1695518442,164.0,0,172.0,72
1695518443,164.0,0,172.0,73
1695518444,164.0,0,172.0,74
1695518445,164.0,0,172.0,75
1695518446,170.0,0,174.0,76
1695518447,170.0,0,175.0,77
1695518448,170.0,0,176.0,78
1695518449,164.0,0,176.0,79
1695518450,170.0,0,177.0,80
1695518451,164.0,0,177.0,81
1695518452,170.0,0,178.0,82
1695518453,164.0,0,178.0,83
1695518454,164.0,0,179.0,84
1695518455,170.0,0,181.0,85
1695518456,170.0,0,181.0,86
1695518457,164.0,0,181.0,87
1695518458,170.0,0,181.0,88
1695518459,164.0,0,181.0,89
1695518460,170.0,0,181.0,90
1695518461,164.0,0,180.0,91
1695518462,170.0,0,179.0,92
1695518463,170.0,0,180.0,93
1695518464,164.0,0,180.0,94
1695518465,170.0,0,181.0,95
1695518466,164.0,0,181.0,96
1695518467,170.0,0,181.0,97
1695518468,146.0,0,182.0,98
1695518469,,0,,99
1695518470,,0,,100
1695518471,,0,,101
1695518472,,0,,102
1695518473,,0,,103
1695518474,,0,,104
1695518475,,0,,105
1695518476,,0,,106
1695518477,,0,,107
1695518478,,0,,108
1695518479,,0,,109
1695518480,,0,,110
1695518481,,0,,111
1695518482,,0,,112
1695518483,,0,,113
1695518484,,0,,114
1695518485,,0,,115
1695518486,,0,,116
1695518487,,0,,117
1695518488,,0,,118
1695518489,,0,,119
1695518490,,0,,120
1695518491,,0,,121
1695518492,,0,,122
1695518493,,0,,123
1695518494,,0,,124
1695518495,,0,,125
1695518496,,0,,126
1695518497,,0,,127
1695518498,,0,,128
1695518499,,0,,129
1695518500,,0,,130
1695518501,,0,,131
1695518502,,0,,132
1695518503,,0,,133
1695518504,,0,,134
1695518505,,0,,135
1695518506,,0,,136
1695518507,,0,,137
1695518508,,0,,138
1695518509,,0,,139
1695518510,,0,,140
1695518511,,0,,141
1695518512,,0,,142
1695518513,,0,,143
1695518514,,0,,144
1695518515,,0,,145
1695518516,,0,,146
1695518517,,0,,147
1695518518,,0,,148
1695518519,,0,,149
1695518520,,0,,150
1695518521,,0,,151
1695518522,,0,,152
1695518523,,0,,153
1695518524,,0,,154
1695518525,,0,,155
1695518526,,0,,156
1695518527,,0,,157
1695518528,,0,,158
1695518529,,0,,159
1695518530,,0,,160
1695518531,,0,,161
1695518532,,0,,162
1695518533,,0,,163
1695518534,,0,,164
1695518535,,0,,165
1695518536,,0,,166
1695518537,,0,,167
1695518538,,0,,168
1695518539,,0,,169
1695518540,,0,,170
1695518541,,0,,171
1695518542,,0,,172
1695518543,,0,,173
1695518544,,0,,174
1695518545,,0,,175
1695518546,,0,,176
1695518547,,0,,177
1695518548,,0,,178
1695518549,,0,,179
1695518550,,0,,180
1695518551,,0,,181
1695518552,,0,,182
1695518553,,0,,183
1695518554,,0,,184
1695518555,,0,,185
1695518556,,0,,186
1695518557,,0,,187
1695518558,,0,,188
1695518559,,0,,189
1695518560,,0,,190
1695518561,,0,,191
1695518562,,0,,192
1695518563,,0,,193
1695518564,,0,,194
1695518565,,0,,195
1695518566,,0,,196
1695518567,,0,,197
1695518568,,0,,198
1695518569,,0,,199
1695518570,,0,,200
1695518571,,0,,201
1695518572,,0,,202
1695518573,,0,,203
1695518574,,0,,204
1695518575,,0,,205
1695518576,,0,,206
1695518577,,0,,207
1695518578,,0,,208
1695518579,,0,,209
1695518580,,0,,210
1695518581,,0,,211
1695518582,,0,,212
1695518583,,0,,213
1695518584,,0,,214
1695518585,,0,,215
1695518586,,0,,216
1695518587,,0,,217
1695518588,,0,,218
1695518589,,0,,219
1695518590,,0,,220
1695518591,,0,,221
1695518592,,0,,222
1695518593,,0,,223
1695518594,,0,,224
1695518595,,0,,225
1695518596,,0,,226
1695518597,,0,,227
1695518598,,0,,228
1695518599,,0,,229
1695518600,,0,,230
1695518601,,0,,231
1695518602,,0,,232
1695518603,,0,,233
1695518604,,0,,234
1695518605,,0,,235
1695518606,,0,,236
1695518607,,0,,237
1695518608,,0,,238
1695518609,,0,,239
1695518610,,0,,240
1695518611,,0,,241
1695518612,,0,,242
1695518613,,0,,243
1695518614,,0,,244
1695518615,,0,,245
1695518616,,0,,246
1695518617,,0,,247
1695518618,,0,,248
1695518619,,0,,249
1695518620,,0,,250
1695518621,,0,,251
1695518622,,0,,252
1695518623,,0,,253
1695518624,,0,,254
1695518625,,0,,255
1695518626,,0,,256
1695518627,,0,,257
1695518628,,0,,258
1695518629,,0,,259
1695518630,,0,,260
1695518631,,0,,261
