timestamp,cadence,gct,heart_rate,index
1712517262.0,0.0,0.0,0.0,1
1712517263.0,0.0,0.0,0.0,2
1712517264.0,0.0,0.0,0.0,3
1712517265.0,0.0,0.0,0.0,4
1712517266.0,0.0,0.0,0.0,5
1712517267.0,0.0,0.0,0.0,6
1712517268.0,0.0,0.0,0.0,7
1712517269.0,178.0,0.0,0.0,8
1712517270.0,180.0,0.0,0.0,9
1712517271.0,178.0,0.0,0.0,10
1712517272.0,178.0,0.0,0.0,11
1712517273.0,178.0,0.0,0.0,12
1712517274.0,176.0,0.0,0.0,13
1712517275.0,176.0,0.0,0.0,14
1712517276.0,174.0,0.0,0.0,15
1712517277.0,174.0,0.0,0.0,16
1712517278.0,174.0,0.0,0.0,17
1712517279.0,174.0,0.0,114.0,18
1712517280.0,176.0,0.0,115.0,19
1712517281.0,176.0,0.0,116.0,20
1712517282.0,176.0,0.0,118.0,21
1712517283.0,178.0,0.0,119.0,22
1712517284.0,178.0,0.0,121.0,23
1712517285.0,178.0,0.0,122.0,24
1712517286.0,178.0,0.0,123.0,25
1712517287.0,176.0,0.0,124.0,26
1712517288.0,176.0,0.0,125.0,27
1712517289.0,176.0,0.0,126.0,28
1712517290.0,176.0,0.0,127.0,29
1712517291.0,176.0,0.0,128.0,30
1712517292.0,176.0,0.0,130.0,31
1712517293.0,176.0,0.0,130.0,32
1712517294.0,176.0,0.0,132.0,33
1712517295.0,176.0,0.0,132.0,34
1712517296.0,176.0,0.0,133.0,35
1712517297.0,176.0,0.0,134.0,36
1712517298.0,178.0,0.0,134.0,37
1712517299.0,178.0,0.0,135.0,38
1712517300.0,178.0,0.0,136.0,39
1712517301.0,178.0,0.0,137.0,40
1712517302.0,178.0,0.0,137.0,41
1712517303.0,178.0,0.0,138.0,42
1712517304.0,178.0,0.0,138.0,43
1712517305.0,176.0,0.0,139.0,44
1712517306.0,176.0,0.0,139.0,45
1712517307.0,176.0,0.0,139.0,46
1712517308.0,178.0,0.0,139.0,47
1712517309.0,178.0,0.0,139.0,48
1712517310.0,178.0,0.0,139.0,49
1712517311.0,178.0,0.0,139.0,50
1712517312.0,178.0,0.0,139.0,51
1712517313.0,178.0,0.0,139.0,52
1712517314.0,178.0,0.0,140.0,53
1712517315.0,176.0,0.0,140.0,54
1712517316.0,174.0,0.0,141.0,55
1712517317.0,174.0,0.0,142.0,56
1712517318.0,174.0,0.0,143.0,57
1712517319.0,174.0,0.0,143.0,58
1712517320.0,174.0,0.0,144.0,59
1712517321.0,174.0,0.0,144.0,60
1712517322.0,174.0,0.0,144.0,61
1712517323.0,174.0,0.0,144.0,62
1712517324.0,174.0,0.0,144.0,63
1712517325.0,174.0,0.0,144.0,64
1712517326.0,174.0,0.0,144.0,65
1712517327.0,174.0,0.0,144.0,66
1712517328.0,174.0,0.0,144.0,67
1712517329.0,174.0,0.0,145.0,68
1712517330.0,174.0,0.0,145.0,69
1712517331.0,174.0,0.0,146.0,70
1712517332.0,174.0,0.0,146.0,71
1712517333.0,174.0,0.0,147.0,72
1712517334.0,176.0,0.0,148.0,73
1712517335.0,174.0,0.0,149.0,74
1712517336.0,174.0,0.0,149.0,75
1712517337.0,174.0,0.0,148.0,76
1712517338.0,174.0,0.0,148.0,77
1712517339.0,174.0,0.0,149.0,78
1712517340.0,174.0,0.0,149.0,79
1712517341.0,174.0,0.0,150.0,80
1712517342.0,174.0,0.0,150.0,81
1712517343.0,174.0,0.0,149.0,82
1712517344.0,174.0,0.0,149.0,83
1712517345.0,174.0,0.0,149.0,84
1712517346.0,174.0,0.0,150.0,85
1712517347.0,174.0,0.0,150.0,86
1712517348.0,174.0,0.0,151.0,87
1712517349.0,174.0,0.0,151.0,88
1712517350.0,174.0,0.0,151.0,89
1712517351.0,174.0,0.0,152.0,90
1712517352.0,174.0,0.0,152.0,91
1712517353.0,174.0,0.0,152.0,92
1712517354.0,174.0,0.0,152.0,93
1712517355.0,174.0,0.0,152.0,94
1712517356.0,174.0,0.0,153.0,95
1712517357.0,172.0,0.0,153.0,96
1712517358.0,172.0,0.0,154.0,97
1712517359.0,172.0,0.0,154.0,98
1712517360.0,174.0,0.0,154.0,99
1712517361.0,174.0,0.0,154.0,100
1712517362.0,174.0,0.0,154.0,101
1712517363.0,174.0,0.0,154.0,102
1712517364.0,174.0,0.0,154.0,103
1712517365.0,174.0,0.0,154.0,104
1712517366.0,174.0,0.0,154.0,105
1712517367.0,174.0,0.0,154.0,106
1712517368.0,174.0,0.0,154.0,107
1712517369.0,174.0,0.0,154.0,108
1712517370.0,174.0,0.0,154.0,109
1712517371.0,174.0,0.0,154.0,110
1712517372.0,174.0,0.0,154.0,111
1712517373.0,174.0,0.0,154.0,112
1712517374.0,174.0,0.0,154.0,113
1712517375.0,174.0,0.0,154.0,114
1712517376.0,174.0,0.0,154.0,115
1712517377.0,174.0,0.0,154.0,116
1712517378.0,174.0,0.0,154.0,117
1712517379.0,174.0,0.0,154.0,118
1712517380.0,174.0,0.0,154.0,119
1712517381.0,174.0,0.0,154.0,120
1712517382.0,174.0,0.0,154.0,121
1712517383.0,172.0,0.0,154.0,122
1712517384.0,172.0,0.0,154.0,123
1712517385.0,172.0,0.0,155.0,124
1712517386.0,172.0,0.0,157.0,125
1712517387.0,172.0,0.0,158.0,126
1712517388.0,174.0,0.0,159.0,127
1712517389.0,174.0,0.0,159.0,128
1712517390.0,174.0,0.0,159.0,129
1712517391.0,174.0,0.0,159.0,130
1712517392.0,174.0,0.0,159.0,131
1712517393.0,174.0,0.0,159.0,132
1712517394.0,174.0,0.0,160.0,133
1712517395.0,174.0,0.0,160.0,134
1712517396.0,174.0,0.0,160.0,135
1712517397.0,172.0,0.0,160.0,136
1712517398.0,172.0,0.0,160.0,137
1712517399.0,172.0,0.0,160.0,138
1712517400.0,172.0,0.0,160.0,139
1712517401.0,172.0,0.0,159.0,140
