timestamp,cadence,gct,heart_rate,index
1698602882,0.0,0.0,0.0,1
1698602883,0.0,0.0,0.0,2
1698602884,0.0,0.0,114.0,3
1698602885,174.0,260.0,114.0,4
1698602886,176.0,260.0,114.0,5
1698602887,176.0,260.0,114.0,6
1698602888,176.0,264.0,114.0,7
1698602889,176.0,264.0,115.0,8
1698602890,176.0,254.0,115.0,9
1698602891,176.0,250.0,115.0,10
1698602892,178.0,246.0,115.0,11
1698602893,178.0,238.0,115.0,12
1698602894,180.0,238.0,119.0,13
1698602895,180.0,242.0,119.0,14
1698602896,180.0,242.0,119.0,15
1698602897,180.0,240.0,119.0,16
1698602898,182.0,238.0,119.0,17
1698602899,182.0,240.0,129.0,18
1698602900,180.0,244.0,129.0,19
1698602901,180.0,240.0,129.0,20
1698602902,182.0,240.0,129.0,21
1698602903,182.0,240.0,138.0,22
1698602904,182.0,238.0,138.0,23
1698602905,182.0,240.0,138.0,24
1698602906,182.0,236.0,138.0,25
1698602907,182.0,232.0,138.0,26
1698602908,182.0,232.0,138.0,27
1698602909,182.0,232.0,138.0,28
1698602910,182.0,234.0,138.0,29
1698602911,182.0,236.0,138.0,30
1698602912,182.0,236.0,138.0,31
1698602913,182.0,238.0,138.0,32
1698602914,182.0,240.0,138.0,33
1698602915,182.0,242.0,138.0,34
1698602916,182.0,246.0,138.0,35
1698602917,182.0,246.0,138.0,36
1698602918,182.0,246.0,138.0,37
1698602919,184.0,246.0,138.0,38
1698602920,184.0,244.0,138.0,39
1698602921,184.0,244.0,138.0,40
1698602922,184.0,242.0,138.0,41
1698602923,184.0,238.0,138.0,42
1698602924,184.0,232.0,138.0,43
1698602925,184.0,232.0,138.0,44
1698602926,186.0,230.0,138.0,45
1698602927,186.0,228.0,138.0,46
1698602928,186.0,226.0,138.0,47
1698602929,184.0,226.0,138.0,48
1698602930,184.0,226.0,138.0,49
1698602931,184.0,226.0,138.0,50
1698602932,184.0,224.0,138.0,51
1698602933,184.0,226.0,138.0,52
1698602934,184.0,226.0,138.0,53
1698602935,184.0,228.0,138.0,54
1698602936,186.0,228.0,138.0,55
1698602937,186.0,230.0,138.0,56
1698602938,186.0,230.0,138.0,57
1698602939,184.0,228.0,138.0,58
1698602940,184.0,226.0,138.0,59
1698602941,186.0,224.0,138.0,60
1698602942,184.0,226.0,138.0,61
1698602943,184.0,226.0,138.0,62
1698602944,184.0,226.0,138.0,63
1698602945,184.0,226.0,138.0,64
1698602946,184.0,226.0,138.0,65
1698602947,184.0,226.0,138.0,66
1698602948,184.0,224.0,138.0,67
1698602949,184.0,226.0,138.0,68
1698602950,184.0,224.0,138.0,69
1698602951,184.0,226.0,138.0,70
1698602952,184.0,228.0,138.0,71
1698602953,184.0,230.0,138.0,72
1698602954,184.0,230.0,138.0,73
1698602955,184.0,230.0,138.0,74
1698602956,184.0,228.0,138.0,75
1698602957,184.0,232.0,138.0,76
1698602958,184.0,234.0,138.0,77
1698602959,182.0,232.0,138.0,78
1698602960,182.0,234.0,138.0,79
1698602961,182.0,238.0,138.0,80
1698602962,182.0,238.0,138.0,81
1698602963,184.0,236.0,138.0,82
1698602964,182.0,236.0,138.0,83
1698602965,182.0,236.0,138.0,84
1698602966,184.0,234.0,138.0,85
1698602967,184.0,230.0,138.0,86
1698602968,184.0,230.0,138.0,87
1698602969,184.0,232.0,138.0,88
1698602970,184.0,232.0,138.0,89
1698602971,184.0,232.0,138.0,90
1698602972,184.0,234.0,138.0,91
1698602973,184.0,234.0,138.0,92
1698602974,184.0,234.0,138.0,93
1698602975,184.0,234.0,138.0,94
1698602976,184.0,236.0,138.0,95
1698602977,184.0,236.0,138.0,96
1698602978,184.0,236.0,138.0,97
1698602979,184.0,236.0,138.0,98
1698602980,184.0,236.0,138.0,99
1698602981,184.0,236.0,138.0,100
