time,ax,ay,az
0.0,0.1861724853515625,8.248263549804689,5.516986083984375
0.0100000000000193,0.2827728271484375,7.994650268554688,6.008810424804688
0.019999999999996,0.4855438232421875,7.667913818359375,6.298162841796875
0.0300000000000011,0.6522766113281251,6.4587646484375005,5.214474487304688
0.0400000000000204,0.572125244140625,6.158645629882813,3.762628173828125
0.0499999999999971,0.118133544921875,8.64139404296875,5.451638793945313
0.0600000000000022,0.5520874023437501,8.60550537109375,6.726434326171876
0.0700000000000073,0.25421142578125,9.546087646484375,5.0774993896484375
0.0799999999999983,-0.119927978515625,9.679623413085938,7.015936279296875
0.0900000000000034,0.0776092529296875,7.9325927734375,9.7605224609375
0.1000000000000085,-2.3308197021484376,6.331210327148438,6.77757568359375
0.1099999999999994,-1.8389953613281247,6.189450073242188,3.062350463867188
0.1189999999999997,-0.0868804931640625,8.149868774414063,5.618820190429688
0.1290000000000191,-1.1784942626953123,8.666366577148438,6.287545776367188
0.13900000000001,-1.194644165039063,8.425015258789063,2.828924560546876
0.1490000000000009,-0.2298370361328125,9.220098876953124,4.414306640625
0.1590000000000202,0.6014343261718751,8.816799926757813,8.913998413085938
0.1689999999999969,0.070880126953125,7.130929565429688,7.555014038085938
0.179000000000002,0.3336151123046875,7.230221557617188,3.709991455078125
0.1890000000000071,1.4342010498046875,8.154504394531251,5.118472290039063
0.198999999999998,1.1943450927734376,8.062240600585938,6.888082885742188
0.2090000000000031,0.0801513671875,6.92412109375,4.333108520507813
0.2190000000000083,0.0608612060546875,7.629034423828125,3.9770629882812494
0.2289999999999992,-0.2217620849609375,8.682965087890626,6.9875244140625
0.2390000000000043,-0.92772216796875,8.372378540039064,6.078942871093751
0.2490000000000094,-0.9513488769531252,7.730868530273438,3.978408813476563
0.2590000000000003,-0.487188720703125,7.776776123046876,6.621908569335938
0.2690000000000054,-0.7049133300781251,7.364056396484376,8.276675415039064
0.2789999999999963,-0.9363952636718752,7.114031982421875,5.693887329101563
0.2890000000000015,-0.8345611572265625,7.5638366699218755,4.287051391601563
0.2990000000000066,-0.165386962890625,8.586813354492188,5.783609008789063
0.3089999999999975,0.335858154296875,8.483782958984376,5.787646484375
0.3190000000000026,0.1296478271484375,7.964443969726563,4.640554809570313
0.3290000000000077,0.308941650390625,7.953976440429688,5.858676147460938
0.3389999999999986,0.7932891845703126,8.063586425781251,6.377566528320313
0.3490000000000037,0.8713470458984376,7.481741333007813,5.4371337890625
0.3590000000000088,0.5902191162109376,5.97366943359375,5.1742492675781255
0.3689999999999998,0.4442718505859375,5.615081787109375,5.716317749023438
0.3790000000000191,0.167181396484375,7.764813232421876,5.368795776367188
0.38900000000001,-0.9248809814453126,10.537661743164064,5.809478759765625
0.3990000000000009,-1.1734100341796876,11.161975097656253,5.393170166015626
0.4090000000000202,-1.160400390625,9.976602172851564,5.47421875
0.4189999999999969,-0.7164276123046875,7.086517333984376,8.211627197265626
0.429000000000002,-0.8768798828125001,5.360272216796876,8.893362426757813
0.4390000000000071,-0.7318298339843751,5.551229858398438,4.105364990234375
0.448999999999998,0.7774383544921876,7.512396240234375,2.434896850585938
0.4590000000000032,0.6868194580078125,9.402981567382811,5.672952270507813
0.4690000000000083,-0.325390625,9.392214965820314,6.289340209960938
0.4789999999999992,-0.3201568603515625,8.944802856445314,5.501583862304688
0.4890000000000043,0.8272338867187501,8.539859008789064,7.498489379882813
0.4990000000000094,1.0154998779296875,8.211029052734375,8.226580810546876
0.5090000000000003,-0.3698028564453125,7.260278320312499,4.97716064453125
0.5190000000000055,-0.7807281494140625,6.747070312500001,2.821896362304688
0.5289999999999964,-0.2612396240234375,6.7626220703125,5.191445922851563
0.5390000000000015,-0.373541259765625,7.362860107421875,6.424221801757813
0.5490000000000066,-0.6862213134765626,8.401239013671876,4.4011474609375005
0.5589999999999975,-0.7330261230468751,9.02286071777344,4.768856811523438
0.5690000000000026,-0.408233642578125,9.327017211914065,7.204052734375001
0.5790000000000077,0.060113525390625,8.565878295898438,6.90677490234375
0.5889999999999986,0.1610504150390625,7.30155029296875,5.525958251953125
0.5990000000000038,-0.06280517578125,6.464895629882813,6.0968872070312505
0.6090000000000089,0.1463958740234375,6.683218383789063,6.280368041992188
0.6189999999999998,0.34752197265625,7.443161010742188,4.680929565429688
0.6280000000000001,0.32359619140625,8.056259155273438,4.146636962890625
0.63900000000001,0.146246337890625,8.842071533203125,5.406329345703125
0.6490000000000009,0.11544189453125,9.055459594726564,6.0711669921875
0.6580000000000013,-0.1431060791015625,8.491558837890626,6.2876953125
0.6680000000000064,-0.560162353515625,7.63292236328125,6.729574584960938
0.6779999999999973,-0.4376922607421875,7.186557006835938,6.357229614257813
0.6880000000000024,-0.4179534912109375,6.3570800781250005,5.527603149414063
0.6989999999999981,-0.6290985107421876,5.132528686523438,5.051629638671876
0.7079999999999984,-0.7158294677734376,6.126345825195313,4.152917480468751
0.7180000000000035,-0.203070068359375,9.698016357421876,4.34073486328125
0.7280000000000086,-0.1299468994140625,12.032125854492188,4.973422241210938
0.7379999999999995,-0.1858734130859375,11.191732788085938,5.518930053710938
0.7480000000000189,0.508123779296875,8.401239013671876,7.955322265625001
0.7580000000000098,0.682781982421875,5.961856079101563,10.121502685546876
0.7680000000000007,0.1003387451171875,5.411114501953126,7.564434814453126
0.77800000000002,-0.5570220947265625,6.1178222656250005,2.806195068359376
0.7879999999999967,-0.2208648681640625,7.893264770507813,2.660995483398437
0.7990000000000066,0.2298370361328125,9.420925903320311,5.55736083984375
0.8080000000000211,-0.2136871337890625,9.209930419921877,6.331658935546876
0.8179999999999978,-0.2172760009765625,8.332601928710938,6.904382324218751
0.828000000000003,0.2093505859375,8.57081298828125,8.109494018554688
0.8380000000000081,0.13458251953125,8.631076049804689,7.254446411132813
0.847999999999999,-0.6548187255859376,7.745822143554688,3.5589599609375004
0.8580000000000041,-0.691754150390625,6.82303466796875,2.7964752197265628
0.8680000000000092,0.0393280029296875,6.827969360351563,5.59683837890625
0.8780000000000001,-0.01614990234375,7.540957641601563,5.814712524414063
0.8880000000000052,-0.19140625,8.086465454101564,4.454232788085938
0.8990000000000009,-0.3363067626953125,8.683114624023439,5.789141845703125
0.9080000000000013,-0.32359619140625,9.251950073242188,7.162182617187501
0.9180000000000064,-0.0393280029296875,8.416342163085938,6.237899780273438
0.9279999999999972,-0.078057861328125,7.041806030273438,6.243283081054688
0.9380000000000024,-0.2002288818359375,6.330911254882813,7.036273193359375
0.9480000000000076,0.05682373046875,6.980795288085938,5.5246124267578125
0.9579999999999984,0.198883056640625,7.646231079101563,3.9951568603515626
0.9680000000000036,-0.193798828125,8.373574829101564,4.610348510742188
0.9780000000000086,-0.31163330078125,8.950186157226563,5.1607910156250005
0.9879999999999995,-0.01495361328125,8.935980224609375,5.56573486328125
0.9990000000000094,-0.1063201904296875,8.155850219726563,6.968533325195313
1.0080000000000098,-0.362176513671875,7.521517944335938,7.150369262695313
1.018000000000001,-0.0095703125,7.226632690429688,5.646334838867188
1.02800000000002,0.1326385498046875,6.459362792968751,5.586520385742188
1.0379999999999967,-0.3183624267578125,5.711233520507813,5.7738891601562505
1.0480000000000018,-0.405841064453125,6.830810546875001,3.8070404052734377
1.0580000000000211,-0.3467742919921875,9.611734008789064,4.4090728759765625
1.0679999999999978,-0.1951446533203125,10.572653198242188,5.91923828125
1.078000000000003,-0.5674896240234375,9.904226684570313,5.6502227783203125
1.088000000000008,-0.334661865234375,8.196374511718751,6.906625366210938
1.0990000000000038,0.426776123046875,6.673797607421876,8.975009155273439
1.108000000000004,-0.013458251953125,6.266311645507813,6.98094482421875
1.1180000000000092,0.1435546875,6.845465087890625,3.3850494384765626
1.128,0.5235260009765625,8.190393066406251,4.114636230468751
1.1370000000000005,0.0844879150390625,8.889773559570314,6.612487792968751
1.147999999999996,-0.48389892578125,8.880203247070312,5.76072998046875
1.1580000000000013,-0.1120025634765625,8.675637817382814,5.082882690429688
1.1680000000000064,0.1529754638671875,8.607598876953126,7.85244140625
1.177000000000021,-0.5286102294921875,8.155551147460939,7.12509765625
1.1869999999999976,-0.6739593505859376,7.509704589843751,3.4137603759765627
1.198999999999998,-0.374737548828125,7.252651977539063,3.734515380859375
1.2079999999999984,-0.28172607421875,6.903485107421876,6.630432128906251
1.2169999999999987,-0.3234466552734375,7.127191162109376,5.632577514648438
1.227000000000004,-0.44561767578125,8.3201904296875,4.389932250976563
