time,ax,ay,az,timestamp
0.0,-0.057122802734375,7.617071533203125,7.072760009765625,1721697102387.0
0.0089999999999577,0.1876678466796875,6.9761596679687505,7.28001708984375,1721697102396.0
0.0190000000000054,0.1463958740234375,7.045544433593751,6.079541015625001,1721697102406.0
0.0289999999999963,-0.0474029541015625,6.947448730468751,6.956121826171875,1721697102416.0
0.0389999999999872,0.0509918212890625,7.5264526367187505,6.573159790039063,1721697102426.0
0.0489999999999781,-0.249127197265625,7.242483520507813,7.186856079101563,1721697102436.0
0.058999999999969,-0.3593353271484375,7.129733276367188,5.811123657226563,1721697102446.0
0.0689999999999599,-0.762335205078125,7.068124389648438,6.4587646484375005,1721697102456.0
0.0790000000000077,-0.3219512939453125,7.422674560546875,6.74168701171875,1721697102466.0
0.0889999999999986,-0.2367156982421875,7.27164306640625,7.043899536132813,1721697102476.0
0.0989999999999895,0.160302734375,6.940719604492188,6.553121948242188,1721697102486.0
0.1089999999999804,-0.1694244384765625,6.941467285156251,6.560897827148438,1721697102496.0
0.1189999999999713,0.0596649169921875,7.2531005859375,6.9417663574218755,1721697102506.0
0.1289999999999622,0.049346923828125,7.453628540039063,6.896307373046875,1721697102516.0
0.13900000000001,0.1783966064453125,7.109097290039063,6.452334594726563,1721697102526.0
0.1490000000000009,-0.3887939453125,7.1974731445312505,6.060848999023438,1721697102536.0
0.1589999999999918,-0.5254699707031251,7.166668701171876,6.73271484375,1721697102546.0
0.1689999999999827,-0.4248321533203125,7.526153564453126,7.04075927734375,1721697102556.0
0.1789999999999736,-0.232977294921875,7.000683593750001,6.907223510742188,1721697102566.0
0.1889999999999645,-0.3772796630859375,7.018328857421875,6.289041137695313,1721697102576.0
0.1990000000000122,-0.5674896240234375,6.935336303710938,6.968234252929688,1721697102586.0
0.208999999999996,-0.1449005126953125,7.464395141601563,7.004721069335938,1721697102596.0
0.2189999999999941,-0.0031402587890625,7.07066650390625,6.933840942382813,1721697102606.0
0.228999999999985,-0.01614990234375,7.251007080078126,5.715121459960938,1721697102616.0
0.2389999999999759,-0.4230377197265625,7.1600891113281255,6.791033935546875,1721697102626.0
0.2489999999999668,-0.2211639404296875,7.445254516601563,7.057806396484375,1721697102636.0
0.2589999999999577,-0.530853271484375,7.091452026367188,7.246221923828125,1721697102646.0
0.2690000000000054,-0.471636962890625,6.720153808593751,5.8845458984375005,1721697102656.0
0.2789999999999963,-0.5624053955078125,7.416094970703125,6.382949829101563,1721697102666.0
0.2889999999999872,0.1449005126953125,7.579986572265626,6.9417663574218755,1721697102676.0
0.2989999999999781,0.334063720703125,7.566976928710938,6.507513427734375,1721697102686.0
0.3089999999999691,0.075665283203125,6.600225830078125,6.688900756835938,1721697102696.0
0.31899999999996,-0.3641204833984375,6.911410522460938,6.2643676757812505,1721697102706.0
0.3290000000000077,-0.1030303955078125,7.371084594726563,7.6086975097656255,1721697102716.0
0.3389999999999986,0.3958221435546875,7.73759765625,6.563140869140626,1721697102726.0
0.3489999999999895,0.131890869140625,7.030441284179688,6.1167755126953125,1721697102736.0
0.3589999999999804,-0.7484283447265625,6.895709228515625,6.220703125000001,1721697102746.0
0.3689999999999713,-1.1282501220703125,6.950439453125001,7.156051635742188,1721697102756.0
0.3779999999999859,-0.4293182373046875,7.770046997070313,7.479498291015625,1721697102765.0
0.3879999999999768,0.1514801025390625,7.156051635742188,6.274984741210938,1721697102775.0
0.3979999999999677,0.035888671875,7.036422729492188,5.498892211914063,1721697102785.0
0.4079999999999586,-0.4912261962890625,6.721798706054688,7.092050170898438,1721697102795.0
0.4180000000000063,-0.2561553955078125,7.414749145507813,7.823281860351563,1721697102805.0
0.4279999999999972,0.1244140625,7.2393432617187505,7.648773193359376,1721697102815.0
0.4379999999999882,0.153125,7.210183715820313,4.985385131835938,1721697102825.0
0.4479999999999791,-0.2947357177734375,7.211978149414063,5.684915161132813,1721697102835.0
