time,ax,ay,az,timestamp
0.0,8.472567749023439,0.30924072265625,3.6424011230468754,1706366123151.0
0.0100000000000051,8.535073852539064,0.6630432128906251,4.2520599365234375,1706366123161.0
0.019999999999996,8.828463745117189,0.5323486328125,4.88145751953125,1706366123171.0
0.0300000000000011,8.9494384765625,-0.006280517578125,4.339987182617188,1706366123181.0
0.0400000000000062,8.901138305664062,-1.1441009521484375,4.86351318359375,1706366123191.0
0.0499999999999971,8.631375122070313,-1.1953918457031252,4.263873291015625,1706366123201.0
0.0600000000000022,8.761172485351564,-0.5205352783203125,2.9962554931640626,1706366123211.0
0.0720000000000027,9.604705810546877,-0.232379150390625,3.4137603759765627,1706366123223.0
0.081000000000003,9.74197998046875,0.3707000732421875,3.6450927734375,1706366123232.0
0.0910000000000081,9.240286254882813,0.6676788330078125,3.9688385009765614,1706366123242.0
0.100999999999999,8.86689453125,0.569732666015625,4.7111358642578125,1706366123252.0
0.1110000000000042,8.195028686523438,0.9643585205078126,4.030148315429688,1706366123262.0
0.1210000000000093,8.457315063476564,0.488983154296875,3.5202301025390628,1706366123272.0
0.1310000000000002,9.5332275390625,-0.246435546875,4.146636962890625,1706366123282.0
0.1410000000000053,10.14737243652344,0.5576202392578126,2.581442260742188,1706366123292.0
0.1509999999999962,9.9327880859375,0.5088714599609375,2.457028198242188,1706366123302.0
0.1610000000000013,9.280810546875,-0.303857421875,4.234564208984375,1706366123312.0
0.171999999999997,8.326470947265626,0.13458251953125,3.548492431640625,1706366123323.0
0.1809999999999973,8.389126586914063,-0.0782073974609375,4.1144866943359375,1706366123332.0
0.1920000000000072,9.057702636718751,-0.516796875,5.098883056640625,1706366123343.0
0.2010000000000076,9.54459228515625,0.040673828125,3.647335815429688,1706366123352.0
0.2120000000000033,9.53980712890625,-0.435150146484375,3.721505737304688,1706366123363.0
0.2220000000000084,9.407467651367188,-0.7657745361328125,3.8157135009765626,1706366123373.0
0.2319999999999993,8.846707153320313,0.1655364990234375,2.5756103515625,1706366123383.0
0.2420000000000044,8.75205078125,0.155816650390625,3.3896850585937504,1706366123393.0
0.2520000000000095,8.991607666015625,0.1218719482421875,4.451989746093751,1706366123403.0
0.2620000000000004,9.227127075195312,1.2338226318359375,3.712234497070313,1706366123413.0
0.2720000000000055,9.325970458984376,1.2511688232421876,4.155609130859375,1706366123423.0
0.2819999999999965,9.302044677734376,1.152774047851563,4.140057373046876,1706366123433.0
0.2920000000000016,8.860314941406251,1.0762115478515626,3.2562988281250003,1706366123443.0
0.3020000000000067,8.725881958007813,-0.2190704345703125,3.998745727539063,1706366123453.0
0.3119999999999976,8.657693481445314,-0.472833251953125,3.9845397949218753,1706366123463.0
0.3220000000000027,8.672048950195313,-0.130694580078125,3.3013092041015626,1706366123473.0
0.3320000000000078,8.896353149414063,-1.3489654541015623,4.450045776367188,1706366123483.0
0.3419999999999987,8.472119140625,-1.4623138427734377,4.564739990234376,1706366123493.0
0.3520000000000038,9.381298828125,-0.5782562255859376,4.1095520019531255,1706366123503.0
0.3629999999999995,9.472216796875,-0.7539611816406251,5.324533081054688,1706366123514.0
0.3730000000000046,8.998635864257814,-0.491375732421875,4.243685913085938,1706366123524.0
0.3829999999999955,8.911904907226564,-0.141461181640625,3.079397583007813,1706366123534.0
0.3930000000000007,9.90332946777344,0.1051239013671875,2.9081787109375004,1706366123544.0
0.4030000000000058,9.70010986328125,1.005780029296875,2.248126220703125,1706366123554.0
0.4129999999999967,9.67080078125,1.4871368408203125,3.646438598632813,1706366123564.0
0.4230000000000018,9.175088500976564,1.687664794921875,4.242938232421875,1706366123574.0
0.4330000000000069,8.340377807617188,1.7690124511718752,3.576605224609376,1706366123584.0
0.4429999999999978,7.861563110351563,0.5389282226562501,4.584628295898438,1706366123594.0
0.4530000000000029,8.679226684570313,-0.079254150390625,4.440325927734375,1706366123604.0
