time,ax,ay,az,Unnamed: 4,Unnamed: 5
0.2800000000000011,8.894259644,0.03110351563,3.757543945,1710355782809.0,92.54
0.2900000000000062,9.060693359,0.3687561035,3.979754639,1710355782809.0,92.55
0.3000000000000042,8.447894287,-0.2880065918,4.222900391,1710355782809.0,92.56
0.3100000000000023,7.009356689,-1.098492432,3.755899048,1710355782809.0,92.57
0.3200000000000003,5.641400146,-1.128549194,6.668264771,1710355782809.0,92.58
0.3300000000000054,5.98772583,-0.7538116455,8.477352905,1710355782809.0,92.59
0.3400000000000034,7.981192017,-1.090567017,8.636309814,1710355782809.0,92.6
0.3500000000000014,8.797659302,0.02601928711,6.484484863,1710355782809.0,92.61
0.3600000000000065,8.446398926,1.060360718,5.96260376,1710355782809.0,92.62
0.3700000000000045,6.188253784,-0.6711181641,8.610739136,1710355782819.0,92.63
0.3800000000000025,5.567828369,0.2932403564,7.499386597,1710355782819.0,92.64
0.3900000000000005,5.440423584,1.00921936,7.272839355,1710355782819.0,92.65
0.4000000000000057,8.370584106,-0.3363067627,6.114682007,1710355782819.0,92.66
0.4100000000000037,8.401986694,0.3191101074,4.956674194,1710355782819.0,92.67
0.4200000000000017,8.701208496,0.1752563477,4.743585205,1710355782819.0,92.68
0.4300000000000068,8.274581909,0.372644043,5.045947266,1710355782819.0,92.69
0.4400000000000048,6.278125,-0.06026306152,6.591851807,1710355782819.0,92.7
0.4500000000000028,4.095645142,-0.4327575684,6.671554565,1710355782819.0,92.71
0.4600000000000008,5.72902832,-0.757699585,7.378860474,1710355782819.0,92.72
0.4700000000000059,11.16870422,-0.683380127,7.381103516,1710355782819.0,92.73
0.480000000000004,12.21740112,-0.07731018066,5.995202637,1710355782819.0,92.74
0.490000000000002,8.250805664,0.01196289063,4.844522095,1710355782819.0,92.75
0.5,4.440625,0.461618042,7.852590942,1710355782819.0,92.76
0.5100000000000051,5.080490112,0.03155212402,9.609640503,1710355782819.0,92.77
0.5200000000000031,6.127392578,0.7707092285,8.925064087,1710355782819.0,92.78
0.5300000000000011,7.365252686,0.8752349854,5.016638184,1710355782819.0,92.79
0.5400000000000063,9.287091064,-0.1175354004,4.070672607,1710355782819.0,92.8
0.5500000000000043,9.523956299,-0.6166870117,6.17913208,1710355782819.0,92.81
0.5600000000000023,7.929003906,0.2175750732,7.228875732,1710355782819.0,92.82
0.5700000000000003,6.069522095,0.7201660156,9.338830566,1710355782819.0,92.83
0.5800000000000054,5.779421997,-0.2102478027,7.9447052,1710355782819.0,92.84
0.5900000000000034,7.57774353,0.09271240234,5.403936768,1710355782819.0,92.85
0.6000000000000014,9.071908569,-0.1635925293,3.897360229,1710355782819.0,92.86
0.6100000000000065,9.256436157,-0.8085418701,3.027059937,1710355782819.0,92.87
0.6200000000000045,8.116970825,-0.7210632324,2.995956421,1710355782819.0,92.88
0.6300000000000026,6.067578125,0.2806793213,7.282559204,1710355782819.0,92.89
0.6400000000000006,6.730770874,0.3521575928,8.4396698,1710355782819.0,92.9
0.6500000000000057,6.539215088,0.4261779785,8.081381226,1710355782819.0,92.91
0.6600000000000037,7.581182861,0.8000183105,6.725238037,1710355782819.0,92.92
0.6700000000000017,8.790332031,0.699230957,5.204605103,1710355782819.0,92.93
0.6800000000000068,7.930200195,-0.4224395752,6.470877075,1710355782819.0,92.94
0.6900000000000048,5.893518066,0.1281524658,7.113583374,1710355782819.0,92.95
0.7000000000000028,5.446554565,0.4031494141,7.55725708,1710355782819.0,92.96
0.7100000000000009,6.152365112,0.1025817871,8.141943359,1710355782819.0,92.97
0.720000000000006,8.039511108,0.03185119629,6.665124512,1710355782819.0,92.98
0.730000000000004,8.613580322,-0.3058013916,5.248568726,1710355782819.0,92.99
0.740000000000002,8.224935913,-0.4701416016,4.701416016,1710355782819.0,93.0
0.75,6.474017334,-0.3825134277,4.369445801,1710355782819.0,93.01
0.7600000000000051,3.617129517,-0.04575805664,5.220455933,1710355782819.0,93.02
0.7700000000000031,5.748468018,0.153125,7.338485718,1710355782819.0,93.03
0.7800000000000011,11.50575867,0.8655151367,7.789187622,1710355782819.0,93.04
0.7900000000000063,13.57189941,0.4631134033,6.285153198,1710355782819.0,93.05
0.8000000000000043,9.44156189,0.3552978516,5.657400513,1710355782819.0,93.06
0.8100000000000023,4.338342285,-0.5516387939,8.365948486,1710355782819.0,93.07
0.8200000000000003,4.13706665,-0.7153808594,10.07649231,1710355782819.0,93.08
0.8300000000000054,4.98314209,-0.2603424072,9.921273804,1710355782819.0,93.09
0.8400000000000034,6.642544556,0.3328674316,5.307485962,1710355782819.0,93.1
0.8500000000000014,8.851193237,0.06175842285,2.181582642,1710355782819.0,93.11
0.8600000000000065,10.23171082,-0.1016845703,3.858331299,1710355782819.0,93.12
0.8700000000000045,8.496343994,0.6645385742,6.591253662,1710355782819.0,93.13
0.8800000000000026,6.119018555,-0.1478912354,11.3328949,1710355782819.0,93.14
0.8900000000000006,7.173696899,0.1447509766,7.401141357,1710355782819.0,93.15
0.9000000000000057,6.49928894,0.9404327393,7.329364014,1710355782819.0,93.16
0.9100000000000036,9.198266602,0.7635314941,3.520230103,1710355782819.0,93.17
0.9200000000000016,9.380551147,0.3908874512,3.525762939,1710355782819.0,93.18
0.9300000000000068,8.164074707,0.25675354,3.542211914,1710355782819.0,93.19
0.9400000000000048,5.808731079,-0.5193389893,4.552328491,1710355782819.0,93.2
0.9500000000000028,5.158099365,-0.7541107178,7.342074585,1710355782819.0,93.21
0.9600000000000009,6.336444092,-0.6304443359,8.696871948,1710355782819.0,93.22
0.970000000000006,8.711077881,-0.8234954834,7.964144897,1710355782819.0,93.23
0.980000000000004,9.772335815,0.3285308838,6.098831177,1710355782819.0,93.24
0.990000000000002,8.494998169,-0.138470459,6.282162476,1710355782819.0,93.25
1.0,6.227432251,0.110357666,7.240539551,1710355782819.0,93.26
1.0100000000000051,4.636068726,0.06011352539,7.640698242,1710355782819.0,93.27
1.0200000000000031,5.449694824,0.6274536133,7.425216675,1710355782819.0,93.28
1.0300000000000011,7.478900146,1.118380737,5.252905273,1710355782819.0,93.29
1.0400000000000065,8.762817383,0.507824707,4.103421021,1710355782819.0,93.3
1.0500000000000045,8.606402588,0.3046051025,3.859976196,1710355782819.0,93.31
1.0600000000000025,6.380108643,0.2905487061,5.217016602,1710355782819.0,93.32
1.0700000000000005,5.081536865,0.01106567383,7.759729004,1710355782819.0,93.33
1.0800000000000054,8.385836792,-0.361428833,9.46668396,1710355782819.0,93.34
1.0900000000000034,11.27352905,-0.2382110596,7.916293335,1710355782819.0,93.35
1.1000000000000014,8.989962769,-0.1653869629,5.564987183,1710355782819.0,93.36
1.1100000000000063,9.345410156,-0.3708496094,3.093453979,1710355782819.0,93.37
1.1200000000000043,5.735009766,-0.4302154541,7.571014404,1710355782819.0,93.38
1.1300000000000026,7.220053101,-0.5782562256,5.015740967,1710355782819.0,93.39
1.1400000000000006,9.196322632,-0.2220611572,6.056811523,1710355782819.0,93.4
1.1500000000000057,8.462548828,-0.1499847412,8.185009766,1710355782819.0,93.41
1.1600000000000037,7.506414795,1.0131073,8.72618103,1710355782819.0,93.42
1.1700000000000017,6.521420288,0.5456573486,6.843969727,1710355782819.0,93.43
1.1800000000000068,7.497592163,-0.3653167725,5.361169434,1710355782819.0,93.44
1.1900000000000048,7.863058472,0.1084136963,4.39307251,1710355782819.0,93.45
1.2000000000000028,7.964892578,-0.599041748,4.353445435,1710355782819.0,93.46
1.2100000000000009,7.946200562,-0.08927307129,4.551580811,1710355782819.0,93.47
1.220000000000006,7.601669312,0.5673400879,5.342477417,1710355782819.0,93.48
1.230000000000004,7.069619751,0.5154510498,7.014291382,1710355782819.0,93.49
1.240000000000002,6.85892334,0.07925415039,7.723690796,1710355782819.0,93.5
1.25,7.836141968,-0.05158996582,7.088162231,1710355782819.0,93.51
1.2600000000000051,7.723391724,0.3705505371,6.531738281,1710355782819.0,93.52
1.2700000000000031,7.331307983,-0.01375732422,6.695031738,1710355782819.0,93.53
1.2800000000000011,6.581982422,-0.6404632568,6.917990112,1710355782819.0,93.54
1.2900000000000065,6.273190308,0.2047149658,6.915298462,1710355782819.0,93.55
1.3000000000000045,6.341229248,0.4429260254,6.872232056,1710355782819.0,93.56
1.3100000000000025,7.299157715,0.1761535645,6.704302979,1710355782819.0,93.57
1.3200000000000005,7.92616272,-0.1597045898,6.171057129,1710355782819.0,93.58
1.3300000000000054,7.787243652,-0.4230377197,5.217764282,1710355782819.0,93.59
1.3400000000000034,6.071316528,0.7837188721,4.395913696,1710355782819.0,93.6
1.3500000000000014,4.331463623,0.3159698486,4.727883911,1710355782819.0,93.61
1.3600000000000063,7.853488159,0.4768707275,6.750360107,1710355782819.0,93.62
1.3700000000000043,13.24411621,0.95703125,8.061791992,1710355782819.0,93.63
1.3800000000000026,11.63959351,-0.3165679932,7.541854858,1710355782819.0,93.64
1.3900000000000006,6.62071228,0.02841186523,7.212277222,1710355782819.0,93.65
1.4000000000000057,3.431106567,-0.6945953369,7.548284912,1710355782819.0,93.66
1.4100000000000037,5.128790283,-0.9398345947,9.382644653,1710355782819.0,93.67
1.4200000000000017,6.18571167,-0.6772491455,7.655801392,1710355782819.0,93.68
1.4300000000000068,7.670007324,-0.2032196045,3.51723938,1710355782819.0,93.69
1.4400000000000048,9.23699646,0.2050140381,3.461462402,1710355782819.0,93.7
1.4500000000000028,9.711325073,0.2760437012,5.94286499,1710355782819.0,93.71
1.4600000000000009,7.495349121,-0.1016845703,9.231164551,1710355782819.0,93.72
1.470000000000006,6.378762817,0.2165283203,10.14243774,1710355782819.0,93.73
1.480000000000004,6.202011108,1.135876465,8.103811646,1710355782819.0,93.74
1.490000000000002,8.063735962,0.9115722656,4.488775635,1710355782819.0,93.75
1.5,8.776425171,0.4067382813,3.881359863,1710355782819.0,93.76
1.5100000000000051,8.926260376,0.2796325684,3.383853149,1710355782819.0,93.77
1.5200000000000031,7.880853271,0.4047943115,3.057266235,1710355782819.0,93.78
1.5300000000000011,6.0306427,-0.3461761475,5.451040649,1710355782819.0,93.79
1.5400000000000065,5.650970459,-0.6301452637,7.561444092,1710355782819.0,93.8
1.5500000000000045,7.150518799,-0.7823730469,9.04289856,1710355782819.0,93.81
1.5600000000000025,8.55256958,-1.286459351,8.116073608,1710355782820.0,93.82
1.5700000000000005,5.73291626,0.8698516846,7.675839233,1710355782820.0,93.83
1.5800000000000054,7.124200439,0.5486480713,6.456521606,1710355782820.0,93.84
1.5900000000000034,6.840679932,0.07641296387,6.834848022,1710355782821.0,93.85
1.6000000000000014,6.524710083,0.2506225586,8.368490601,1710355782821.0,93.86
1.6100000000000063,6.270199585,0.09555358887,5.267709351,1710355782823.0,93.87
1.6200000000000043,6.87746582,0.08344116211,6.212329102,1710355782823.0,93.88
1.6300000000000026,8.877212524,0.2948852539,6.135168457,1710355782825.0,93.89
1.6400000000000006,7.616921997,0.3778778076,6.470877075,1710355782825.0,93.9
1.6500000000000057,5.988623047,-0.6404632568,7.43119812,1710355782825.0,93.91
1.6600000000000037,4.905831909,0.6581085205,7.120462036,1710355782826.0,93.92
1.6700000000000017,5.926864624,1.051837158,6.778622437,1710355782826.0,93.93
1.6800000000000068,7.974462891,1.078903198,5.337692261,1710355782827.0,93.94
1.6900000000000048,9.200808716,0.8136260986,4.679135132,1710355782829.0,93.95
1.7000000000000028,8.68132019,0.4477111816,4.679135132,1710355782829.0,93.96
1.7100000000000009,6.852044678,0.7233062744,5.820394897,1710355782829.0,93.97
1.720000000000006,4.383053589,0.1468444824,6.545495605,1710355782829.0,93.98
1.730000000000004,5.772543335,-0.6063690186,7.806533813,1710355782829.0,93.99
1.740000000000002,10.5370636,-0.684576416,8.338882446,1710355782829.0,94.0
1.75,11.89993591,-0.2859130859,6.135317993,1710355782829.0,94.01
1.7600000000000051,8.053717041,-0.450402832,5.075704956,1710355782829.0,94.02
1.7700000000000031,4.840484619,-0.1163391113,6.829614258,1710355782858.0,94.03
1.7800000000000011,5.327523804,-0.1489379883,9.02046814,1710355782859.0,94.04
1.7900000000000065,5.962304688,-0.0491973877,8.247814941,1710355782859.0,94.05
1.8000000000000045,7.506265259,-0.03663635254,4.954281616,1710355782859.0,94.06
1.8100000000000025,9.92605896,-0.5812469482,6.920980835,1710355782859.0,94.07
1.8200000000000005,7.698718262,1.138717651,9.562835693,1710355782859.0,94.08
1.8300000000000047,6.319845581,1.141110229,8.853884888,1710355782859.0,94.09
1.840000000000004,9.111087036,-0.3919342041,4.234863281,1710355782859.0,94.1
1.8500000000000008,5.767459106,0.2516693115,6.59753418,1710355782859.0,94.11
1.8600000000000063,7.309326172,0.07402038574,4.444961548,1710355782859.0,94.12
1.8700000000000043,9.054562378,0.2531646729,4.013400269,1710355782859.0,94.13
1.8800000000000023,8.859268188,-0.3558959961,4.009512329,1710355782859.0,94.14
1.8900000000000008,7.736700439,-0.569732666,4.340435791,1710355782859.0,94.15
1.9000000000000057,7.029095459,-0.2017242432,5.381207275,1710355782859.0,94.16
1.910000000000004,6.806436157,-0.1755554199,9.044992065,1710355782859.0,94.17
1.9200000000000017,6.960308838,-0.1940979004,8.20340271,1710355782859.0,94.18
1.9300000000000068,7.760476685,0.4794128418,5.891424561,1710355782859.0,94.19
1.9400000000000048,8.316601563,0.2314819336,4.872784424,1710355782859.0,94.2
1.9500000000000028,7.734457397,-0.4777679443,6.070419312,1710355782859.0,94.21
1.9600000000000009,6.158795166,0.06026306152,7.195529175,1710355782859.0,94.22
1.970000000000006,5.78510437,0.625958252,7.978649902,1710355782859.0,94.23
1.980000000000004,6.023764038,0.490927124,8.227178955,1710355782859.0,94.24
1.990000000000002,7.560845947,0.5200866699,6.860119629,1710355782859.0,94.25
2.0,8.265759277,-0.2495758057,5.678335571,1710355782859.0,94.26
2.010000000000005,8.134317017,-0.3274841309,4.984338379,1710355782859.0,94.27
2.020000000000003,6.666021729,0.4264770508,4.044952393,1710355782859.0,94.28
2.030000000000001,4.086672974,0.2515197754,4.468139648,1710355782859.0,94.29
2.0400000000000063,6.058605957,-0.4029998779,6.523214722,1710355782859.0,94.3
2.0500000000000043,13.18714294,0.1519287109,6.859820557,1710355782859.0,94.31
2.0600000000000023,11.66875305,0.6165374756,7.449740601,1710355782859.0,94.32
2.0700000000000003,9.035122681,-0.05173950195,7.394113159,1710355782859.0,94.33
2.0800000000000054,4.401147461,-0.6190795898,8.400491333,1710355782859.0,94.34
2.0900000000000034,4.345968628,-0.8131774902,10.0081543,1710355782859.0,94.35
2.1000000000000014,5.594744873,-0.3541015625,9.300997925,1710355782859.0,94.36
2.1100000000000065,6.418688965,0.03633728027,4.624105835,1710355782859.0,94.37
2.1200000000000045,8.422921753,0.131741333,2.938684082,1710355782859.0,94.38
2.1300000000000026,8.974411011,0.06923522949,4.611245728,1710355782859.0,94.39
2.140000000000001,8.652011108,0.4317108154,7.050778198,1710355782859.0,94.4
2.1500000000000057,7.474563599,0.5908172607,9.182116699,1710355782859.0,94.41
2.160000000000004,6.464147949,0.9316101074,9.741082764,1710355782859.0,94.42
2.1700000000000017,7.423272705,1.197335815,6.396856689,1710355782859.0,94.43
2.180000000000007,8.839230347,0.4415802002,4.079794312,1710355782859.0,94.44
2.190000000000005,9.145779419,-0.06519775391,3.483892822,1710355782859.0,94.45
2.200000000000003,7.785150146,-0.1185821533,2.255603027,1710355782859.0,94.46
2.210000000000001,5.487677002,-0.3920837402,4.922280884,1710355782859.0,94.47
2.220000000000006,5.562445068,-0.7253997803,7.106854248,1710355782859.0,94.48
2.230000000000004,6.819894409,-0.9842468262,8.285198975,1710355782859.0,94.49
2.240000000000002,8.614028931,-0.9507507324,8.464492798,1710355782859.0,94.5
2.25,9.460403442,0.06669311523,6.741687012,1710355782859.0,94.51
2.260000000000005,8.311367798,-0.1888641357,7.006665039,1710355782859.0,94.52
2.270000000000003,6.02869873,0.2234069824,7.272689819,1710355782859.0,94.53
2.280000000000001,4.958468628,0.552835083,6.944158936,1710355782859.0,94.54
2.2900000000000063,5.381954956,0.6684265137,7.12883606,1710355782859.0,94.55
2.3000000000000043,8.673095703,0.761138916,4.537973022,1710355782859.0,94.56
2.3100000000000023,7.234109497,1.12989502,5.783609009,1710355782859.0,94.57
2.3200000000000003,9.033178711,0.4448699951,3.805844116,1710355782859.0,94.58
2.3300000000000054,7.412805176,0.9843963623,5.067630005,1710355782859.0,94.59
2.3400000000000034,4.583880615,0.1604522705,6.634918213,1710355782859.0,94.6
2.3500000000000014,6.257339478,-0.7883544922,8.541204834,1710355782859.0,94.61
2.3600000000000065,10.34879761,-0.3932800293,9.231314087,1710355782859.0,94.62
2.3700000000000045,11.39300842,-0.5335449219,6.254647827,1710355782859.0,94.63
2.3800000000000026,7.764364624,-0.9884338379,5.223596191,1710355782859.0,94.64
2.390000000000001,4.777529907,0.008374023438,6.697872925,1710355782861.0,94.65
2.4000000000000057,5.257839966,-0.314175415,8.445352173,1710355782861.0,94.66
2.410000000000004,6.172702026,0.2275939941,7.89715271,1710355782861.0,94.67
2.4200000000000017,7.341027832,0.3545501709,4.941571045,1710355782861.0,94.68
2.430000000000007,8.960653687,-0.2268463135,5.278625488,1710355782861.0,94.69
2.440000000000005,10.1116333,-0.08717956543,7.139602661,1710355782861.0,94.7
2.450000000000003,8.288937378,1.167129517,9.26869812,1710355782861.0,94.71
2.460000000000001,6.293228149,0.8059997559,7.885488892,1710355782861.0,94.72
2.470000000000006,5.62539978,0.7101470947,6.560897827,1710355782861.0,94.73
2.480000000000004,6.922177124,-0.09450683594,4.914056396,1710355782861.0,94.74
2.490000000000002,8.89440918,-0.1344329834,3.965698242,1710355782861.0,94.75
2.5,8.581729126,-0.3937286377,3.76472168,1710355782861.0,94.76
2.510000000000005,7.962799072,-0.2941375732,4.474719238,1710355782861.0,94.77
2.520000000000003,7.346560669,-0.251071167,6.173300171,1710355782861.0,94.78
2.530000000000001,6.987823486,-0.1650878906,8.745321655,1710355782861.0,94.79
2.5400000000000063,6.680526733,-0.006280517578,8.045043945,1710355782861.0,94.8
2.5500000000000043,7.52286377,-0.001794433594,6.123205566,1710355782861.0,94.81
2.5600000000000023,8.221646118,0.3120819092,4.945458984,1710355782861.0,94.82
2.5700000000000003,7.545443726,-0.3105865479,5.877218628,1710355782861.0,94.83
2.5800000000000054,6.516934204,0.1780975342,7.10177002,1710355782861.0,94.84
2.5900000000000034,6.200665283,0.7255493164,7.685858154,1710355782861.0,94.85
2.6000000000000014,6.19961853,0.4510009766,7.936779785,1710355782861.0,94.86
2.6100000000000065,6.948345947,0.5510406494,7.253250122,1710355782861.0,94.87
2.6200000000000045,8.233459473,-0.2051635742,5.979650879,1710355782861.0,94.88
2.6300000000000026,8.411407471,-0.2397064209,4.821194458,1710355782861.0,94.89
2.640000000000001,6.841876221,0.2334259033,4.006671143,1710355782861.0,94.9
2.6500000000000057,4.127197266,-0.09645080566,3.927267456,1710355782861.0,94.91
2.660000000000004,5.904135132,-0.8575897217,5.896957397,1710355782861.0,94.92
2.6700000000000017,11.03890686,0.1772003174,8.025454712,1710355782861.0,94.93
2.680000000000007,13.35776367,0.5470031738,8.238693237,1710355782861.0,94.94
2.690000000000005,9.649417114,-0.2779876709,7.720101929,1710355782861.0,94.95
2.700000000000003,4.057363892,-0.2637817383,8.154055786,1710355782861.0,94.96
2.710000000000001,4.187908936,0.04620666504,8.998934937,1710355782861.0,94.97
2.720000000000006,5.929556274,0.3861022949,8.63107605,1710355782861.0,94.98
2.730000000000004,7.059451294,0.1066192627,4.432250977,1710355782861.0,94.99
2.740000000000002,8.036968994,0.5283111572,2.540319824,1710355782861.0,95.0
2.75,8.586514282,0.2764923096,4.830316162,1710355782861.0,95.01
2.760000000000005,9.151611328,-0.05727233887,7.368841553,1710355782861.0,95.02
2.770000000000003,6.765762329,0.5495452881,10.91838074,1710355782861.0,95.03
2.780000000000001,6.430801392,0.9899291992,9.67663269,1710355782861.0,95.04
2.7900000000000063,8.459857178,0.7826721191,5.046246338,1710355782861.0,95.05
2.8000000000000043,8.809024048,-0.2296875,3.112744141,1710355782861.0,95.06
2.8100000000000023,8.348901367,-0.3144744873,3.832461548,1710355782861.0,95.07
2.8200000000000003,7.423571777,-0.3517089844,3.485687256,1710355782861.0,95.08
2.8300000000000054,6.051577759,-0.8640197754,5.122360229,1710355782861.0,95.09
2.8400000000000034,5.335598755,-0.4626647949,7.431497192,1710355782861.0,95.1
2.8500000000000014,6.798660278,-0.7950836182,7.731466675,1710355782861.0,95.11
2.8600000000000065,9.16895752,-1.024023438,7.578640747,1710355782861.0,95.12
2.8700000000000045,9.437524414,0.4012054443,7.129733276,1710355782861.0,95.13
2.8800000000000026,7.644586182,0.2485290527,7.32024231,1710355782861.0,95.14
2.890000000000001,5.872283936,0.2056121826,7.237698364,1710355782861.0,95.15
2.9000000000000057,5.209390259,0.388494873,6.89256897,1710355782861.0,95.16
2.910000000000004,5.731420898,0.801663208,6.512597656,1710355782861.0,95.17
2.9200000000000017,7.699465942,1.095651245,5.668017578,1710355782861.0,95.18
2.930000000000007,8.99609375,0.544909668,4.473971558,1710355782861.0,95.19
2.940000000000005,8.808126831,0.2954833984,4.015045166,1710355782861.0,95.2
2.950000000000003,6.452185059,0.4867401123,5.747421265,1710355782861.0,95.21
2.960000000000001,4.273443604,0.04366455078,6.543551636,1710355782861.0,95.22
2.970000000000006,6.232516479,-0.748727417,8.060296631,1710355782861.0,95.23
2.980000000000004,10.82118225,-0.3937286377,8.627636719,1710355782861.0,95.24
2.990000000000002,11.87840271,-0.325390625,6.237750244,1710355782861.0,95.25
3.0,8.449987793,-1.193746948,5.431750488,1710355782861.0,95.26
3.010000000000005,4.681228638,0.09794616699,7.407421875,1710355782861.0,95.27
3.020000000000003,4.849456787,-0.03947753906,9.11288147,1710355782861.0,95.28
3.030000000000001,5.650970459,0.6527252197,8.347705078,1710355782861.0,95.29
3.0400000000000063,7.207940674,0.8335144043,4.902841187,1710355782861.0,95.3
3.0500000000000043,8.737994385,-0.07147827148,4.339239502,1710355782861.0,95.31
3.0600000000000023,10.42521057,-0.2139862061,5.961407471,1710355782861.0,95.32
3.0700000000000003,8.335742188,0.5767608643,7.731167603,1710355782861.0,95.33
3.0800000000000054,6.216815186,0.4996002197,9.691137695,1710355782861.0,95.34
3.0900000000000034,5.42008667,0.04142150879,7.415795898,1710355782861.0,95.35
3.1000000000000014,7.499685669,0.4457672119,5.956771851,1710355782861.0,95.36
3.1100000000000065,8.531784058,-0.2471832275,3.991119385,1710355782861.0,95.37
3.1200000000000045,9.097927856,-0.6968383789,3.178988647,1710355782861.0,95.38
3.1300000000000026,8.44236145,-0.2190704346,3.147885132,1710355782861.0,95.39
3.140000000000001,6.961953735,-0.004336547852,6.597235107,1710355782861.0,95.4
3.1500000000000057,6.012548828,0.02257995605,8.014389038,1710355782861.0,95.41
3.160000000000004,6.375772095,-0.03334655762,8.081082153,1710355782861.0,95.42
3.1700000000000017,7.380804443,0.3357086182,7.200015259,1710355782861.0,95.43
3.180000000000007,8.724536133,0.5295074463,5.700616455,1710355782861.0,95.44
3.190000000000005,8.04833374,-0.0756652832,6.173001099,1710355782861.0,95.45
3.200000000000003,6.842922974,0.1152923584,7.017581177,1710355782861.0,95.46
3.210000000000001,5.826675415,0.06310424805,7.390823364,1710355782861.0,95.47
3.220000000000006,5.729626465,0.4888336182,7.412506104,1710355782861.0,95.48
3.230000000000004,6.855484009,0.5598632813,7.067227173,1710355782861.0,95.49
3.240000000000002,8.303292847,-0.5202362061,5.586968994,1710355782861.0,95.5
3.25,8.726928711,0.1833312988,4.342379761,1710355782861.0,95.51
3.260000000000005,7.420431519,0.335559082,4.546047974,1710355782861.0,95.52
3.270000000000003,4.833605957,-0.2223602295,4.910916138,1710355782861.0,95.53
3.280000000000001,5.16138916,-0.5220306396,6.799856567,1710355782861.0,95.54
3.2900000000000063,9.134713745,0.4330566406,8.429650879,1710355782861.0,95.55
3.3000000000000043,12.8625,0.3717468262,7.401141357,1710355782861.0,95.56
3.3100000000000023,10.39066772,0.0296081543,6.18182373,1710355782861.0,95.57
3.3200000000000003,5.641101074,-0.2470336914,7.118966675,1710355782861.0,95.58
3.3300000000000054,4.329370117,-0.5896209717,9.484030151,1710355782861.0,95.59
3.3400000000000034,5.962753296,-0.4539916992,9.738391113,1710355782861.0,95.6
3.3500000000000014,5.975613403,0.1481903076,5.964547729,1710355782861.0,95.61
3.3600000000000065,7.660586548,0.3108856201,3.149829102,1710355782861.0,95.62
3.3700000000000045,8.701806641,0.02975769043,4.428363037,1710355782861.0,95.63
3.3800000000000026,9.24163208,0.2723052979,6.583926392,1710355782861.0,95.64
3.390000000000001,7.77767334,0.7913452148,9.233108521,1710355782861.0,95.65
3.4000000000000057,6.666021729,0.4384399414,9.176733398,1710355782861.0,95.66
3.410000000000004,7.529443359,0.878225708,6.491662598,1710355782861.0,95.67
3.4200000000000017,8.120858765,-0.01196289063,4.314117432,1710355782861.0,95.68
3.430000000000007,8.751004028,-0.02452392578,3.991119385,1710355782861.0,95.69
3.440000000000005,8.098428345,0.1097595215,2.727838135,1710355782861.0,95.7
3.450000000000003,6.120962524,-0.5402740479,4.396661377,1710355782861.0,95.71
3.460000000000001,5.468386841,-0.0660949707,6.64239502,1710355782861.0,95.72
3.470000000000006,7.099078369,-0.5851348877,8.111138916,1710355782861.0,95.73
3.480000000000004,8.438772583,-1.038977051,8.775976563,1710355782861.0,95.74
3.490000000000002,8.764312744,0.02347717285,7.271792603,1710355782861.0,95.75
