time,ax,ay,az
0.0,-0.3647186279296875,7.91165771484375,5.311373901367188
0.0099999999999909,-0.6108551025390625,7.739392089843751,5.711831665039063
0.0199999999999818,-0.7977752685546876,7.837188720703126,6.049783325195313
0.0299999999999727,-0.49466552734375,7.909115600585938,4.975216674804688
0.0399999999999636,-0.3401947021484375,8.138653564453126,4.9623565673828125
0.0499999999999545,-0.39656982421875,8.119662475585939,6.133374023437501
0.0610000000000354,-0.53533935546875,7.638604736328125,5.940023803710938
0.0710000000000334,0.255108642578125,6.756640625,3.874331665039063
0.0810000000000243,0.5209838867187501,10.673291015625,3.994558715820313
0.0910000000000081,0.7059600830078125,9.499282836914062,8.382546997070314
0.100999999999999,0.7811767578125001,4.893270874023438,5.543902587890625
0.11099999999999,-0.9212921142578124,6.109597778320313,7.662231445312501
0.1209999999999809,0.2308837890625,8.081680297851562,9.30997009277344
0.1309999999999718,0.855047607421875,8.380603027343751,4.561151123046876
0.1409999999999627,-0.47911376953125,8.833099365234375,-0.1736114501953125
0.1509999999999536,0.364569091796875,8.444305419921875,1.903146362304688
0.1610000000000653,2.1437500000000003,7.7791687011718755,12.8625
0.1710000000000562,-1.0338928222656252,5.924771118164063,9.13187255859375
0.1820000000000163,-1.1206237792968752,7.355233764648438,1.0926605224609376
0.1920000000000072,-0.7361663818359375,9.36978454589844,4.188507080078125
0.2019999999999981,0.3802703857421875,8.798855590820313,10.155746459960938
0.211999999999989,-1.6022796630859375,7.511199951171876,6.10526123046875
0.22199999999998,-1.571026611328125,9.186453247070313,0.454888916015625
0.2319999999999709,-1.9468109130859377,9.60919189453125,4.979254150390625
0.2419999999999618,-0.0393280029296875,8.534027099609375,8.754144287109376
0.2519999999999527,-0.2404541015625,7.185659790039063,3.82991943359375
0.2620000000000644,-0.1949951171875,6.6645263671875,2.5983398437500003
0.2720000000000553,0.6184814453125,6.683218383789063,8.638851928710938
0.2820000000000391,1.9859893798828123,7.193734741210938,8.642440795898438
0.29200000000003,2.5314971923828127,7.754196166992188,3.58348388671875
0.3020000000000209,3.288748168945313,8.149868774414063,4.942468261718751
0.3120000000000118,1.2493743896484375,9.1336669921875,8.524456787109376
0.3220000000000027,1.0036865234375,8.90936279296875,5.581735229492188
0.3319999999999936,0.4278228759765625,8.7939208984375,2.6630889892578127
0.3419999999999845,-1.4626129150390623,8.590103149414062,5.579342651367188
0.3529999999999518,-2.54510498046875,7.419235229492188,6.900344848632813
0.3630000000000635,-2.940478515625,6.34451904296875,4.476962280273438
0.3730000000000544,-3.2398498535156253,6.558654785156251,4.841232299804688
0.3830000000000382,-2.6897064208984376,8.134765625,6.656301879882813
0.3930000000000291,-1.6589538574218752,8.530587768554689,5.989669799804688
0.40300000000002,-1.53902587890625,8.938821411132814,5.014395141601563
0.4130000000000109,0.2531646728515625,9.002523803710938,6.186907958984375
