time,ax,ay,az,Unnamed: 4
1.5600000000000025,-0.9360961914,6.939822388,5.759533691,377.919
1.5700000000000005,-0.6216217041,7.339382935,7.87741394,377.929
1.5799999999999983,-0.2583984375,7.780514526,6.363809204,377.939
1.5899999999999963,0.1867706299,7.255343628,5.386740112,377.949
1.6000000000000014,0.2658752441,6.92232666,6.09135437,377.959
1.6099999999999994,0.2616882324,7.32024231,7.03911438,377.97
1.6199999999999974,0.4321594238,6.890924072,7.937527466,377.98
1.6300000000000026,0.1773498535,7.419683838,6.273788452,377.99
1.6400000000000006,0.08583374023,6.929055786,5.567977905,378.0
1.6499999999999986,-0.6663330078,7.514489746,5.777478027,378.01
1.6599999999999966,-0.7879058838,7.383944702,6.389230347,378.02
1.6700000000000017,0.162097168,6.155505371,7.886984253,378.03
1.6799999999999995,-0.6289489746,8.137307739,8.639151001,378.04
1.6899999999999975,-1.449304199,6.586917114,6.342724609,378.05
1.6999999999999955,-0.641809082,5.549435425,5.079293823,378.06
1.7100000000000009,-0.6020324707,8.735302734,7.200762939,378.07
1.7199999999999989,0.4707397461,7.321887207,7.227828979,378.08
1.7299999999999969,0.6422576904,7.796963501,5.395263672,378.09
1.740000000000002,0.3114837646,6.12769165,6.522616577,378.1
1.75,0.07716064453,6.642843628,6.846960449,378.111
1.759999999999998,-0.09031982422,7.508807373,9.425262451,378.121
1.769999999999996,0.004037475586,7.751953125,5.367001343,378.131
1.7800000000000011,-0.4006072998,7.449591064,4.328622437,378.141
1.7899999999999991,-0.7473815918,6.825576782,5.20430603,378.151
1.7999999999999972,-1.026565552,7.005020142,8.398248291,378.161
1.8100000000000025,-0.8771789551,7.419384766,9.304586792,378.171
1.8200000000000005,0.3398956299,5.876919556,6.058456421,378.181
1.8299999999999983,0.1849761963,7.648324585,4.5527771,378.191
1.8399999999999963,0.5677886963,7.181472778,7.081134033,378.201
1.8500000000000012,0.4082336426,7.928704834,7.512097168,378.211
1.8599999999999997,-0.2289398193,7.510751343,6.509307861,378.221
1.8699999999999972,0.2594451904,6.368444824,4.667471313,378.231
1.8800000000000023,-0.3641204834,7.505517578,5.964547729,378.241
1.8900000000000008,-0.5517883301,7.314559937,8.459707642,378.251
1.8999999999999984,-0.6077148438,7.022964478,7.755691528,378.262
1.9099999999999968,-0.8441314697,6.483886719,6.181524658,378.272
1.9200000000000017,-0.5873779297,6.743780518,6.090008545,378.282
1.93,-0.4327575684,7.50970459,7.419235229,378.292
1.9399999999999975,-0.1378723145,7.150518799,7.494451904,378.302
1.949999999999996,0.04187011719,7.654904175,5.136416626,378.312
1.9600000000000009,0.8088409424,7.143640137,4.771548462,378.322
1.9699999999999989,0.9552368164,7.621707153,5.900247192,378.332
1.9799999999999969,0.7722045898,6.858474731,7.845413208,378.342
1.990000000000002,0.1649383545,7.722943115,8.971569824,378.352
2.0,-0.9274230957,6.801052856,6.59828186,378.362
2.009999999999998,-0.9947143555,5.934640503,3.435443115,378.372
2.019999999999996,-1.44347229,7.867993164,8.705844116,378.382
2.030000000000001,-1.426425171,7.196725464,7.581930542,378.392
2.039999999999999,-0.7569519043,7.257287598,6.753799438,378.402
2.049999999999997,-0.1360778809,6.695031738,5.922677612,378.413
2.0600000000000023,0.4876373291,6.611740112,5.307785034,378.423
2.0700000000000003,0.2075561523,7.818945313,9.563284302,378.433
2.0799999999999983,0.502142334,7.071563721,6.319546509,378.443
2.0899999999999963,0.3131286621,7.156201172,6.079391479,378.453
2.1000000000000014,0.1641906738,7.19223938,4.627545166,378.466
2.1099999999999994,-0.3165679932,7.1203125,7.259829712,378.473
2.119999999999997,-0.7591949463,7.930947876,7.599127197,378.483
2.1300000000000026,0.05667419434,6.835147095,5.959313965,378.493
2.140000000000001,0.07147827148,7.405178833,4.649377441,378.503
2.1499999999999986,0.01525268555,7.117022705,6.707144165,378.513
2.1599999999999966,-0.2903991699,6.930401611,8.592196655,378.523
2.1700000000000017,-0.6621459961,6.812567139,8.154653931,378.533
2.18,-0.8276824951,6.246124268,6.746472168,378.543
2.1899999999999977,-0.8013641357,6.82722168,5.481695557,378.554
2.199999999999996,-0.5447601318,8.035473633,6.834100342,378.566
2.210000000000001,-0.06175842285,7.73939209,6.412857056,378.574
2.219999999999999,0.3784759521,7.553967285,5.245278931,378.584
2.229999999999997,0.63956604,7.021020508,5.729626465,378.594
2.240000000000002,0.8492156982,6.986328125,7.268951416,378.604
2.25,0.4729827881,6.949243164,8.132522583,378.614
2.259999999999998,-0.1351806641,7.121807861,7.036123657,378.624
2.269999999999996,-0.3877471924,7.097433472,5.420535278,378.634
2.280000000000001,-0.893927002,6.855633545,6.16986084,378.644
2.289999999999999,-1.639065552,8.266357422,6.004473877,378.654
2.299999999999997,-0.5804992676,6.201712036,6.760379028,378.666
2.3100000000000023,0.2238555908,6.868344116,8.009454346,378.674
2.3200000000000003,-0.4408325195,8.174542236,8.20071106,378.684
2.3299999999999983,-0.3594848633,5.740991211,5.685513306,378.694
2.3399999999999963,0.0943572998,6.986328125,5.89262085,378.705
2.3500000000000014,0.04201965332,8.28265686,7.237249756,378.715
2.3599999999999994,0.6425567627,7.276577759,5.621362305,378.725
2.369999999999997,-0.08493652344,7.818197632,6.594094849,378.735
2.3800000000000026,-0.1456481934,5.725738525,6.314163208,378.745
2.390000000000001,-0.6881652832,7.448245239,7.870983887,378.755
2.3999999999999986,-0.5030395508,6.849353027,8.273535156,378.766
2.4099999999999966,-0.2592956543,8.042202759,4.516888428,378.775
2.4200000000000017,-0.2610900879,6.809277344,6.01673584,378.785
2.43,-0.5244232178,6.937280273,5.775982666,378.795
2.4399999999999977,-0.746484375,7.195529175,8.842221069,378.805
2.449999999999996,0.1552185059,6.614282227,7.78694458,378.815
2.460000000000001,0.3804199219,7.319345093,5.299710083,378.825
2.469999999999999,0.2655761719,7.471871948,5.785702515,378.835
2.479999999999997,0.4681976318,7.506414795,5.599081421,378.845
2.490000000000002,-0.007626342773,7.757785034,7.701559448,378.856
2.5,-0.2669219971,7.176089478,6.297714233,378.866
2.509999999999998,-0.03364562988,6.365603638,5.558407593,378.876
2.519999999999996,-0.7086517334,7.050180054,7.808477783,378.886
2.530000000000001,-0.75440979,7.203753662,7.459909058,378.896
2.539999999999999,-0.7079040527,7.03253479,7.489367676,378.906
2.549999999999997,-0.6634918213,6.644189453,5.939724731,378.916
2.5600000000000023,-0.4735809326,7.450637817,5.889331055,378.926
2.5700000000000003,-0.1749572754,6.996047974,7.266110229,378.936
2.5799999999999983,0.2905487061,7.846310425,6.50975647,378.946
2.5899999999999963,0.5816955566,7.35,5.974267578,378.956
2.6000000000000014,0.937890625,6.695031738,5.216567993,378.967
2.6099999999999994,0.3016143799,7.912405396,6.359472656,378.976
2.619999999999997,0.3905883789,6.443212891,7.541107178,378.987
2.6300000000000026,0.1493865967,7.173995972,8.111288452,378.996
2.640000000000001,-1.169522095,8.149868774,7.110742188,379.007
2.6499999999999986,-1.394573975,6.022418213,4.664181519,379.017
2.6599999999999966,-1.431509399,7.165472412,6.285452271,379.027
2.6700000000000017,-1.057220459,7.297064209,7.900741577,379.037
2.68,-0.1858734131,6.965393066,7.461853027,379.047
2.6899999999999977,0.2035186768,7.340579224,7.307531738,379.057
2.699999999999996,0.642855835,6.041708374,5.292382813,379.069
2.710000000000001,0.1109558105,7.848403931,6.875970459,379.077
2.719999999999999,0.2527160645,7.057357788,8.11368103,379.087
2.729999999999997,-0.08194580078,8.188897705,4.851998901,379.097
2.740000000000002,-0.1184326172,6.665274048,6.132925415,379.107
2.75,-0.4082336426,7.15201416,5.252905273,379.117
2.759999999999998,-0.6723144531,7.020422363,8.500830078,379.127
2.769999999999996,0.06325378418,7.109695435,7.720999146,379.138
2.780000000000001,0.03529052734,7.216015625,5.680279541,379.148
2.789999999999999,0.1226196289,6.87746582,5.484985352,379.158
2.799999999999997,-0.08762817383,7.82328186,6.046792603,379.168
2.8100000000000023,-0.2425476074,7.024609375,8.579785156,379.178
2.8200000000000003,-0.7816253662,6.932644653,7.020870972,379.188
2.8299999999999983,-0.8813659668,6.172103882,6.232217407,379.198
2.8399999999999963,-0.4520477295,7.357775879,6.151766968,379.208
2.8500000000000014,0.008224487305,8.028594971,7.114181519,379.218
2.8599999999999994,0.4206451416,7.332952881,6.224890137,379.228
2.869999999999997,0.1507324219,7.029244995,5.67220459,379.238
2.8800000000000026,0.1715179443,7.105807495,6.204104614,379.248
2.890000000000001,0.5144042969,6.783706665,8.280712891,379.258
2.8999999999999986,-0.1656860352,7.968930054,6.509307861,379.269
2.9099999999999966,-0.2446411133,6.555664063,6.090307617,379.278
2.9200000000000017,-0.6166870117,6.821090698,5.938677979,379.289
2.93,-1.093856812,7.780813599,6.534729004,379.299
2.9399999999999977,-0.444720459,7.258483887,7.101321411,379.309
2.949999999999996,0.3853546143,6.125747681,6.21546936,379.319
2.960000000000001,0.07177734375,7.826870728,8.223590088,379.329
2.969999999999999,-0.868057251,7.35194397,7.417889404,379.339
2.979999999999997,-0.1481903076,5.864358521,5.138510132,379.349
2.990000000000002,-0.2932403564,8.130429077,6.620114136,379.359
3.0,-0.2148834229,7.279269409,6.435287476,379.369
3.009999999999998,-0.05144042969,7.52286377,6.77114563,379.379
3.019999999999996,-0.3385498047,6.808230591,7.206445313,379.389
3.030000000000001,0.01689758301,6.563140869,5.663082886,379.399
3.039999999999999,-0.246585083,7.136462402,8.802294922,379.409
3.049999999999997,-0.07252502441,7.766159058,5.377767944,379.419
3.0600000000000023,0.1329376221,7.345812988,6.715368652,379.43
3.0700000000000003,-0.131741333,7.272540283,4.436288452,379.44
3.0799999999999983,-0.4044952393,6.535476685,7.506115723,379.45
3.0899999999999963,-0.7553070068,7.401141357,8.273684692,379.46
3.1000000000000014,0.08732910156,6.261975098,7.42461853,379.47
3.1099999999999994,-0.3563446045,7.958013916,5.284307861,379.48
3.119999999999997,0.2171264648,7.144387817,5.045947266,379.49
3.1300000000000026,0.3701019287,7.466638184,7.459609985,379.5
3.140000000000001,-0.5399749756,7.682867432,6.782211304,379.51
3.1499999999999986,0.03603820801,6.216067505,7.08861084,379.52
3.1599999999999966,-0.1172363281,6.959710693,5.918640137,379.53
3.1700000000000017,-0.198135376,7.63381958,6.618319702,379.54
3.18,-0.1366760254,7.037619019,7.713522339,379.55
3.1899999999999977,-0.9208435059,7.080236816,6.425119019,379.56
3.199999999999996,-0.7565032959,6.705648804,6.39102478,379.57
3.210000000000001,-0.4248321533,7.239492798,6.799856567,379.583
3.219999999999999,-0.003289794922,7.694680786,6.353790283,379.591
3.229999999999997,0.2685668945,7.033731079,6.790585327,379.601
3.240000000000002,0.3095397949,7.272988892,4.977609253,379.611
3.25,0.6542205811,7.526153564,6.234460449,379.621
3.259999999999998,0.8397949219,6.88135376,6.839782715,379.631
3.269999999999996,0.7512695313,6.810772705,8.105007935,379.641
3.280000000000001,-1.141409302,8.379556274,8.240936279,379.651
3.289999999999999,-1.520333862,5.891424561,4.615432739,379.661
3.299999999999997,-0.9826019287,6.834848022,5.146136475,379.671
3.3100000000000023,-1.18866272,7.82986145,8.520419312,379.683
3.3200000000000003,-0.7571014404,6.965692139,7.330709839,379.691
3.3299999999999983,-0.4493560791,7.146182251,7.401141357,379.701
3.3399999999999963,0.555078125,6.278125,5.104116821,379.711
3.3500000000000014,0.6334350586,7.435534668,6.76187439,379.722
3.3599999999999994,0.08463745117,7.496096802,8.366995239,379.732
3.369999999999997,-0.06235656738,7.422674561,5.694186401,379.742
3.3800000000000026,-0.0770111084,7.09055481,5.712579346,379.752
3.390000000000001,-0.08493652344,7.109246826,5.280419922,379.762
3.3999999999999986,-0.7122406006,7.138256836,8.218057251,379.772
3.4099999999999966,-0.8012145996,7.158294678,7.509405518,379.783
3.4200000000000017,-0.02856140137,6.344519043,6.525756836,379.792
3.43,0.07372131348,8.004968262,5.102322388,379.802
3.4399999999999977,0.526965332,7.415496826,6.242086792,379.812
3.449999999999996,0.003588867188,7.265362549,7.322186279,379.822
3.460000000000001,-0.5734710693,7.116125488,6.65899353,379.832
3.469999999999999,-0.1218719482,6.042306519,7.650418091,379.842
3.479999999999997,-0.476272583,7.649520874,5.825628662,379.852
3.490000000000002,-0.2672210693,7.26027832,7.12300415,379.862
3.5,-0.1827331543,7.485778809,5.863909912,379.872
3.509999999999998,-0.3570922852,7.299905396,6.188104248,379.883
3.519999999999996,-0.05158996582,6.960458374,6.598580933,379.893
3.530000000000001,0.009121704102,7.016983032,7.301251221,379.903
3.539999999999999,-0.05682373047,7.041207886,6.957467651,379.913
3.549999999999997,0.02706604004,7.12689209,6.453231812,379.923
3.5600000000000023,0.2308837891,7.141247559,6.058306885,379.933
3.5700000000000003,-0.308493042,8.082577515,5.426815796,379.943
3.5799999999999983,-0.005532836914,6.85892334,5.806637573,379.953
3.5899999999999963,0.8441314697,6.416744995,7.88399353,379.963
3.6000000000000014,-0.7189697266,8.357723999,9.384289551,379.973
3.61,-1.689309692,6.028399658,6.157449341,379.984
3.619999999999997,-1.032397461,5.797964478,5.138510132,379.993
3.6300000000000026,-0.8889923096,8.593841553,7.054516602,380.003
3.640000000000001,-0.09974060059,7.494003296,6.787145996,380.014
3.649999999999999,-0.05473022461,7.632174683,6.680825806,380.023
3.6599999999999966,0.4393371582,6.263021851,5.605212402,380.034
3.6700000000000017,0.6854736328,6.776080322,7.088760376,380.044
3.68,0.4047943115,7.269549561,8.767004395,380.054
3.6899999999999977,0.2619873047,7.797711182,5.722747803,380.064
3.699999999999996,0.07028198242,7.291531372,5.471676636,380.074
3.710000000000001,-0.6205749512,7.033132935,4.929458618,380.084
3.719999999999999,-1.569830322,6.978552246,7.783505249,380.094
3.729999999999997,-1.443173218,6.811071777,8.667712402,380.104
3.740000000000002,-0.4053924561,6.065634155,7.603613281,380.114
3.75,-0.3867004395,8.058502197,5.023965454,380.124
3.759999999999998,0.734072876,6.879858398,5.775085449,380.134
3.769999999999996,0.7632324219,7.978051758,6.561196899,380.144
3.780000000000001,0.505581665,7.93812561,6.886288452,380.154
3.789999999999999,1.031500244,6.462652588,6.063391113,380.165
3.799999999999997,0.184677124,7.168612671,5.39107666,380.175
3.8100000000000014,-0.4179534912,7.479199219,7.802645874,380.185
3.82,-0.5858825684,7.408319092,6.492858887,380.195
3.8299999999999983,-1.113446045,6.579589844,7.277026367,380.205
3.839999999999996,-1.524221802,6.616525269,6.404632568,380.215
3.8500000000000014,-1.411920166,6.775033569,7.606604004,380.225
3.86,-0.5567230225,7.161734009,7.698120117,380.235
3.869999999999997,0.2754455566,7.699316406,5.553622437,380.245
3.8800000000000026,0.8955718994,6.820492554,5.697625732,380.255
3.890000000000001,0.8104858398,7.686904907,5.325878906,380.265
3.899999999999999,1.024771118,8.250656128,6.340481567,380.275
3.9099999999999966,1.753909302,6.556860352,6.600375366,380.286
3.9200000000000017,0.541619873,7.630081177,7.276428223,380.295
3.93,-1.487884521,6.888531494,7.977154541,380.306
3.9399999999999977,-2.001242065,5.757440186,5.755197144,380.316
3.949999999999996,-1.795480347,7.531835938,7.783953857,380.326
3.960000000000001,-1.471136475,7.088461304,7.175192261,380.337
3.969999999999999,-1.173260498,7.384542847,5.727532959,380.346
3.979999999999997,-0.4466644287,7.184313965,6.633273315,380.356
3.990000000000002,0.9474609375,6.913354492,5.707345581,380.366
4.0,1.340740967,7.322186279,8.397949219,380.376
4.009999999999998,0.8773284912,6.916494751,6.771594238,380.386
4.019999999999996,0.2449401855,7.158145142,6.560449219,380.396
4.030000000000001,0.02422485352,7.099078369,6.190197754,380.406
4.039999999999999,-0.5118621826,7.677633667,5.585324097,380.416
4.049999999999997,-1.123913574,7.443609619,6.836642456,380.426
4.060000000000002,-0.9320587158,6.844119263,5.804394531,380.436
4.07,-0.6796417236,7.355383301,6.932794189,380.446
4.079999999999998,0.2554077148,7.130032349,6.733312988,380.456
4.089999999999996,0.5067779541,7.252053833,6.744976807,380.467
4.100000000000001,0.07641296387,6.374874878,7.738644409,380.477
4.109999999999999,-0.2841186523,6.732565308,7.141247559,380.487
4.119999999999997,-0.3484191895,6.809127808,7.442712402,380.497
4.130000000000003,-0.3653167725,8.282507324,5.135668945,380.507
4.140000000000001,-0.07357177734,7.619763184,5.325579834,380.517
4.149999999999999,-0.1043762207,7.477255249,5.211483765,380.527
4.159999999999997,-0.3732421875,7.453778076,7.054516602,380.537
4.170000000000002,0.27918396,6.366201782,8.176187134,380.547
4.18,0.2643798828,6.742584229,7.182818604,380.557
4.189999999999998,0.006280517578,6.808081055,6.746322632,380.567
4.199999999999996,-0.1194793701,6.959561157,6.683218384,380.577
4.210000000000001,-0.8115325928,8.423220825,5.118920898,380.587
4.219999999999999,-0.01674804688,6.562094116,5.708242798,380.598
4.229999999999997,0.2337249756,7.548135376,7.518676758,380.608
4.240000000000002,-1.018789673,7.885189819,8.175588989,380.618
4.25,-1.221710205,5.552276611,6.267657471,380.628
4.259999999999998,-0.499899292,6.650918579,6.355285645,380.638
4.269999999999996,-0.07013244629,7.620062256,8.007061768,380.648
4.280000000000001,0.1158905029,7.793972778,6.085522461,380.658
4.289999999999999,-0.0186920166,7.459759521,6.204403687,380.668
4.299999999999997,0.3316711426,6.470578003,5.272344971,380.678
4.310000000000002,0.07073059082,7.506564331,7.214221191,380.688
4.32,0.07461853027,6.886587524,8.404827881,380.698
4.329999999999998,-0.258996582,8.062390137,5.348458862,380.708
4.339999999999996,0.1004882813,6.43782959,6.222796631,380.718
4.350000000000001,-0.6700714111,7.044198608,5.934191895,380.728
4.359999999999999,-1.390985107,6.802099609,8.496942139,380.738
4.369999999999997,-0.951348877,6.769500732,7.834945679,380.748
4.380000000000003,-0.1244140625,6.717163086,6.297714233,380.759
4.390000000000001,0.1323394775,8.087063599,5.250213623,380.769
4.399999999999999,0.6235656738,7.701260376,4.832409668,380.779
